Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB SANTA COLOMA A Equipo,['Mitjana'],7.0,200.0,70.57,17.43,38.57,0.45,6.86,24.86,0.28,15.14,22.14,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,73.14,0.5,96.48,43.69,44.63,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.29,63.43,0.38
CB SANTA COLOMA A Equipo Rival,['Mitjana Rival'],7.0,200.0,69.71,17.71,38.71,0.46,5.57,22.43,0.25,17.57,27.86,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.0,0.0,73.29,0.5,95.13,42.64,45.53,28.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,23.29,61.14,0.38
CB.CIUTAT VELLA Equipo,['Mitjana'],8.0,200.0,68.5,14.5,38.0,0.38,7.88,20.12,0.39,15.88,25.75,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,69.38,0.5,98.74,45.27,45.54,27.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,22.38,58.12,0.38
CB.CIUTAT VELLA Equipo Rival,['Mitjana Rival'],8.0,200.0,70.5,18.0,35.12,0.51,6.12,22.38,0.27,16.12,25.62,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,68.75,0.5,102.55,47.28,48.66,28.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.12,57.5,0.42
GRUP VIA - CB ARTES Equipo,['Mitjana'],8.0,200.0,71.12,17.88,37.38,0.48,7.12,24.25,0.29,14.0,22.25,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.88,0.0,0.0,71.38,0.49,99.65,46.35,46.33,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.0,61.62,0.41
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],8.0,200.0,60.88,19.0,43.5,0.44,4.0,20.25,0.2,10.88,21.12,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.38,0.0,0.0,73.0,0.51,83.39,39.22,40.8,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,23.0,63.75,0.36
IBERSOFAS - CB ARGENTONA  A Equipo,['Mitjana'],8.0,200.0,76.75,19.5,39.62,0.49,6.62,25.5,0.26,17.88,27.25,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,0.0,0.0,77.0,0.51,99.68,45.2,47.0,27.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,26.12,65.12,0.4
IBERSOFAS - CB ARGENTONA  A Equipo Rival,['Mitjana Rival'],8.0,200.0,71.88,17.75,38.38,0.46,6.62,22.12,0.3,16.5,28.88,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,73.12,0.49,98.29,45.76,46.92,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,24.38,60.5,0.4
MARISTES ADEMAR Equipo,['Mitjana'],8.0,200.0,62.75,16.62,37.5,0.44,5.38,19.62,0.27,13.38,22.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,66.88,0.48,93.83,43.22,44.66,23.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.0,57.12,0.39
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],8.0,200.0,63.88,15.75,39.5,0.4,6.0,23.62,0.25,14.38,21.62,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0.0,0.0,72.62,0.52,87.95,39.21,41.0,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.75,63.12,0.34
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],8.0,200.0,60.38,13.75,31.38,0.44,6.62,26.62,0.25,13.0,19.88,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,66.62,0.49,90.62,40.84,41.51,22.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,20.38,58.0,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],8.0,200.0,70.0,18.0,41.0,0.44,7.0,19.12,0.37,13.0,22.12,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,69.75,0.51,100.36,47.4,46.89,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,25.0,60.12,0.42
U.E. CLARET A Equipo,['Mitjana'],8.0,203.12,69.75,16.88,36.62,0.46,6.5,23.0,0.28,16.5,28.62,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0.0,0.0,72.12,0.51,96.71,44.65,46.11,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,23.38,59.62,0.39
U.E. CLARET A Equipo Rival,['Mitjana Rival'],8.0,203.12,59.38,14.5,37.88,0.38,5.75,21.5,0.27,13.12,21.12,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88,0.0,0.0,68.62,0.49,86.52,38.95,40.53,22.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,20.25,59.38,0.34
UB SANT ADRIA A Equipo,['Mitjana'],8.0,203.12,63.5,16.0,41.75,0.38,6.25,24.88,0.25,12.75,22.38,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0,76.38,0.51,83.14,38.09,39.09,19.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,22.25,66.62,0.33
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],8.0,203.12,69.5,17.38,39.75,0.44,6.62,23.88,0.28,14.88,23.38,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,73.88,0.49,94.08,42.93,44.01,23.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,24.0,63.62,0.38
UE MATARO  - TC Equipo,['Mitjana'],8.0,200.0,68.62,17.38,36.75,0.47,6.88,25.75,0.27,13.25,24.62,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,73.25,0.5,93.69,44.3,44.23,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.25,62.5,0.39
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],8.0,200.0,73.5,17.88,38.62,0.46,8.62,26.75,0.32,11.88,17.5,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,73.0,0.5,100.68,47.13,45.29,18.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,26.5,65.38,0.41
