Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADRIA FIAGA GARRIDO',1 Mitjana,6.0,18.33,4.83,1.5,4.0,0.38,0.33,2.0,0.17,0.83,1.17,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.37,0.97,2.31,2.26,4.21,34.98,0.67,0.0,0.0,0.0,0.0,7.34,20.79,0.0,-2.08,76.32,92.7,-16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.83,6.0,0.31,5.0
b'ADRIA FIAGA GARRIDO',2 Derrota,5.0,16.8,5.4,1.8,4.4,0.41,0.4,2.2,0.18,0.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.36,0.39,1.42,1.82,2.44,4.4,35.67,0.73,0.0,0.0,0.0,0.0,7.37,23.33,0.0,-1.8,79.41,97.59,-18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.2,6.6,0.33,5.0
b'ADRIA FIAGA GARRIDO',2 Victoria,1.0,26.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21,-1.3,66.67,1.2,3.4,26.09,0.0,0.0,0.0,0.0,0.0,5.96,12.23,0.0,-3.5,50.0,67.11,-17.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.0,0.0,5.0
b'ADRIA FIAGA GARRIDO',3 Local,4.0,20.0,3.5,1.0,4.0,0.25,0.25,2.25,0.11,0.75,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.22,0.26,-0.78,3.0,1.67,5.08,24.74,0.44,0.0,0.0,0.0,0.0,7.72,20.17,0.0,-3.62,53.85,93.81,-39.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.25,6.25,0.2,5.0
b'ADRIA FIAGA GARRIDO',3 Visitant,2.0,15.0,7.5,2.5,4.0,0.62,0.5,1.5,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.59,0.63,4.45,9.09,3.4,2.5,57.63,1.18,0.0,0.0,0.0,0.0,6.62,22.57,0.0,1.0,136.36,90.56,45.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,3.0,5.5,0.55,5.0
b'ADRIA FIAGA GARRIDO',4 Banqueta,6.0,18.33,4.83,1.5,4.0,0.38,0.33,2.0,0.17,0.83,1.17,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.33,0.37,0.97,2.31,2.26,4.21,34.98,0.67,0.0,0.0,0.0,0.0,7.34,20.79,0.0,-2.08,76.32,92.7,-16.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.83,6.0,0.31,5.0
b'ADRIA FIAGA GARRIDO',5 Dificil,4.0,18.5,4.75,1.5,4.25,0.35,0.25,1.75,0.14,1.0,1.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31,0.36,0.65,4.17,2.28,4.32,34.6,0.62,0.0,0.0,0.0,0.0,7.58,21.43,0.0,-2.5,73.08,86.72,-13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.75,6.0,0.29,5.0
b'ADRIA FIAGA GARRIDO',5 Facil,2.0,18.0,5.0,1.5,3.5,0.43,0.5,2.5,0.2,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.4,1.6,4.17,2.2,4.0,35.48,0.75,0.0,0.0,0.0,0.0,6.71,19.56,0.0,-1.25,83.33,104.52,-21.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.0,6.0,0.33,5.0
b'ADRIA FIAGA GARRIDO',7 Ultims 3,3.0,19.33,3.67,1.33,3.0,0.44,0.0,1.67,0.0,1.0,1.67,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29,0.34,0.27,7.14,1.89,3.44,35.5,0.57,0.0,0.0,0.0,0.0,6.48,16.88,0.0,-2.33,73.33,89.0,-15.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.33,4.67,0.29,5.0
b'ALEX FONT MERCADIE',1 Mitjana,6.0,20.33,4.67,1.17,3.33,0.35,0.67,3.33,0.2,0.33,1.17,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.33,0.32,-0.27,0.83,2.06,5.07,28.91,0.65,0.0,0.0,0.0,0.0,8.01,20.67,0.0,-3.42,66.67,92.38,-25.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.83,6.67,0.28,8.0
