Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
GERARD GOMILA CARULLA,32.45,GERARD SOLA BEDMAR,13.24,CINTO GABRIEL MORILLA,3.96,CINTO GABRIEL MORILLA,7.91,GERARD SOLA BEDMAR,0.6,MARCOS OREJAS SERRAMO,1.48,DIEGO RODRIGUEZ SANCHEZ,4.32,GERARD SOLA BEDMAR,0.36,CINTO GABRIEL MORILLA,4.7,CINTO GABRIEL MORILLA,6.26,SERGI ESTANY SANCHEZ,0.83,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,MARCOS OREJAS SERRAMO,2.78,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,GERARD SOLA BEDMAR,0.58,CINTO GABRIEL MORILLA,0.58,CINTO GABRIEL MORILLA,7.16,SERGI ESTANY SANCHEZ,4.63,CINTO GABRIEL MORILLA,6.48,MIQUEL PUIG DE GRACIA,6.54,CINTO GABRIEL MORILLA,58.29,GERARD SOLA BEDMAR,1.15,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,GERARD GOMILA CARULLA,14.41,GERARD SOLA BEDMAR,24.81,NACHO MARIN MENDICUTI,0.0,GERARD SOLA BEDMAR,0.24,CINTO GABRIEL MORILLA,118.43,SERGI ESTANY SANCHEZ,95.55,CINTO GABRIEL MORILLA,26.32,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,NACHO MARIN MENDICUTI,0.0,SERGI ESTANY SANCHEZ,1.0,GERARD SOLA BEDMAR,5.1,GERARD GOMILA CARULLA,10.55,GERARD SOLA BEDMAR,0.51,GERARD GOMILA CARULLA,22.0
CINTO GABRIEL MORILLA,30.22,CINTO GABRIEL MORILLA,13.13,GERARD SOLA BEDMAR,3.71,GERARD GOMILA CARULLA,6.27,MOHAMED AZIZ NEFZI,0.52,GERARD SOLA BEDMAR,1.38,MARCOS OREJAS SERRAMO,4.3,MARCOS OREJAS SERRAMO,0.34,GERARD GOMILA CARULLA,2.77,GERARD GOMILA CARULLA,4.23,DIEGO RODRIGUEZ SANCHEZ,0.79,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,GERARD GOMILA CARULLA,2.59,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,CINTO GABRIEL MORILLA,0.49,GERARD SOLA BEDMAR,0.57,GERARD SOLA BEDMAR,6.55,CINTO GABRIEL MORILLA,2.37,GERARD SOLA BEDMAR,6.1,GERARD GOMILA CARULLA,6.43,GERARD SOLA BEDMAR,53.51,CINTO GABRIEL MORILLA,0.98,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,CINTO GABRIEL MORILLA,14.35,MIQUEL PUIG DE GRACIA,23.72,SERGI ESTANY SANCHEZ,0.0,CINTO GABRIEL MORILLA,0.17,GERARD SOLA BEDMAR,116.32,MOHAMED AZIZ NEFZI,94.14,GERARD SOLA BEDMAR,24.88,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,SERGI ESTANY SANCHEZ,0.0,MARCOS OREJAS SERRAMO,0.74,GERARD GOMILA CARULLA,4.32,MIQUEL PUIG DE GRACIA,10.09,CINTO GABRIEL MORILLA,0.48,MOHAMED AZIZ NEFZI,17.0
MIQUEL PUIG DE GRACIA,27.52,GERARD GOMILA CARULLA,12.45,GERARD GOMILA CARULLA,3.27,GERARD SOLA BEDMAR,6.19,GERARD GOMILA CARULLA,0.52,MIQUEL PUIG DE GRACIA,1.35,GERARD GOMILA CARULLA,4.27,MIQUEL PUIG DE GRACIA,0.32,MIQUEL PUIG DE GRACIA,2.04,MIQUEL PUIG DE GRACIA,3.78,CINTO GABRIEL MORILLA,0.75,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,GERARD SOLA BEDMAR,2.52,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.46,GERARD GOMILA CARULLA,0.5,GERARD GOMILA CARULLA,5.18,MOHAMED AZIZ NEFZI,1.28,GERARD GOMILA CARULLA,5.81,DIEGO RODRIGUEZ SANCHEZ,5.82,GERARD GOMILA CARULLA,47.47,MOHAMED AZIZ NEFZI,0.92,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MIQUEL PUIG DE GRACIA,13.55,GERARD GOMILA CARULLA,21.21,MOHAMED AZIZ NEFZI,0.0,NACHO MARIN MENDICUTI,-0.0,GERARD GOMILA CARULLA,102.24,SERGI RAIC PLA,92.94,GERARD GOMILA CARULLA,11.67,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,MOHAMED AZIZ NEFZI,0.0,GUILLEM TALLADA LLOVERA,0.61,CINTO GABRIEL MORILLA,4.13,GERARD SOLA BEDMAR,10.05,MOHAMED AZIZ NEFZI,0.44,CINTO GABRIEL MORILLA,16.0
DIEGO RODRIGUEZ SANCHEZ,26.47,MIQUEL PUIG DE GRACIA,11.13,MIQUEL PUIG DE GRACIA,2.52,MIQUEL PUIG DE GRACIA,5.83,CINTO GABRIEL MORILLA,0.5,GERARD GOMILA CARULLA,1.05,MIQUEL PUIG DE GRACIA,4.26,CINTO GABRIEL MORILLA,0.25,GERARD SOLA BEDMAR,1.67,GERARD SOLA BEDMAR,3.38,MARCOS OREJAS SERRAMO,0.74,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,CINTO GABRIEL MORILLA,2.43,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,GERARD GOMILA CARULLA,0.46,MARCOS OREJAS SERRAMO,0.48,MIQUEL PUIG DE GRACIA,4.43,GERARD GOMILA CARULLA,1.2,MIQUEL PUIG DE GRACIA,5.06,GERARD SOLA BEDMAR,5.3,CARLOS RODRGUEZ DE LA HERA,45.12,GERARD GOMILA CARULLA,0.92,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,GERARD SOLA BEDMAR,13.13,CINTO GABRIEL MORILLA,20.89,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,-0.0,MARCOS OREJAS SERRAMO,97.22,MIQUEL PUIG DE GRACIA,92.28,MARCOS OREJAS SERRAMO,5.35,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,JUAN MATIAS LAPROVITTOLA,0.0,DIEGO RODRIGUEZ SANCHEZ,0.51,MIQUEL PUIG DE GRACIA,3.87,CINTO GABRIEL MORILLA,8.61,GERARD GOMILA CARULLA,0.41,GERARD SOLA BEDMAR,14.0
GERARD SOLA BEDMAR,25.9,DIEGO RODRIGUEZ SANCHEZ,7.68,DIEGO RODRIGUEZ SANCHEZ,1.68,DIEGO RODRIGUEZ SANCHEZ,4.21,GUILLEM TALLADA LLOVERA,0.46,DIEGO RODRIGUEZ SANCHEZ,1.05,GERARD SOLA BEDMAR,3.86,GERARD GOMILA CARULLA,0.24,DIEGO RODRIGUEZ SANCHEZ,1.16,CARLOS RODRGUEZ DE LA HERA,1.95,GERARD GOMILA CARULLA,0.66,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,CARLOS RODRGUEZ DE LA HERA,1.9,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,MIQUEL PUIG DE GRACIA,0.45,MIQUEL PUIG DE GRACIA,0.47,DIEGO RODRIGUEZ SANCHEZ,2.03,CARLOS RODRGUEZ DE LA HERA,1.14,DIEGO RODRIGUEZ SANCHEZ,3.3,CINTO GABRIEL MORILLA,4.63,MOHAMED AZIZ NEFZI,43.92,MIQUEL PUIG DE GRACIA,0.9,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,DIEGO RODRIGUEZ SANCHEZ,9.85,MOHAMED AZIZ NEFZI,19.8,SERGI RAIC PLA,0.0,SERGI ESTANY SANCHEZ,-0.75,MIQUEL PUIG DE GRACIA,96.24,CINTO GABRIEL MORILLA,92.11,MIQUEL PUIG DE GRACIA,3.96,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,SERGI RAIC PLA,0.0,MIQUEL PUIG DE GRACIA,0.42,DIEGO RODRIGUEZ SANCHEZ,2.74,DIEGO RODRIGUEZ SANCHEZ,8.53,CARLOS RODRGUEZ DE LA HERA,0.4,MIQUEL PUIG DE GRACIA,13.0
MARCOS OREJAS SERRAMO,21.0,MARCOS OREJAS SERRAMO,6.09,CARLOS RODRGUEZ DE LA HERA,1.43,CARLOS RODRGUEZ DE LA HERA,3.33,MIQUEL PUIG DE GRACIA,0.43,GUILLEM TALLADA LLOVERA,0.47,GUILLEM TALLADA LLOVERA,2.35,DIEGO RODRIGUEZ SANCHEZ,0.24,MARCOS OREJAS SERRAMO,0.87,MOHAMED AZIZ NEFZI,1.94,GUILLEM TALLADA LLOVERA,0.57,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,MOHAMED AZIZ NEFZI,1.88,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,MARCOS OREJAS SERRAMO,0.45,MOHAMED AZIZ NEFZI,0.42,MARCOS OREJAS SERRAMO,1.52,MIQUEL PUIG DE GRACIA,0.88,MARCOS OREJAS SERRAMO,2.31,MARCOS OREJAS SERRAMO,3.99,MIQUEL PUIG DE GRACIA,43.64,MARCOS OREJAS SERRAMO,0.9,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,MARCOS OREJAS SERRAMO,6.9,DIEGO RODRIGUEZ SANCHEZ,19.15,GERARD GOMILA CARULLA,0.0,SERGI RAIC PLA,-0.9,MOHAMED AZIZ NEFZI,88.0,DIEGO RODRIGUEZ SANCHEZ,91.95,NACHO MARIN MENDICUTI,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.0,GERARD GOMILA CARULLA,0.41,MARCOS OREJAS SERRAMO,1.87,MARCOS OREJAS SERRAMO,5.83,MIQUEL PUIG DE GRACIA,0.38,CARLOS RODRGUEZ DE LA HERA,12.0
CARLOS RODRGUEZ DE LA HERA,14.05,CARLOS RODRGUEZ DE LA HERA,3.71,MOHAMED AZIZ NEFZI,0.94,MOHAMED AZIZ NEFZI,1.81,CARLOS RODRGUEZ DE LA HERA,0.43,CINTO GABRIEL MORILLA,0.17,SERGI ESTANY SANCHEZ,0.75,MOHAMED AZIZ NEFZI,0.2,CARLOS RODRGUEZ DE LA HERA,0.86,DIEGO RODRIGUEZ SANCHEZ,1.47,MIQUEL PUIG DE GRACIA,0.54,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,DIEGO RODRIGUEZ SANCHEZ,1.63,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CARLOS RODRGUEZ DE LA HERA,0.4,CARLOS RODRGUEZ DE LA HERA,0.42,CARLOS RODRGUEZ DE LA HERA,0.59,GERARD SOLA BEDMAR,0.79,CARLOS RODRGUEZ DE LA HERA,1.96,GUILLEM TALLADA LLOVERA,2.77,MARCOS OREJAS SERRAMO,36.65,CARLOS RODRGUEZ DE LA HERA,0.8,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CARLOS RODRGUEZ DE LA HERA,5.36,CARLOS RODRGUEZ DE LA HERA,17.33,CINTO GABRIEL MORILLA,0.0,MIQUEL PUIG DE GRACIA,-1.46,CARLOS RODRGUEZ DE LA HERA,85.71,MARCOS OREJAS SERRAMO,91.88,JUAN MATIAS LAPROVITTOLA,-0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,CINTO GABRIEL MORILLA,0.0,GERARD SOLA BEDMAR,0.38,CARLOS RODRGUEZ DE LA HERA,1.43,GUILLEM TALLADA LLOVERA,3.88,SERGI RAIC PLA,0.33,SERGI RAIC PLA,11.0
GUILLEM TALLADA LLOVERA,13.59,GUILLEM TALLADA LLOVERA,3.29,GUILLEM TALLADA LLOVERA,0.71,GUILLEM TALLADA LLOVERA,1.53,DIEGO RODRIGUEZ SANCHEZ,0.4,MOHAMED AZIZ NEFZI,0.12,CINTO GABRIEL MORILLA,0.7,GUILLEM TALLADA LLOVERA,0.2,MOHAMED AZIZ NEFZI,0.5,MARCOS OREJAS SERRAMO,1.17,GERARD SOLA BEDMAR,0.49,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GUILLEM TALLADA LLOVERA,1.41,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,DIEGO RODRIGUEZ SANCHEZ,0.38,DIEGO RODRIGUEZ SANCHEZ,0.42,GUILLEM TALLADA LLOVERA,0.34,GUILLEM TALLADA LLOVERA,0.71,GUILLEM TALLADA LLOVERA,1.45,CARLOS RODRGUEZ DE LA HERA,2.39,DIEGO RODRIGUEZ SANCHEZ,36.19,DIEGO RODRIGUEZ SANCHEZ,0.77,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GUILLEM TALLADA LLOVERA,4.64,GUILLEM TALLADA LLOVERA,17.22,GERARD SOLA BEDMAR,0.0,GERARD GOMILA CARULLA,-1.5,DIEGO RODRIGUEZ SANCHEZ,84.88,GUILLEM TALLADA LLOVERA,91.76,CARLOS RODRGUEZ DE LA HERA,-5.56,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,GERARD SOLA BEDMAR,0.0,MOHAMED AZIZ NEFZI,0.26,GUILLEM TALLADA LLOVERA,1.18,CARLOS RODRGUEZ DE LA HERA,3.57,DIEGO RODRIGUEZ SANCHEZ,0.32,GUILLEM TALLADA LLOVERA,6.0
MOHAMED AZIZ NEFZI,9.31,MOHAMED AZIZ NEFZI,2.75,MARCOS OREJAS SERRAMO,0.39,MARCOS OREJAS SERRAMO,1.52,SERGI RAIC PLA,0.33,SERGI ESTANY SANCHEZ,0.08,MOHAMED AZIZ NEFZI,0.62,SERGI ESTANY SANCHEZ,0.11,GUILLEM TALLADA LLOVERA,0.47,GUILLEM TALLADA LLOVERA,0.82,CARLOS RODRGUEZ DE LA HERA,0.44,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,SERGI RAIC PLA,1.3,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,GUILLEM TALLADA LLOVERA,0.36,GUILLEM TALLADA LLOVERA,0.39,MOHAMED AZIZ NEFZI,0.14,DIEGO RODRIGUEZ SANCHEZ,0.71,MOHAMED AZIZ NEFZI,1.41,MOHAMED AZIZ NEFZI,1.8,SERGI RAIC PLA,34.56,GUILLEM TALLADA LLOVERA,0.73,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MOHAMED AZIZ NEFZI,4.26,MARCOS OREJAS SERRAMO,16.78,MIQUEL PUIG DE GRACIA,0.0,MOHAMED AZIZ NEFZI,-1.59,GUILLEM TALLADA LLOVERA,78.87,GERARD SOLA BEDMAR,91.44,MOHAMED AZIZ NEFZI,-6.14,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,MIQUEL PUIG DE GRACIA,0.0,CINTO GABRIEL MORILLA,0.08,MOHAMED AZIZ NEFZI,1.06,MOHAMED AZIZ NEFZI,2.44,MARCOS OREJAS SERRAMO,0.32,DIEGO RODRIGUEZ SANCHEZ,5.0
SERGI ESTANY SANCHEZ,6.25,SERGI ESTANY SANCHEZ,0.67,SERGI RAIC PLA,0.2,SERGI RAIC PLA,0.6,MARCOS OREJAS SERRAMO,0.26,NACHO MARIN MENDICUTI,0.0,CARLOS RODRGUEZ DE LA HERA,0.24,NACHO MARIN MENDICUTI,0.0,SERGI ESTANY SANCHEZ,0.42,SERGI ESTANY SANCHEZ,0.5,MOHAMED AZIZ NEFZI,0.26,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,MIQUEL PUIG DE GRACIA,1.22,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,SERGI RAIC PLA,0.33,SERGI ESTANY SANCHEZ,0.34,NACHO MARIN MENDICUTI,0.0,MARCOS OREJAS SERRAMO,0.65,SERGI ESTANY SANCHEZ,0.28,SERGI ESTANY SANCHEZ,0.67,GUILLEM TALLADA LLOVERA,34.32,SERGI RAIC PLA,0.67,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,SERGI ESTANY SANCHEZ,1.21,SERGI ESTANY SANCHEZ,8.82,CARLOS RODRGUEZ DE LA HERA,0.0,GUILLEM TALLADA LLOVERA,-1.71,SERGI RAIC PLA,75.0,CARLOS RODRGUEZ DE LA HERA,91.28,DIEGO RODRIGUEZ SANCHEZ,-7.07,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.0,CARLOS RODRGUEZ DE LA HERA,0.07,SERGI RAIC PLA,0.2,SERGI ESTANY SANCHEZ,0.75,GUILLEM TALLADA LLOVERA,0.3,SERGI ESTANY SANCHEZ,4.0
