Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
CB SANTA COLOMA A Equipo,['Mitjana'],5.0,200.0,69.2,18.4,40.4,0.46,5.4,24.0,0.23,16.2,23.4,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,74.6,0.51,92.76,41.15,43.76,25.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,23.8,64.4,0.37
CB SANTA COLOMA A Equipo Rival,['Mitjana Rival'],5.0,200.0,68.0,18.0,38.6,0.47,5.2,22.2,0.23,16.4,26.6,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,0.0,72.4,0.49,93.92,42.43,45.18,26.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,23.2,60.8,0.38
CB.CIUTAT VELLA Equipo,['Mitjana'],6.0,200.0,68.0,15.67,40.67,0.39,7.0,19.0,0.37,15.67,24.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.0,0.0,70.33,0.5,96.68,43.85,44.9,26.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,22.67,59.67,0.38
CB.CIUTAT VELLA Equipo Rival,['Mitjana Rival'],6.0,200.0,70.0,18.0,35.33,0.51,6.0,23.0,0.26,16.0,25.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,69.33,0.5,100.96,46.29,47.86,27.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.0,58.33,0.41
GRUP VIA - CB ARTES Equipo,['Mitjana'],6.0,200.0,70.5,18.0,35.33,0.51,6.5,23.67,0.27,15.0,23.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,0.0,0.0,69.33,0.48,101.68,47.03,47.76,25.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.5,59.0,0.42
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],6.0,200.0,59.83,19.5,44.17,0.44,3.33,20.33,0.16,10.83,21.33,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,73.83,0.52,81.04,37.98,40.12,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,22.83,64.5,0.35
IBERSOFAS - CB ARGENTONA  A Equipo,['Mitjana'],6.0,200.0,77.83,21.33,41.5,0.51,6.33,26.83,0.24,16.17,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,0.0,0.0,79.67,0.52,97.7,45.12,46.46,23.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,27.67,68.33,0.4
IBERSOFAS - CB ARGENTONA  A Equipo Rival,['Mitjana Rival'],6.0,200.0,72.67,19.0,40.0,0.47,5.67,21.5,0.26,17.67,29.83,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67,0.0,0.0,74.5,0.48,97.54,44.72,47.14,28.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,24.67,61.5,0.4
MARISTES ADEMAR Equipo,['Mitjana'],6.0,200.0,65.5,17.5,37.0,0.47,5.17,19.83,0.26,15.0,23.5,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83,0.0,0.0,67.17,0.48,97.52,44.43,46.56,26.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,22.67,56.83,0.4
MARISTES ADEMAR Equipo Rival,['Mitjana Rival'],6.0,200.0,63.0,15.83,38.83,0.41,5.67,23.67,0.24,14.33,22.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.67,0.0,0.0,72.17,0.52,87.3,38.93,41.0,22.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,21.5,62.5,0.34
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],6.0,200.0,59.33,14.83,32.33,0.46,5.5,25.5,0.22,13.17,20.17,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,66.67,0.48,89.0,39.91,41.62,22.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,20.33,57.83,0.35
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],6.0,200.0,68.0,16.83,39.83,0.42,6.67,20.67,0.32,14.33,24.33,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,0.0,0.0,71.17,0.52,95.55,44.35,44.98,23.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,23.5,60.5,0.39
U.E. CLARET A Equipo,['Mitjana'],6.0,204.17,72.5,17.5,35.17,0.5,6.5,23.0,0.28,18.0,31.5,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,72.0,0.51,100.69,46.85,48.45,30.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.0,58.17,0.41
U.E. CLARET A Equipo Rival,['Mitjana Rival'],6.0,204.17,60.5,14.5,37.5,0.39,6.17,22.0,0.28,13.0,20.5,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,68.5,0.49,88.32,39.92,41.02,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,20.67,59.5,0.35
UB SANT ADRIA A Equipo,['Mitjana'],6.0,204.17,62.83,15.33,42.0,0.37,6.5,24.33,0.27,12.67,21.5,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,0.0,0.0,75.67,0.5,83.04,37.81,38.68,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,21.83,66.33,0.33
UB SANT ADRIA A Equipo Rival,['Mitjana Rival'],6.0,204.17,73.83,18.0,40.5,0.44,7.83,25.5,0.31,14.33,22.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,75.67,0.5,97.58,45.08,44.87,21.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,25.83,66.0,0.39
UE MATARO  - TC Equipo,['Mitjana'],6.0,200.0,67.67,16.67,36.0,0.46,6.83,26.0,0.26,13.83,24.5,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67,0.0,0.0,72.67,0.5,93.12,43.41,43.79,22.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,23.5,62.0,0.38
UE MATARO  - TC Equipo Rival,['Mitjana Rival'],6.0,200.0,70.5,18.17,38.83,0.47,7.33,25.67,0.29,12.17,18.33,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,72.5,0.5,97.24,45.22,44.55,18.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,25.5,64.5,0.4
