Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
SERGI PIERO GARCIA,36.25,IZAN VILLAR CANTERO,21.5,TON PRAT FERRAZ,4.67,TON PRAT FERRAZ,11.33,IGNACIO SAINZ MORALES,0.56,IZAN VILLAR CANTERO,3.0,IZAN VILLAR CANTERO,8.25,TON PRAT FERRAZ,0.4,IZAN VILLAR CANTERO,4.5,IZAN VILLAR CANTERO,6.5,DIDAC RODRIGUEZ ROLDAN,0.82,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IGNACIO SAINZ MORALES,3.33,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IZAN VILLAR CANTERO,0.46,IZAN VILLAR CANTERO,0.5,IZAN VILLAR CANTERO,9.75,JAUME RIBAS FERNANDEZ,15.62,IZAN VILLAR CANTERO,9.36,IZAN VILLAR CANTERO,11.74,IZAN VILLAR CANTERO,44.33,IZAN VILLAR CANTERO,0.92,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IZAN VILLAR CANTERO,24.6,IZAN VILLAR CANTERO,38.38,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IZAN VILLAR CANTERO,103.61,ERIC ALONSO MOLERO,93.01,IZAN VILLAR CANTERO,12.3,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,IGNACIO SAINZ MORALES,0.59,IZAN VILLAR CANTERO,7.0,IZAN VILLAR CANTERO,18.5,TON PRAT FERRAZ,0.41,JORDI BERTRAN DIAZ,33.0
IZAN VILLAR CANTERO,30.0,TON PRAT FERRAZ,13.0,IZAN VILLAR CANTERO,4.0,IZAN VILLAR CANTERO,10.25,TON PRAT FERRAZ,0.41,IGNACIO SAINZ MORALES,1.0,IGNACIO SAINZ MORALES,4.33,IZAN VILLAR CANTERO,0.36,SERGI PIERO GARCIA,2.75,SERGI PIERO GARCIA,4.25,JAUME RIBAS FERNANDEZ,0.71,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,JAUME RIBAS FERNANDEZ,3.25,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,TON PRAT FERRAZ,0.44,IGNACIO SAINZ MORALES,0.44,TON PRAT FERRAZ,4.17,SERGI PIERO GARCIA,9.17,TON PRAT FERRAZ,6.36,TON PRAT FERRAZ,8.1,TON PRAT FERRAZ,43.99,TON PRAT FERRAZ,0.87,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,TON PRAT FERRAZ,16.61,TON PRAT FERRAZ,27.97,ERIC ALONSO MOLERO,0.0,EYENGA-YOL BOMPONGO ABELLA,-0.0,SERGI PIERO GARCIA,94.29,SERGI PIERO GARCIA,91.4,SERGI PIERO GARCIA,2.89,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.0,SEAN GALINDO HERASME,0.56,TON PRAT FERRAZ,5.33,TON PRAT FERRAZ,13.0,IZAN VILLAR CANTERO,0.38,SOULEYMANE SOW,24.0
TON PRAT FERRAZ,29.67,SERGI PIERO GARCIA,8.25,IGNACIO SAINZ MORALES,1.67,DIDAC RODRIGUEZ ROLDAN,5.0,ERIC ALONSO MOLERO,0.4,SERGI PIERO GARCIA,1.0,SERGI PIERO GARCIA,4.0,DIDAC RODRIGUEZ ROLDAN,0.29,DIDAC RODRIGUEZ ROLDAN,2.25,TON PRAT FERRAZ,3.67,IZAN VILLAR CANTERO,0.69,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,TON PRAT FERRAZ,2.67,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,IGNACIO SAINZ MORALES,0.43,SERGI PIERO GARCIA,0.44,SERGI PIERO GARCIA,2.5,DIDAC RODRIGUEZ ROLDAN,8.33,SERGI PIERO GARCIA,3.74,SERGI PIERO GARCIA,5.46,JAUME RIBAS FERNANDEZ,42.33,IGNACIO SAINZ MORALES,0.86,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SERGI PIERO GARCIA,11.49,DIDAC RODRIGUEZ ROLDAN,22.29,EYENGA-YOL BOMPONGO ABELLA,0.0,LLUS MARTN LLAVERA,-0.0,IGNACIO SAINZ MORALES,90.91,TON PRAT FERRAZ,91.32,NARCIS ARAGALL VARGAS,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SERGI PIERO GARCIA,0.53,IGNACIO SAINZ MORALES,2.67,SERGI PIERO GARCIA,7.5,IGNACIO SAINZ MORALES,0.36,ERIC ALONSO MOLERO,23.0
IGNACIO SAINZ MORALES,27.67,IGNACIO SAINZ MORALES,6.67,SERGI PIERO GARCIA,1.25,SOULEYMANE SOW,3.75,IZAN VILLAR CANTERO,0.39,TON PRAT FERRAZ,0.67,DIDAC RODRIGUEZ ROLDAN,1.75,SERGI PIERO GARCIA,0.25,TON PRAT FERRAZ,1.67,DIDAC RODRIGUEZ ROLDAN,2.75,SERGI PIERO GARCIA,0.65,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,2.25,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,SERGI PIERO GARCIA,0.37,TON PRAT FERRAZ,0.44,DIDAC RODRIGUEZ ROLDAN,1.32,IZAN VILLAR CANTERO,6.08,IGNACIO SAINZ MORALES,2.87,DIDAC RODRIGUEZ ROLDAN,5.04,SERGI PIERO GARCIA,40.63,SERGI PIERO GARCIA,0.73,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,DIDAC RODRIGUEZ ROLDAN,9.33,ERIC ALONSO MOLERO,20.64,JORDI BERTRAN DIAZ,0.0,IZAN VILLAR CANTERO,-1.25,TON PRAT FERRAZ,90.7,IZAN VILLAR CANTERO,91.31,EYENGA-YOL BOMPONGO ABELLA,-0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,JORDI BERTRAN DIAZ,0.0,IZAN VILLAR CANTERO,0.45,SERGI PIERO GARCIA,2.25,IGNACIO SAINZ MORALES,7.33,SERGI PIERO GARCIA,0.3,SEAN GALINDO HERASME,20.0
JAUME RIBAS FERNANDEZ,20.75,DIDAC RODRIGUEZ ROLDAN,6.25,DIDAC RODRIGUEZ ROLDAN,1.25,SERGI PIERO GARCIA,3.5,SERGI PIERO GARCIA,0.36,DIDAC RODRIGUEZ ROLDAN,0.5,TON PRAT FERRAZ,1.67,IGNACIO SAINZ MORALES,0.23,JAUME RIBAS FERNANDEZ,1.25,SOULEYMANE SOW,2.5,IGNACIO SAINZ MORALES,0.5,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,2.25,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,DIDAC RODRIGUEZ ROLDAN,0.3,JAUME RIBAS FERNANDEZ,0.41,IGNACIO SAINZ MORALES,1.13,SOULEYMANE SOW,5.0,DIDAC RODRIGUEZ ROLDAN,2.81,IGNACIO SAINZ MORALES,4.73,IGNACIO SAINZ MORALES,37.72,DIDAC RODRIGUEZ ROLDAN,0.59,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,IGNACIO SAINZ MORALES,7.99,IGNACIO SAINZ MORALES,15.65,SOULEYMANE SOW,0.0,JAUME RIBAS FERNANDEZ,-2.25,JAUME RIBAS FERNANDEZ,90.0,DIDAC RODRIGUEZ ROLDAN,91.12,LLUS MARTN LLAVERA,-0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,SOULEYMANE SOW,0.0,JORDI BERTRAN DIAZ,0.4,DIDAC RODRIGUEZ ROLDAN,1.75,DIDAC RODRIGUEZ ROLDAN,6.75,ERIC ALONSO MOLERO,0.29,IGNACIO SAINZ MORALES,17.0
DIDAC RODRIGUEZ ROLDAN,19.25,SOULEYMANE SOW,2.75,SOULEYMANE SOW,1.0,IGNACIO SAINZ MORALES,3.0,JORDI BERTRAN DIAZ,0.33,NARCIS ARAGALL VARGAS,0.0,SEAN GALINDO HERASME,1.25,NARCIS ARAGALL VARGAS,0.0,SOULEYMANE SOW,0.75,ERIC ALONSO MOLERO,2.0,TON PRAT FERRAZ,0.45,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SERGI PIERO GARCIA,2.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,ERIC ALONSO MOLERO,0.29,DIDAC RODRIGUEZ ROLDAN,0.39,NARCIS ARAGALL VARGAS,0.0,ERIC ALONSO MOLERO,4.76,SOULEYMANE SOW,1.51,SOULEYMANE SOW,3.24,DIDAC RODRIGUEZ ROLDAN,35.84,ERIC ALONSO MOLERO,0.57,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SOULEYMANE SOW,6.1,SOULEYMANE SOW,15.15,SEAN GALINDO HERASME,0.0,ERIC ALONSO MOLERO,-2.33,DIDAC RODRIGUEZ ROLDAN,80.65,IGNACIO SAINZ MORALES,91.09,IGNACIO SAINZ MORALES,-0.18,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,SEAN GALINDO HERASME,0.0,ERIC ALONSO MOLERO,0.29,SOULEYMANE SOW,1.0,SOULEYMANE SOW,3.75,SOULEYMANE SOW,0.27,SERGI PIERO GARCIA,10.0
SOULEYMANE SOW,17.25,JAUME RIBAS FERNANDEZ,2.25,ERIC ALONSO MOLERO,0.67,JAUME RIBAS FERNANDEZ,2.0,SOULEYMANE SOW,0.27,ERIC ALONSO MOLERO,0.0,JORDI BERTRAN DIAZ,1.0,ERIC ALONSO MOLERO,0.0,ERIC ALONSO MOLERO,0.33,JAUME RIBAS FERNANDEZ,1.75,SOULEYMANE SOW,0.3,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IZAN VILLAR CANTERO,2.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,SOULEYMANE SOW,0.27,SOULEYMANE SOW,0.28,EYENGA-YOL BOMPONGO ABELLA,-0.0,TON PRAT FERRAZ,4.27,JAUME RIBAS FERNANDEZ,1.14,ERIC ALONSO MOLERO,2.22,SOULEYMANE SOW,31.79,SOULEYMANE SOW,0.53,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,ERIC ALONSO MOLERO,4.14,SERGI PIERO GARCIA,13.93,IGNACIO SAINZ MORALES,0.0,SERGI PIERO GARCIA,-2.38,ERIC ALONSO MOLERO,62.5,SOULEYMANE SOW,90.82,JAUME RIBAS FERNANDEZ,-0.61,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,IGNACIO SAINZ MORALES,0.0,DIDAC RODRIGUEZ ROLDAN,0.26,ERIC ALONSO MOLERO,0.67,JORDI BERTRAN DIAZ,2.5,DIDAC RODRIGUEZ ROLDAN,0.26,TON PRAT FERRAZ,8.0
JORDI BERTRAN DIAZ,12.5,ERIC ALONSO MOLERO,1.67,JORDI BERTRAN DIAZ,0.5,ERIC ALONSO MOLERO,1.67,SEAN GALINDO HERASME,0.25,EYENGA-YOL BOMPONGO ABELLA,0.0,ERIC ALONSO MOLERO,0.67,EYENGA-YOL BOMPONGO ABELLA,0.0,IGNACIO SAINZ MORALES,0.33,IGNACIO SAINZ MORALES,0.67,ERIC ALONSO MOLERO,0.17,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,SEAN GALINDO HERASME,1.75,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,JAUME RIBAS FERNANDEZ,0.25,ERIC ALONSO MOLERO,0.26,LLUS MARTN LLAVERA,-0.0,IGNACIO SAINZ MORALES,1.52,ERIC ALONSO MOLERO,0.91,JORDI BERTRAN DIAZ,2.0,ERIC ALONSO MOLERO,29.08,JAUME RIBAS FERNANDEZ,0.5,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,JAUME RIBAS FERNANDEZ,3.64,SEAN GALINDO HERASME,13.11,LLUS MARTN LLAVERA,0.0,JORDI BERTRAN DIAZ,-2.62,SOULEYMANE SOW,61.11,JAUME RIBAS FERNANDEZ,90.61,TON PRAT FERRAZ,-0.62,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,LLUS MARTN LLAVERA,0.0,TON PRAT FERRAZ,0.13,JORDI BERTRAN DIAZ,0.5,ERIC ALONSO MOLERO,2.33,JAUME RIBAS FERNANDEZ,0.25,IZAN VILLAR CANTERO,7.0
SEAN GALINDO HERASME,9.25,JORDI BERTRAN DIAZ,1.0,JAUME RIBAS FERNANDEZ,0.5,JORDI BERTRAN DIAZ,1.5,DIDAC RODRIGUEZ ROLDAN,0.25,JORDI BERTRAN DIAZ,0.0,NARCIS ARAGALL VARGAS,0.0,JORDI BERTRAN DIAZ,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,NARCIS ARAGALL VARGAS,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,DIDAC RODRIGUEZ ROLDAN,1.75,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,JORDI BERTRAN DIAZ,0.2,JORDI BERTRAN DIAZ,0.2,JAUME RIBAS FERNANDEZ,-0.45,NARCIS ARAGALL VARGAS,0.0,JORDI BERTRAN DIAZ,0.5,SEAN GALINDO HERASME,2.0,JORDI BERTRAN DIAZ,20.0,JORDI BERTRAN DIAZ,0.4,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,JORDI BERTRAN DIAZ,2.5,JORDI BERTRAN DIAZ,10.78,SERGI PIERO GARCIA,0.0,SEAN GALINDO HERASME,-2.62,JORDI BERTRAN DIAZ,40.0,JORDI BERTRAN DIAZ,90.43,DIDAC RODRIGUEZ ROLDAN,-10.48,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,SERGI PIERO GARCIA,0.0,NARCIS ARAGALL VARGAS,0.0,JAUME RIBAS FERNANDEZ,0.5,SEAN GALINDO HERASME,2.25,JORDI BERTRAN DIAZ,0.2,DIDAC RODRIGUEZ ROLDAN,6.0
ERIC ALONSO MOLERO,8.67,SEAN GALINDO HERASME,0.5,SEAN GALINDO HERASME,0.25,SEAN GALINDO HERASME,1.0,JAUME RIBAS FERNANDEZ,0.25,SOULEYMANE SOW,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SOULEYMANE SOW,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,ERIC ALONSO MOLERO,1.33,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,SEAN GALINDO HERASME,0.11,SEAN GALINDO HERASME,0.11,ERIC ALONSO MOLERO,-0.9,EYENGA-YOL BOMPONGO ABELLA,0.0,SEAN GALINDO HERASME,0.25,JAUME RIBAS FERNANDEZ,1.56,SEAN GALINDO HERASME,11.11,SEAN GALINDO HERASME,0.22,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,SEAN GALINDO HERASME,2.25,JAUME RIBAS FERNANDEZ,7.2,TON PRAT FERRAZ,0.0,IGNACIO SAINZ MORALES,-2.67,SEAN GALINDO HERASME,22.22,SEAN GALINDO HERASME,90.36,SOULEYMANE SOW,-29.71,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,TON PRAT FERRAZ,0.0,EYENGA-YOL BOMPONGO ABELLA,0.0,SEAN GALINDO HERASME,0.25,JAUME RIBAS FERNANDEZ,2.0,SEAN GALINDO HERASME,0.11,JAUME RIBAS FERNANDEZ,4.0
