Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,5.0,200.0,75.0,17.0,36.8,0.46,9.6,29.8,0.32,12.2,18.2,0.67,19.4,71.6,0.53,104.75,47.15,44.79,18.32,0.45
Equip,2 Derrota,2.0,200.0,62.0,12.5,35.5,0.35,8.0,32.5,0.25,13.0,19.0,0.68,24.0,73.0,0.54,84.93,36.03,36.17,19.12,0.48
Equip,2 Victoria,3.0,200.0,83.67,20.0,37.67,0.53,10.67,28.0,0.38,11.67,17.67,0.66,16.33,70.33,0.52,118.96,54.82,50.76,17.77,0.43
Equip,3 Local,2.0,200.0,88.5,23.0,41.5,0.55,11.0,26.5,0.42,9.5,11.5,0.83,15.5,70.0,0.53,126.43,58.09,52.98,13.97,0.39
Equip,3 Visitant,3.0,200.0,66.0,13.0,33.67,0.39,8.67,32.0,0.27,14.0,22.67,0.62,22.0,72.33,0.53,91.24,39.59,39.35,21.32,0.49
Equip,4 Dificil,3.0,200.0,66.0,13.0,33.67,0.39,8.67,32.0,0.27,14.0,22.67,0.62,22.0,72.33,0.53,91.24,39.59,39.35,21.32,0.49
Equip,4 Facil,2.0,200.0,88.5,23.0,41.5,0.55,11.0,26.5,0.42,9.5,11.5,0.83,15.5,70.0,0.53,126.43,58.09,52.98,13.97,0.39
Equip,6 Ultims 3,3.0,36000.0,205.0,48.0,121.0,0.4,25.0,89.0,0.28,34.0,47.0,0.72,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
Equip Rival,1 Mitjana Rival,5.0,200.0,62.2,13.8,32.4,0.43,7.4,24.6,0.3,12.4,19.8,0.63,20.8,63.0,0.47,98.73,43.68,43.15,21.75,0.43
Equip Rival,2 Derrota Rival,2.0,200.0,71.0,14.0,29.5,0.47,8.5,23.5,0.36,17.5,26.5,0.66,21.0,62.0,0.46,114.52,50.47,50.12,33.02,0.44
Equip Rival,2 Victoria Rival,3.0,200.0,56.33,13.67,34.33,0.4,6.67,25.33,0.26,9.0,15.33,0.59,20.67,63.67,0.48,88.48,39.66,38.63,15.08,0.42
Equip Rival,3 Local Rival,2.0,200.0,49.0,11.5,34.0,0.34,6.0,25.0,0.24,8.0,14.0,0.57,18.0,62.5,0.47,78.4,34.75,34.17,13.56,0.42
Equip Rival,3 Visitant Rival,3.0,200.0,71.0,15.33,31.33,0.49,8.33,24.33,0.34,15.33,23.67,0.65,22.67,63.33,0.47,112.11,50.0,49.07,27.54,0.44
Equip Rival,4 Dificil Rival,3.0,200.0,71.0,15.33,31.33,0.49,8.33,24.33,0.34,15.33,23.67,0.65,22.67,63.33,0.47,112.11,50.0,49.07,27.54,0.44
Equip Rival,4 Facil Rival,2.0,200.0,49.0,11.5,34.0,0.34,6.0,25.0,0.24,8.0,14.0,0.57,18.0,62.5,0.47,78.4,34.75,34.17,13.56,0.42
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,199.0,41.0,91.0,0.45,25.0,75.0,0.33,42.0,68.0,0.62,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
