Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,74.0,14.0,30.0,0.47,10.0,31.0,0.32,16.0,30.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,71.0,0.52,104.23,47.54,45.74,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,24.0,61.0,0.39,VEDRUNA GRACIA A,GRUP VIA - CB ARTES,Ganado,3.0
Equip Rival,Jornada 01,1.0,200.0,71.0,18.0,35.0,0.51,8.0,26.0,0.31,11.0,18.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.0,0.48,107.58,49.18,47.08,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,26.0,61.0,0.43,,,,
Equip,Jornada 02,1.0,200.0,96.0,23.0,33.0,0.7,13.0,29.0,0.45,11.0,14.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,65.0,0.52,147.69,68.55,61.16,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,36.0,62.0,0.58,GRUP VIA - CB ARTES,PUJOL CB MOLLERUSSA,Ganado,55.0
Equip Rival,Jornada 02,1.0,200.0,41.0,10.0,36.0,0.28,4.0,22.0,0.18,9.0,13.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,61.0,0.48,67.21,27.59,29.6,15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,14.0,58.0,0.24,,,,
Equip,Jornada 03,1.0,200.0,64.0,13.0,35.0,0.37,9.0,30.0,0.3,11.0,15.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,68.0,0.52,94.12,40.77,38.84,16.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,22.0,65.0,0.34,NOU BASQUET OLESA A,GRUP VIA - CB ARTES,Perdido,-9.0
Equip Rival,Jornada 03,1.0,200.0,73.0,14.0,31.0,0.45,8.0,22.0,0.36,21.0,31.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,63.0,0.48,115.87,49.06,50.63,39.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22.0,53.0,0.42,,,,
Equip,Jornada 04,1.0,200.0,81.0,23.0,50.0,0.46,9.0,24.0,0.38,8.0,9.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,74.0,0.54,109.46,49.32,45.82,10.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,32.0,74.0,0.43,GRUP VIA - CB ARTES,LA SALLE MANRESA S.GOL,Ganado,24.0
Equip Rival,Jornada 04,1.0,200.0,57.0,13.0,32.0,0.41,8.0,28.0,0.29,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,63.0,0.46,90.48,41.67,38.32,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,21.0,60.0,0.35,,,,
Equip,Jornada 05,1.0,200.0,60.0,12.0,36.0,0.33,7.0,35.0,0.2,15.0,23.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,77.0,0.56,77.92,31.69,33.77,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,19.0,71.0,0.27,BASQUET MOLINS,GRUP VIA - CB ARTES,Perdido,-9.0
Equip Rival,Jornada 05,1.0,200.0,69.0,14.0,28.0,0.5,9.0,25.0,0.36,14.0,22.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,60.0,0.44,115.0,51.89,49.57,26.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,23.0,53.0,0.43,,,,
