Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Assist (jugador),Assist (valor),Recuperacions (jugador),Recuperacions (valor),Perd (jugador),Perd (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltes Rebudes (jugador),Faltes Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efec (jugador),% Tir Efec (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesiones No Anotades (jugador),Possesiones No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Puntes per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perd Mal Pase (Jugador),Perd Mal Pase (Valor),Perd Pilota Controlada (jugador),Perd Pilota Controlada (valor),Altres Perd (jugador),Altres Perd (valor),Faltes de Tir (jugador),Faltes de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor)
b'JOAN ESQUEU PORRAS',29.71,b'TERENCE HENRI D KEKENBOSCH',16.15,b'KARIM HIRAM LOPEZ MONDACA',6.44,b'POL RODRIGUEZ PEREZ',12.12,b'JORDI SALO BLAYA',0.69,b'TERENCE HENRI D KEKENBOSCH',2.31,b'TERENCE HENRI D KEKENBOSCH',8.15,b'ADRI MARCH SILVA',1.0,b'JOAN OMOARUNA OSAZUWA',3.69,b'POL PEA NAVARRETE',5.91,b'MARTI MARTINEZ COMPTE',1.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'ANIOL SILVA LEON',3.54,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'LEO ENCINA RIOS',0.0,b'PAU NAVARRO POLO',0.7,b'KARIM HIRAM LOPEZ MONDACA',7.0,b'TERENCE HENRI D KEKENBOSCH',15.08,b'JORDI SALO BLAYA',0.69
b'TERENCE HENRI D KEKENBOSCH',28.54,b'KARIM HIRAM LOPEZ MONDACA',15.89,b'POL RODRIGUEZ PEREZ',5.75,b'KARIM HIRAM LOPEZ MONDACA',10.22,b'ADRIA CARRERA FIGULS',0.67,b'MIQUEL GONZALEZ DE UBIETA BELLO',2.0,b'RUBEN FERNANDEZ DIAZ',5.5,b'ASIER ORRANTIA BUJ',0.5,b'POL PEA NAVARRETE',3.64,b'JOAN OMOARUNA OSAZUWA',5.31,b'TERENCE HENRI D KEKENBOSCH',0.89,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'JORDI OLIVE RODRIGUEZ',3.29,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'IBAI MESANZA MUOZ',0.0,b'AGUSTN ANDRS ECHEVERRA SILLARD',0.61,b'ERIC DEL CASTILLO LINDO',6.29,b'MARC GARCIA IBAEZ',13.5,b'ADRIA CARRERA FIGULS',0.67
b'JORDI SALO BLAYA',28.29,b'ERIC DEL CASTILLO LINDO',15.21,b'ERIC DEL CASTILLO LINDO',5.71,b'BENJI RODRGUEZ CHAVARRIA',9.46,b'KARIM HIRAM LOPEZ MONDACA',0.63,b'RUBEN FERNANDEZ DIAZ',1.83,b'POL GARCIA RODRIGUEZ',5.38,b'VICTOR MARTIN MARTI',0.43,b'DIEGO NIEBLA SANTOS',3.0,b'BERNAT BAO OLIVERAS',4.93,b'NIL ESPELT JIMENEZ',0.88,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'QUIM MONTANE ORDEN',3.23,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'XEL ANTEQUERA SOLER',0.0,b'ELYJAH REBETEZ',0.57,b'POL RODRIGUEZ PEREZ',6.0,b'POL RODRIGUEZ PEREZ',13.12,b'IAN PLATTEEUW FERNANDEZ',0.58
b'MARC GARCIA IBAEZ',27.5,b'BERNAT BAO OLIVERAS',14.0,b'IAN PLATTEEUW FERNANDEZ',5.4,b'ERIC DEL CASTILLO LINDO',9.43,b'ERIC DEL CASTILLO LINDO',0.61,b'PAU NAVARRO POLO',1.71,b'MARC GARCIA IBAEZ',5.36,b'POL MUMBRU MARTINEZ',0.43,b'MARC GARCIA IBAEZ',2.79,b'MARC GARCIA IBAEZ',4.57,b'BIEL CANOVAS PEREZ',0.75,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'GUILLEM TARRES HERNANDEZ',3.21,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ALVARO ABAD PRIETO',0.0,b'ORIOL MUOZ ANDREU',0.56,b'BERNAT BAO OLIVERAS',5.64,b'KARIM HIRAM LOPEZ MONDACA',12.78,b'ERIC DEL CASTILLO LINDO',0.56
b'POL GARCIA RODRIGUEZ',27.31,b'MARC GARCIA IBAEZ',14.0,b'BERNAT BAO OLIVERAS',5.36,b'IAN PLATTEEUW FERNANDEZ',9.3,b'LLUC PLUVINET PEDROSA',0.59,b'POL GARCIA RODRIGUEZ',1.62,b'MIQUEL GONZALEZ DE UBIETA BELLO',5.18,b'JOAN OMOARUNA OSAZUWA',0.42,b'RUBEN FERNANDEZ DIAZ',2.75,b'ERIC DEL CASTILLO LINDO',4.5,b'VCTOR ARMENTEROS IGLESIAS',0.75,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ADRIA CAZURRA ALVAREZ',3.08,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'ALEX DIAZ GMEZ',0.0,b'NIL ESPELT JIMENEZ',0.55,b'TERENCE HENRI D KEKENBOSCH',5.62,b'POL GARCIA RODRIGUEZ',12.77,b'MARTIN PELAEZ SALINAS',0.55
b'JOAN OMOARUNA OSAZUWA',27.23,b'POL RODRIGUEZ PEREZ',13.88,b'ORIOL MOLIST SEGALS',4.36,b'BERNAT BAO OLIVERAS',9.21,b'ALEJANDRO LERIN SANCHEZ',0.59,b'JOAN MARCO VALERO',1.43,b'JOAN MARCO VALERO',4.86,b'MIQUEL GONZALEZ DE UBIETA BELLO',0.39,b'ALEX DIAZ GMEZ',2.64,b'RUBEN FERNANDEZ DIAZ',4.42,b'ALEIX DIEGUEZ AGUT',0.75,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'SERGI ANTOLN URBALLA',3.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'VICTOR MARTIN MARTI',0.0,b'TERENCE HENRI D KEKENBOSCH',0.54,b'IAN PLATTEEUW FERNANDEZ',5.4,b'LUCAS SANCHEZ FERNANDEZ',12.46,b'BERNAT BAO OLIVERAS',0.55
b'ERIC DEL CASTILLO LINDO',27.0,b'JOAN OMOARUNA OSAZUWA',13.62,b'MARC GARCIA IBAEZ',4.0,b'GUILLEM TARRES HERNANDEZ',8.93,b'BERNAT BAO OLIVERAS',0.58,b'LLUC PLUVINET PEDROSA',1.23,b'PAU NAVARRO POLO',4.5,b'PAU NAVARRO POLO',0.38,b'TERENCE HENRI D KEKENBOSCH',2.62,b'ALEX DIAZ GMEZ',4.21,b'KIRIAN ZARCO MONTERO',0.75,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'GERARD DALMAU PATIO',2.93,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'BIEL CANOVAS PEREZ',0.0,b'JOAN MARCO VALERO',0.52,b'LLUC PLUVINET PEDROSA',5.08,b'BENJI RODRGUEZ CHAVARRIA',12.31,b'KARIM HIRAM LOPEZ MONDACA',0.55
b'DIEGO NIEBLA SANTOS',26.5,b'MIQUEL GONZALEZ DE UBIETA BELLO',13.55,b'BENJI RODRGUEZ CHAVARRIA',4.0,b'ALEX FERNANDEZ QUILEZ',8.54,b'IAN PLATTEEUW FERNANDEZ',0.58,b'GUILLEM NASPLER PEREZ',1.23,b'LLUC PLUVINET PEDROSA',4.15,b'JAUME BLAYA SENSAT',0.38,b'BERNAT BAO OLIVERAS',2.43,b'DIEGO NIEBLA SANTOS',4.07,b'DIEGO NIEBLA SANTOS',0.74,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'BIEL PRATS SOLER',2.93,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'JOAN MARCO VALERO',0.0,b'PAU REGUANT MAJEM',0.52,b'MARC GARCIA IBAEZ',5.07,b'RUBEN FERNANDEZ DIAZ',12.17,b'PAU BERMEJO JARAMILLO',0.53
b'LLUC PLUVINET PEDROSA',26.08,b'POL GARCIA RODRIGUEZ',13.54,b'POL PEA NAVARRETE',4.0,b'LUCAS SANCHEZ FERNANDEZ',8.54,b'MARTI MARTINEZ COMPTE',0.57,b'MARC GARCIA IBAEZ',1.07,b'LUCAS SANCHEZ FERNANDEZ',3.92,b'SERGI FALGUERAS GINER',0.36,b'LUCAS SANCHEZ FERNANDEZ',2.38,b'LUCAS SANCHEZ FERNANDEZ',4.0,b'ALEX CRUZ JOBACHO',0.71,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'NOAH GIRONELLA MANDOS',2.86,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'ALEJANDRO PEREZ CLAR',0.0,b'NOAH GIRONELLA MANDOS',0.51,b'BENJI RODRGUEZ CHAVARRIA',4.92,b'ORIOL MOLIST SEGALS',11.5,b'VICTOR MURILLO CENDROS',0.52
