Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
A,Mitjana,2.0,200.0,59.5,15.0,34.5,0.43,7.0,20.5,0.34,8.5,17.5,0.49,21.0,60.0,0.48,99.17,46.36,43.79,15.45,0.37
A,Mitjana Rival,2.0,200.0,67.0,17.0,37.5,0.45,8.0,21.5,0.37,9.0,17.5,0.51,16.5,64.0,0.52,104.69,49.15,45.98,15.25,0.36
B,Mitjana,2.0,200.0,61.0,20.5,40.5,0.51,3.0,19.5,0.15,11.0,19.0,0.58,21.5,65.5,0.5,93.13,41.67,44.01,18.33,0.33
B,Mitjana Rival,2.0,200.0,69.0,16.5,32.5,0.51,6.5,27.0,0.24,16.5,21.5,0.77,21.0,66.0,0.5,104.55,44.12,45.72,27.73,0.45
C,Mitjana,2.0,200.0,69.5,18.5,37.0,0.5,7.0,22.0,0.32,11.5,21.5,0.53,17.5,65.5,0.53,106.11,49.15,47.69,19.49,0.37
C,Mitjana,2.0,200.0,58.0,13.0,27.0,0.48,8.0,27.5,0.29,8.0,15.5,0.52,24.0,58.5,0.48,99.15,45.87,42.42,14.68,0.5
C,Mitjana,2.0,200.0,63.5,15.5,35.0,0.44,7.0,22.0,0.32,11.5,22.5,0.51,22.0,64.0,0.48,99.22,45.61,44.47,20.18,0.39
C,Mitjana,2.0,200.0,55.5,14.5,40.0,0.36,5.0,20.5,0.24,11.5,19.5,0.59,18.0,66.0,0.49,84.09,36.36,38.05,19.01,0.34
C,Mitjana,2.0,200.0,74.0,20.0,38.5,0.52,8.5,27.0,0.31,8.5,17.0,0.5,21.5,70.0,0.49,105.71,50.0,46.47,12.98,0.41
C,Mitjana,2.0,200.0,57.5,16.0,37.5,0.43,5.0,26.0,0.19,10.5,19.5,0.54,20.0,69.0,0.51,83.33,37.01,38.06,16.54,0.41
C,Mitjana,2.0,200.0,62.0,11.5,31.0,0.37,8.0,28.0,0.29,15.0,25.0,0.6,23.5,67.0,0.52,92.54,39.83,40.43,25.42,0.47
C,Mitjana,2.0,200.0,68.0,17.0,39.0,0.44,4.0,16.0,0.25,22.0,32.0,0.69,21.5,66.0,0.51,103.03,41.82,48.01,40.0,0.29
C,Mitjana Rival,2.0,200.0,64.5,16.5,40.5,0.41,4.5,18.0,0.25,18.0,29.0,0.62,22.5,68.0,0.52,94.85,39.74,44.12,30.77,0.31
C,Mitjana Rival,2.0,200.0,69.5,15.5,33.0,0.47,7.5,20.5,0.37,16.0,25.0,0.64,22.5,61.5,0.48,113.01,50.0,49.93,29.91,0.38
C,Mitjana Rival,2.0,200.0,61.0,14.5,38.5,0.38,7.0,28.5,0.25,11.0,19.5,0.56,17.0,72.5,0.51,84.14,37.31,37.19,16.42,0.43
C,Mitjana Rival,2.0,200.0,68.0,15.0,34.0,0.44,10.0,28.0,0.36,8.0,15.5,0.52,21.5,66.0,0.49,103.03,48.39,43.62,12.9,0.45
C,Mitjana Rival,2.0,200.0,71.0,21.5,40.0,0.54,6.0,23.5,0.26,10.0,19.0,0.53,20.0,68.5,0.51,103.65,48.03,46.97,15.75,0.37
C,Mitjana Rival,2.0,200.0,58.0,14.0,36.0,0.39,5.5,20.5,0.27,13.5,24.0,0.56,17.5,64.0,0.52,90.62,39.38,41.24,23.89,0.36
C,Mitjana Rival,2.0,200.0,56.5,15.0,34.5,0.43,6.0,19.0,0.32,8.5,16.5,0.52,21.5,58.0,0.47,97.41,44.86,43.34,15.89,0.36
C,Mitjana Rival,2.0,200.0,64.5,14.5,28.5,0.51,7.5,27.0,0.28,13.0,24.0,0.54,27.5,63.0,0.49,102.38,46.4,45.44,23.42,0.49
R,Mitjana,2.0,200.0,69.0,16.0,30.0,0.53,8.0,29.0,0.28,13.0,18.0,0.72,23.0,64.0,0.49,107.81,47.46,46.29,22.03,0.49
R,Mitjana Rival,2.0,200.0,58.5,20.0,41.0,0.49,2.5,19.0,0.13,11.0,20.0,0.55,22.0,66.0,0.51,88.64,39.58,42.47,18.33,0.32
T,Mitjana,2.0,200.0,75.0,17.0,38.0,0.45,7.0,20.0,0.35,20.0,28.0,0.71,21.0,67.5,0.51,111.11,47.41,49.55,34.48,0.34
T,Mitjana Rival,2.0,200.0,65.0,14.5,32.0,0.45,6.5,25.5,0.25,16.5,23.5,0.7,25.0,65.0,0.49,100.0,42.17,44.19,28.7,0.44
