Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,25.0,194.52,66.24,16.48,37.28,0.44,6.04,23.52,0.26,13.28,21.36,0.62,23.04,67.36,0.5,98.34,42.01,43.03,21.84,0.39
Equip,2 Derrota,14.0,200.0,61.86,15.79,37.5,0.42,5.36,24.43,0.22,14.21,22.86,0.62,26.0,69.07,0.51,89.56,38.47,40.77,22.95,0.39
Equip,2 Victoria,11.0,187.55,71.82,17.36,37.0,0.47,6.91,22.36,0.31,12.09,19.45,0.62,19.27,65.18,0.5,110.18,46.71,46.08,20.37,0.38
Equip,3 Local,13.0,194.31,71.92,17.31,35.77,0.48,7.08,24.08,0.29,13.92,20.69,0.67,22.08,66.15,0.5,108.72,46.66,46.64,23.26,0.4
Equip,3 Visitant,12.0,194.75,60.08,15.58,38.92,0.4,4.92,22.92,0.21,12.58,22.08,0.57,24.08,68.67,0.5,87.5,37.13,39.2,20.35,0.37
Equip,4 Dificil,12.0,200.0,64.92,16.42,39.25,0.42,5.33,23.25,0.23,16.08,24.5,0.66,25.25,70.33,0.51,92.3,39.07,42.04,25.73,0.37
Equip,4 Facil,13.0,189.46,67.46,16.54,35.46,0.47,6.69,23.77,0.28,10.69,18.46,0.58,21.0,64.62,0.49,104.4,44.87,44.0,18.05,0.4
Equip,5 Equips Cua,1.0,200.0,64.0,22.0,44.0,0.5,2.0,18.0,0.11,14.0,20.0,0.7,19.0,67.0,0.52,95.52,40.32,44.69,22.58,0.29
Equip,5 Equips Top,1.0,200.0,64.0,22.0,44.0,0.5,2.0,18.0,0.11,14.0,20.0,0.7,19.0,67.0,0.52,95.52,40.32,44.69,22.58,0.29
Equip,6 Ultims 3,3.0,36000.0,215.0,54.0,113.0,0.48,22.0,75.0,0.29,41.0,66.0,0.62,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Equip Rival,1 Mitjana Rival,25.0,200.0,66.04,15.84,37.88,0.42,6.08,20.84,0.29,16.08,25.0,0.64,22.44,66.92,0.5,98.68,42.51,44.6,27.38,0.35
Equip Rival,2 Derrota Rival,14.0,200.0,71.79,16.07,35.21,0.46,6.79,21.79,0.31,19.21,29.64,0.65,23.36,67.21,0.49,106.8,46.05,48.28,33.71,0.38
Equip Rival,2 Victoria Rival,11.0,200.0,58.73,15.55,41.27,0.38,5.18,19.64,0.26,12.09,19.09,0.63,21.27,66.45,0.5,88.37,38.28,39.88,19.85,0.32
Equip Rival,3 Local Rival,13.0,200.0,65.31,15.15,37.77,0.4,6.31,20.69,0.3,16.08,24.23,0.66,20.92,66.31,0.5,98.49,42.11,44.1,27.5,0.35
Equip Rival,3 Visitant Rival,12.0,200.0,66.83,16.58,38.0,0.44,5.83,21.0,0.28,16.08,25.83,0.62,24.08,67.5,0.5,99.01,42.94,45.11,27.26,0.36
Equip Rival,4 Dificil Rival,12.0,200.0,66.0,15.42,37.92,0.41,5.58,20.25,0.28,18.33,28.17,0.65,24.08,67.67,0.49,97.54,40.9,44.49,31.52,0.35
Equip Rival,4 Facil Rival,13.0,200.0,66.08,16.23,37.85,0.43,6.54,21.38,0.31,14.0,22.08,0.63,20.92,66.15,0.51,99.88,43.96,44.69,23.64,0.36
Equip Rival,5 Equips Cua Rival,1.0,200.0,56.0,16.0,39.0,0.41,4.0,19.0,0.21,12.0,17.0,0.71,19.0,62.0,0.48,90.32,37.93,40.45,20.69,0.33
Equip Rival,5 Equips Top Rival,1.0,200.0,56.0,16.0,39.0,0.41,4.0,19.0,0.21,12.0,17.0,0.71,19.0,62.0,0.48,90.32,37.93,40.45,20.69,0.33
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,197.0,42.0,99.0,0.42,23.0,68.0,0.34,44.0,74.0,0.59,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
