Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
NINA PADROSA MONS,25.92,DANIELA LPEZ PEA,10.69,NINA PADROSA MONS,2.54,PAULA TIRADO BELLOT,6.46,MARTINA BOBA SABATER,0.56,DANIELA LPEZ PEA,1.46,DANIELA LPEZ PEA,4.92,DANIELA LPEZ PEA,0.3,NINA PADROSA MONS,2.08,NINA PADROSA MONS,3.92,MARTINA LPEZ REQUENA,0.67,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,2.85,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,MARTINA LPEZ REQUENA,0.5,MARTINA LPEZ REQUENA,0.53,DANIELA LPEZ PEA,3.43,NINA PADROSA MONS,2.12,DANIELA LPEZ PEA,4.78,DANIELA LPEZ PEA,7.25,MARTINA LPEZ REQUENA,53.54,MARTINA LPEZ REQUENA,1.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,DANIELA LPEZ PEA,13.87,DANIELA LPEZ PEA,28.74,NINA PADROSA MONS,0.0,MARTINA LPEZ REQUENA,-0.11,MARTINA LPEZ REQUENA,107.69,ADRIANA DOMINGO MAAS,80.38,MARTINA LPEZ REQUENA,33.62,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,NINA PADROSA MONS,0.0,AINA CANTOS MENAL,0.85,DANIELA LPEZ PEA,3.85,DANIELA LPEZ PEA,10.77,MARTINA LPEZ REQUENA,0.5,NINA PADROSA MONS,77.0
DANIELA LPEZ PEA,25.92,NINA PADROSA MONS,8.54,PAULA TIRADO BELLOT,2.38,DANIELA LPEZ PEA,5.85,AINA CANTOS MENAL,0.55,AINA CANTOS MENAL,1.31,AINA CANTOS MENAL,4.62,AINA CANTOS MENAL,0.28,DANIELA LPEZ PEA,1.54,DANIELA LPEZ PEA,3.15,PAULA TIRADO BELLOT,0.59,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,JANA AUB RIBAS,2.38,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.47,MARTINA BOBA SABATER,0.47,NINA PADROSA MONS,2.58,JANA AUB RIBAS,2.0,NINA PADROSA MONS,4.22,PAULA TIRADO BELLOT,7.06,MIREIA MUSTAROS CIVIT,48.43,MARTINA BOBA SABATER,0.94,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,PAULA TIRADO BELLOT,12.12,PAULA TIRADO BELLOT,26.53,MARTINA BOBA SABATER,0.0,AINA CANTOS MENAL,-1.12,MARTINA BOBA SABATER,97.44,MIREIA MUSTAROS CIVIT,78.21,MARTINA BOBA SABATER,19.94,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,MARTINA BOBA SABATER,0.0,ADRIANA DOMINGO MAAS,0.73,PAULA TIRADO BELLOT,3.15,PAULA TIRADO BELLOT,10.08,MIREIA MUSTAROS CIVIT,0.46,MARTINA BOBA SABATER,32.0
PAULA TIRADO BELLOT,25.38,PAULA TIRADO BELLOT,8.31,DANIELA LPEZ PEA,2.38,JANA AUB RIBAS,5.38,NINA PADROSA MONS,0.52,PAULA TIRADO BELLOT,0.77,PAULA TIRADO BELLOT,3.62,MARTINA BOBA SABATER,0.26,JANA AUB RIBAS,1.46,JANA AUB RIBAS,2.85,NEREA SESMA PREZ,0.55,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,MARTINA BOBA SABATER,1.85,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,MIREIA MUSTAROS CIVIT,0.46,NINA PADROSA MONS,0.46,MARTINA BOBA SABATER,1.82,MARTINA LPEZ REQUENA,1.85,PAULA TIRADO BELLOT,3.85,NINA PADROSA MONS,4.89,JANA AUB RIBAS,47.04,MIREIA MUSTAROS CIVIT,0.93,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NINA PADROSA MONS,11.39,NINA PADROSA MONS,21.9,NEREA SESMA PREZ,0.0,MARTINA BOBA SABATER,-1.35,MIREIA MUSTAROS CIVIT,95.0,AINA CANTOS MENAL,77.99,NINA PADROSA MONS,17.61,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,NEREA SESMA PREZ,0.0,MARTINA BOBA SABATER,0.51,NINA PADROSA MONS,3.0,NINA PADROSA MONS,7.54,MARTINA BOBA SABATER,0.41,NEREA SESMA PREZ,24.0
JANA AUB RIBAS,22.15,JANA AUB RIBAS,6.08,JANA AUB RIBAS,2.31,NINA PADROSA MONS,4.85,MARTINA LPEZ REQUENA,0.5,MARTINA BOBA SABATER,0.69,NINA PADROSA MONS,2.69,PAULA TIRADO BELLOT,0.21,PAULA TIRADO BELLOT,1.23,PAULA TIRADO BELLOT,2.08,NINA PADROSA MONS,0.53,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,NEREA SESMA PREZ,1.85,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,AINA CANTOS MENAL,0.44,MIREIA MUSTAROS CIVIT,0.46,JANA AUB RIBAS,1.56,ADRIANA DOMINGO MAAS,1.82,JANA AUB RIBAS,3.18,AINA CANTOS MENAL,3.76,NINA PADROSA MONS,46.35,AINA CANTOS MENAL,0.89,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,JANA AUB RIBAS,8.41,AINA CANTOS MENAL,19.4,PAULA TIRADO BELLOT,0.0,MIREIA MUSTAROS CIVIT,-1.38,NINA PADROSA MONS,94.87,DANIELA LPEZ PEA,77.88,MIREIA MUSTAROS CIVIT,16.79,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,PAULA TIRADO BELLOT,0.0,DANIELA LPEZ PEA,0.46,JANA AUB RIBAS,2.31,JANA AUB RIBAS,5.62,JANA AUB RIBAS,0.41,PAULA TIRADO BELLOT,19.0
MARTINA BOBA SABATER,20.38,MARTINA BOBA SABATER,5.85,MIREIA MUSTAROS CIVIT,2.08,MIREIA MUSTAROS CIVIT,4.5,MIREIA MUSTAROS CIVIT,0.46,NINA PADROSA MONS,0.46,MARTINA BOBA SABATER,2.69,NINA PADROSA MONS,0.17,MARTINA BOBA SABATER,0.85,MARTINA BOBA SABATER,1.92,JANA AUB RIBAS,0.51,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,PAULA TIRADO BELLOT,1.85,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,NINA PADROSA MONS,0.43,AINA CANTOS MENAL,0.45,AINA CANTOS MENAL,1.47,MARTINA BOBA SABATER,1.23,MARTINA BOBA SABATER,2.68,JANA AUB RIBAS,3.58,MARTINA BOBA SABATER,44.13,NINA PADROSA MONS,0.86,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,MARTINA BOBA SABATER,7.2,JANA AUB RIBAS,19.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,-1.7,AINA CANTOS MENAL,91.67,PAULA TIRADO BELLOT,77.72,AINA CANTOS MENAL,13.68,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,ADRIANA DOMINGO MAAS,0.0,NINA PADROSA MONS,0.36,MARTINA BOBA SABATER,2.15,AINA CANTOS MENAL,5.46,NINA PADROSA MONS,0.4,ADRIANA DOMINGO MAAS,14.0
MIREIA MUSTAROS CIVIT,20.0,AINA CANTOS MENAL,5.08,MARTINA BOBA SABATER,1.46,NEREA SESMA PREZ,3.62,JANA AUB RIBAS,0.43,NEREA SESMA PREZ,0.0,ADRIANA DOMINGO MAAS,0.8,NEREA SESMA PREZ,0.0,MIREIA MUSTAROS CIVIT,0.58,MIREIA MUSTAROS CIVIT,1.42,LAURA MENDEZ MUOZ,0.5,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,MIREIA MUSTAROS CIVIT,1.83,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,DANIELA LPEZ PEA,0.42,JANA AUB RIBAS,0.44,PAULA TIRADO BELLOT,1.44,DANIELA LPEZ PEA,1.1,MIREIA MUSTAROS CIVIT,2.45,MARTINA BOBA SABATER,3.4,DANIELA LPEZ PEA,39.7,DANIELA LPEZ PEA,0.85,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,AINA CANTOS MENAL,5.99,MARTINA BOBA SABATER,18.5,JANA AUB RIBAS,0.0,JANA AUB RIBAS,-2.15,JANA AUB RIBAS,90.8,MARTINA BOBA SABATER,77.5,JANA AUB RIBAS,13.52,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,JANA AUB RIBAS,0.0,PAULA TIRADO BELLOT,0.36,MIREIA MUSTAROS CIVIT,2.08,MARTINA BOBA SABATER,5.31,DANIELA LPEZ PEA,0.36,JANA AUB RIBAS,8.0
NEREA SESMA PREZ,18.85,MIREIA MUSTAROS CIVIT,4.75,NEREA SESMA PREZ,1.23,MARTINA BOBA SABATER,2.62,DANIELA LPEZ PEA,0.41,ADRIANA DOMINGO MAAS,0.0,LAURA MENDEZ MUOZ,0.69,ADRIANA DOMINGO MAAS,0.0,NEREA SESMA PREZ,0.46,NEREA SESMA PREZ,0.85,DANIELA LPEZ PEA,0.49,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,1.54,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,JANA AUB RIBAS,0.41,DANIELA LPEZ PEA,0.44,MIREIA MUSTAROS CIVIT,1.37,MIREIA MUSTAROS CIVIT,1.08,AINA CANTOS MENAL,1.91,NEREA SESMA PREZ,2.69,NEREA SESMA PREZ,35.83,JANA AUB RIBAS,0.82,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,MIREIA MUSTAROS CIVIT,5.86,MARTINA LPEZ REQUENA,17.77,DANIELA LPEZ PEA,0.0,NEREA SESMA PREZ,-2.27,DANIELA LPEZ PEA,89.1,NEREA SESMA PREZ,77.4,DANIELA LPEZ PEA,11.22,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,DANIELA LPEZ PEA,0.0,LAURA MENDEZ MUOZ,0.24,AINA CANTOS MENAL,1.77,MIREIA MUSTAROS CIVIT,4.5,NEREA SESMA PREZ,0.32,DANIELA LPEZ PEA,7.0
AINA CANTOS MENAL,18.0,NEREA SESMA PREZ,2.92,MARTINA LPEZ REQUENA,0.67,LAURA MENDEZ MUOZ,2.15,PAULA TIRADO BELLOT,0.37,JANA AUB RIBAS,0.0,NEREA SESMA PREZ,0.23,JANA AUB RIBAS,0.0,LAURA MENDEZ MUOZ,0.31,LAURA MENDEZ MUOZ,0.62,MARTINA BOBA SABATER,0.44,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,LAURA MENDEZ MUOZ,1.54,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,PAULA TIRADO BELLOT,0.35,PAULA TIRADO BELLOT,0.38,MARTINA LPEZ REQUENA,0.71,PAULA TIRADO BELLOT,0.94,NEREA SESMA PREZ,1.5,MIREIA MUSTAROS CIVIT,2.61,PAULA TIRADO BELLOT,35.27,PAULA TIRADO BELLOT,0.7,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,NEREA SESMA PREZ,4.68,MIREIA MUSTAROS CIVIT,15.69,AINA CANTOS MENAL,0.0,NINA PADROSA MONS,-2.38,PAULA TIRADO BELLOT,76.6,LAURA MENDEZ MUOZ,77.38,PAULA TIRADO BELLOT,-1.12,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,AINA CANTOS MENAL,0.0,NEREA SESMA PREZ,0.06,NEREA SESMA PREZ,1.23,NEREA SESMA PREZ,3.85,AINA CANTOS MENAL,0.32,AINA CANTOS MENAL,6.0
LAURA MENDEZ MUOZ,15.38,MARTINA LPEZ REQUENA,1.56,LAURA MENDEZ MUOZ,0.62,MARTINA LPEZ REQUENA,1.33,NEREA SESMA PREZ,0.34,MIREIA MUSTAROS CIVIT,0.0,JANA AUB RIBAS,0.23,MIREIA MUSTAROS CIVIT,0.0,AINA CANTOS MENAL,0.23,ADRIANA DOMINGO MAAS,0.6,AINA CANTOS MENAL,0.43,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,ADRIANA DOMINGO MAAS,1.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,NEREA SESMA PREZ,0.32,NEREA SESMA PREZ,0.35,NEREA SESMA PREZ,-0.17,NEREA SESMA PREZ,0.92,LAURA MENDEZ MUOZ,0.8,LAURA MENDEZ MUOZ,2.29,AINA CANTOS MENAL,33.72,NEREA SESMA PREZ,0.64,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,LAURA MENDEZ MUOZ,3.45,NEREA SESMA PREZ,13.72,MIREIA MUSTAROS CIVIT,0.0,LAURA MENDEZ MUOZ,-2.38,NEREA SESMA PREZ,71.7,JANA AUB RIBAS,77.28,NEREA SESMA PREZ,-5.71,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,MIREIA MUSTAROS CIVIT,0.0,JANA AUB RIBAS,0.04,MARTINA LPEZ REQUENA,0.67,LAURA MENDEZ MUOZ,2.85,PAULA TIRADO BELLOT,0.31,MIREIA MUSTAROS CIVIT,4.0
ADRIANA DOMINGO MAAS,7.8,LAURA MENDEZ MUOZ,1.54,AINA CANTOS MENAL,0.46,AINA CANTOS MENAL,0.85,LAURA MENDEZ MUOZ,0.29,MARTINA LPEZ REQUENA,0.0,MIREIA MUSTAROS CIVIT,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.22,AINA CANTOS MENAL,0.54,MIREIA MUSTAROS CIVIT,0.41,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,AINA CANTOS MENAL,0.92,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,LAURA MENDEZ MUOZ,0.22,LAURA MENDEZ MUOZ,0.25,LAURA MENDEZ MUOZ,-0.95,LAURA MENDEZ MUOZ,0.83,MARTINA LPEZ REQUENA,0.79,ADRIANA DOMINGO MAAS,1.21,LAURA MENDEZ MUOZ,25.87,LAURA MENDEZ MUOZ,0.43,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,ADRIANA DOMINGO MAAS,1.71,LAURA MENDEZ MUOZ,12.42,MARTINA LPEZ REQUENA,0.0,DANIELA LPEZ PEA,-2.42,LAURA MENDEZ MUOZ,51.28,NINA PADROSA MONS,77.26,LAURA MENDEZ MUOZ,-26.1,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MARTINA LPEZ REQUENA,0.0,MIREIA MUSTAROS CIVIT,0.0,LAURA MENDEZ MUOZ,0.62,MARTINA LPEZ REQUENA,1.33,LAURA MENDEZ MUOZ,0.22,MARTINA LPEZ REQUENA,2.0
