Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,5.0,200.0,68.4,17.2,42.2,0.41,6.6,27.0,0.24,14.2,26.8,0.53,21.6,77.6,0.53,88.14,39.16,40.23,20.52,0.39
Equip,2 Derrota,3.0,200.0,63.33,16.67,40.67,0.41,4.33,24.67,0.18,17.0,32.33,0.53,22.0,76.33,0.54,82.97,35.46,39.64,26.02,0.38
Equip,2 Victoria,2.0,200.0,76.0,18.0,44.5,0.4,10.0,30.5,0.33,10.0,18.5,0.54,21.0,79.5,0.53,95.6,44.0,41.07,13.33,0.41
Equip,3 Local,2.0,200.0,64.0,16.0,39.5,0.41,4.0,24.5,0.16,20.0,33.0,0.61,22.5,75.0,0.54,85.33,34.38,40.35,31.25,0.38
Equip,3 Visitant,3.0,200.0,71.33,18.0,44.0,0.41,8.33,28.67,0.29,10.33,22.67,0.46,21.0,79.33,0.53,89.92,41.97,40.03,14.22,0.39
Equip,4 Dificil,3.0,200.0,66.67,16.0,39.33,0.41,5.33,26.67,0.2,18.67,32.67,0.57,22.33,77.0,0.54,86.58,36.36,40.47,28.28,0.4
Equip,4 Facil,2.0,200.0,71.0,19.0,46.5,0.41,8.5,27.5,0.31,7.5,18.0,0.42,20.5,78.5,0.53,90.45,42.91,39.72,10.14,0.37
Equip,6 Ultims 3,3.0,36000.0,212.0,49.0,126.0,0.39,24.0,84.0,0.29,42.0,74.0,0.57,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Equip Rival,1 Mitjana Rival,5.0,200.0,67.6,15.6,37.2,0.42,8.0,25.0,0.32,12.4,19.2,0.65,24.2,67.8,0.47,99.71,44.37,43.38,19.94,0.4
Equip Rival,2 Derrota Rival,3.0,200.0,72.33,16.67,35.67,0.47,9.0,24.33,0.37,12.0,18.33,0.65,26.0,65.33,0.46,110.71,50.28,47.71,20.0,0.41
Equip Rival,2 Victoria Rival,2.0,200.0,60.5,14.0,39.5,0.35,6.5,26.0,0.25,13.0,20.5,0.63,21.5,71.5,0.47,84.62,36.26,37.45,19.85,0.4
Equip Rival,3 Local Rival,2.0,200.0,71.5,19.0,38.0,0.5,7.0,21.0,0.33,12.5,19.5,0.64,27.0,64.5,0.46,110.85,50.0,49.09,21.19,0.36
Equip Rival,3 Visitant Rival,3.0,200.0,65.0,13.33,36.67,0.36,8.67,27.67,0.31,12.33,19.0,0.65,22.33,69.67,0.47,93.3,40.93,39.85,19.17,0.43
Equip Rival,4 Dificil Rival,3.0,200.0,69.33,17.67,36.33,0.49,6.67,24.0,0.28,14.0,21.0,0.67,27.33,66.67,0.46,104.0,45.86,46.27,23.2,0.4
Equip Rival,4 Facil Rival,2.0,200.0,65.0,12.5,38.5,0.32,10.0,26.5,0.38,10.0,16.5,0.61,19.5,69.0,0.47,94.2,42.31,39.21,15.38,0.41
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,190.0,42.0,115.0,0.37,23.0,78.0,0.29,37.0,61.0,0.61,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
