Nom,Jornada,Equip,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Resultat,Diferencia,Titular
b'ADRIA RUIZ DE AZUA MALDONADO',Jornada 02,[0.33],19.0,6.0,1.0,6.0,0.17,1.0,3.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-6.0,False
b'ADRIA RUIZ DE AZUA MALDONADO',Jornada 03,[0.14],19.0,6.0,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,True,5.0,False
b'ADRIA RUIZ DE AZUA MALDONADO',Jornada 03,[0.0],23.0,9.0,3.0,4.0,0.75,0.0,0.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,LA SALLE MANRESA S.GOL,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,1.0,False
b'ADRIN GARCIA MANERO',Jornada 02,[0.0],6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LA SALLE MANRESA S.GOL,PUJOL CB MOLLERUSSA,False,-16.0,False
b'ADRIN GARCIA MANERO',Jornada 03,[1.0],13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,False,-33.0,False
b'ALBERT AGUILERA GAMISANS',Jornada 01,[0.17],24.0,6.0,2.0,5.0,0.4,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,VEDRUNA GRACIA A,LA SALLE MANRESA S.GOL,False,-7.0,False
b'ALBERT AGUILERA GAMISANS',Jornada 02,[0.17],23.0,10.0,4.0,5.0,0.8,0.0,1.0,0.0,2.0,7.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,LA SALLE MANRESA S.GOL,PUJOL CB MOLLERUSSA,True,16.0,False
b'ALBERT AGUILERA GAMISANS',Jornada 03,[0.29],23.0,8.0,3.0,5.0,0.6,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NOU BASQUET OLESA A,LA SALLE MANRESA S.GOL,True,2.0,False
b'ALBERT AGUILERA GAMISANS',Jornada 03,[0.0],26.0,6.0,1.0,3.0,0.33,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,LA SALLE MANRESA S.GOL,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-1.0,False
b'ALBERT BLANCO FONTANALS',Jornada 01,[1.0],14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,COCHESINTERNET.NET CB ALPICAT,False,-31.0,False
b'ALBERT BLANCO FONTANALS',Jornada 02,[0.0],5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-6.0,False
b'ALBERT BLANCO FONTANALS',Jornada 03,[0.5],10.0,5.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LA SALLE MANRESA S.GOL,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,1.0,False
b'ALBERT BLANCO FONTANALS',Jornada 03,[0.44],16.0,4.0,1.0,5.0,0.2,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,True,5.0,False
b'ALBERT CADAFALCH CASANOVAS',Jornada 01,[0.58],21.0,9.0,3.0,5.0,0.6,0.0,7.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,C.B.CASTELLAR A,SD ESPANYOL,False,-6.0,False
b'ALBERT CADAFALCH CASANOVAS',Jornada 02,[0.83],24.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,C.B.CASTELLAR A,False,-10.0,False
b'ALBERT CADAFALCH CASANOVAS',Jornada 03,[0.88],12.0,6.0,0.0,1.0,0.0,2.0,7.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,False,-5.0,False
b'ALBERT CADAFALCH CASANOVAS',Jornada 04,[0.89],23.0,15.0,0.0,1.0,0.0,5.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,C.B.CASTELLAR A,TERRA ENDINS CB VILATORRADA,True,14.0,False
b'ALBERT FONTANALS MARTIN',Jornada 02,[0.17],16.0,6.0,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,6.0,False
b'ALBERT FONTANALS MARTIN',Jornada 03,[0.0],17.0,2.0,1.0,6.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NOU BASQUET OLESA A,LA SALLE MANRESA S.GOL,False,-2.0,False
b'ALBERT FONTANALS MARTIN',Jornada 04,[0.5],16.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET MOLINS,NOU BASQUET OLESA A,True,9.0,False
b'ALBERT GERM DE TRAVY',Jornada 01,[0.64],32.0,14.0,4.0,5.0,0.8,2.0,9.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,C.B.CASTELLAR A,SD ESPANYOL,False,-6.0,False
b'ALBERT GERM DE TRAVY',Jornada 02,[0.56],32.0,17.0,3.0,4.0,0.75,2.0,5.0,0.4,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,C.B.CASTELLAR A,False,-10.0,False
b'ALBERT GERM DE TRAVY',Jornada 03,[0.88],27.0,13.0,1.0,1.0,1.0,2.0,7.0,0.29,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,False,-5.0,False
b'ALBERT GERM DE TRAVY',Jornada 04,[0.85],34.0,23.0,1.0,2.0,0.5,6.0,11.0,0.55,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,C.B.CASTELLAR A,TERRA ENDINS CB VILATORRADA,True,14.0,False
b'ALBERT ILLA VILA',Jornada 01,[0.5],11.0,3.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,GRUP VIA - CB ARTES,False,-3.0,False
b'ALBERT ILLA VILA',Jornada 02,[1.0],13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,GRUP VIA - CB ARTES,CLUB NATACIO TERRASSA A,True,13.0,False
b'ALBERT ILLA VILA',Jornada 03,[0.0],3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CB IPSI A,GRUP VIA - CB ARTES,False,-7.0,False
b'ALBERT ILLA VILA',Jornada 04,[0.67],10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,GRUP VIA - CB ARTES,VEDRUNA GRACIA A,True,18.0,False
b'ALBERT MARTIN PUJOL',Jornada 01,[0.56],30.0,5.0,1.0,4.0,0.25,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,VEDRUNA GRACIA A,LA SALLE MANRESA S.GOL,True,7.0,False
b'ALBERT MARTIN PUJOL',Jornada 02,[0.3],28.0,12.0,5.0,7.0,0.71,0.0,3.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,BASQUET MOLINS,VEDRUNA GRACIA A,True,19.0,False
b'ALBERT MARTIN PUJOL',Jornada 03,[0.75],30.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,True,2.0,False
b'ALBERT MARTIN PUJOL',Jornada 04,[0.0],20.0,4.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,GRUP VIA - CB ARTES,VEDRUNA GRACIA A,False,-18.0,False
b'ALBERT NAFRIA SOLER',Jornada 02,[0.0],6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,6.0,False
b'ALBERT NAFRIA SOLER',Jornada 03,[1.0],1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOU BASQUET OLESA A,LA SALLE MANRESA S.GOL,False,-2.0,False
b'ALBERT NAFRIA SOLER',Jornada 04,[0.0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET MOLINS,NOU BASQUET OLESA A,True,9.0,False
b'ALBERT PUIG CARULLA',Jornada 02,[0.0],4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA SALLE MANRESA S.GOL,PUJOL CB MOLLERUSSA,False,-16.0,False
b'ALBERT PUIG CARULLA',Jornada 03,[0.0],8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,False,-33.0,False
b'ALBERT ROMAN PEREZ',Jornada 01,[0.5],16.0,6.0,0.0,3.0,0.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,COCHESINTERNET.NET CB ALPICAT,False,-31.0,False
b'ALBERT ROMAN PEREZ',Jornada 02,[0.5],19.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-6.0,False
b'ALBERT ROMAN PEREZ',Jornada 03,[0.86],18.0,8.0,1.0,1.0,1.0,2.0,6.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LA SALLE MANRESA S.GOL,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,True,1.0,False
b'ALBERT ROMAN PEREZ',Jornada 03,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,C.B.CASTELLAR A,True,5.0,False
b'ALBERT VALLVERDU CORTADA',Jornada 01,[0.5],8.0,3.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,COCHESINTERNET.NET CB ALPICAT,True,31.0,False
b'ALBERT VALLVERDU CORTADA',Jornada 02,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,C.B.CASTELLAR A,True,10.0,False
b'ALBERT VALLVERDU CORTADA',Jornada 02,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,COCHESINTERNET.NET CB ALPICAT,False,-7.0,False
b'ALEJANDRO CODOER ORDOEZ',Jornada 01,[0.09],29.0,10.0,5.0,10.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,COCHESINTERNET.NET CB ALPICAT,True,31.0,False
b'ALEJANDRO CODOER ORDOEZ',Jornada 02,[0.22],31.0,17.0,5.0,7.0,0.71,2.0,2.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,COCHESINTERNET.NET CB ALPICAT,False,-7.0,False
b'ALEJANDRO CODOER ORDOEZ',Jornada 02,[0.33],19.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,C.B.CASTELLAR A,True,10.0,False
b'ALEJANDRO CODOER ORDOEZ',Jornada 04,[0.0],23.0,6.0,2.0,4.0,0.5,0.0,0.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,CLUB NATACIO TERRASSA A,True,4.0,False
b'ALEJANDRO VALLINA CERVERA',Jornada 01,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,COCHESINTERNET.NET CB ALPICAT,False,-31.0,False
b'ALEJANDRO VALLINA CERVERA',Jornada 02,[0.0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOU BASQUET OLESA A,LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS,False,-6.0,False
b'ALEX FONT MERCADIE',Jornada 01,[0.2],20.0,2.0,1.0,4.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,CB IPSI A,BASQUET MOLINS,False,-7.0,False
b'ALEX FONT MERCADIE',Jornada 02,[0.6],29.0,5.0,1.0,4.0,0.25,1.0,6.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,BASQUET MOLINS,VEDRUNA GRACIA A,False,-19.0,False
b'ALEX FONT MERCADIE',Jornada 04,[0.44],18.0,6.0,1.0,5.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET MOLINS,NOU BASQUET OLESA A,False,-9.0,False
b'ALEX MATENCIO UTIEL',Jornada 01,[0.75],10.0,8.0,1.0,1.0,1.0,1.0,3.0,0.33,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLUB NATACIO SABADELL A,False,-7.0,False
b'ALEX MATENCIO UTIEL',Jornada 02,[0.6],22.0,16.0,3.0,4.0,0.75,3.0,6.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,GRUP VIA - CB ARTES,CLUB NATACIO TERRASSA A,False,-13.0,False
b'ALEX MATENCIO UTIEL',Jornada 03,[0.54],26.0,25.0,4.0,6.0,0.67,5.0,7.0,0.71,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,CLUB NATACIO TERRASSA A,SD ESPANYOL,False,-4.0,False
b'ALEX MATENCIO UTIEL',Jornada 04,[0.73],27.0,13.0,3.0,3.0,1.0,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,COCHESINTERNET.NET CB ALPICAT,CLUB NATACIO TERRASSA A,False,-4.0,False
b'ALEX MOR CEBOLLA',Jornada 01,[0.67],23.0,5.0,1.0,2.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLUB NATACIO SABADELL A,True,7.0,False
b'ALEX MOR CEBOLLA',Jornada 01,[1.0],21.0,11.0,0.0,0.0,0.0,3.0,8.0,0.38,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO SABADELL A,CB IPSI A,True,12.0,False
b'ALEX MOR CEBOLLA',Jornada 03,[1.0],14.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,False,-2.0,False
b'ALEX MOR CEBOLLA',Jornada 03,[0.8],13.0,11.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,True,33.0,False
b'ALEX OLIVE MARTINEZ',Jornada 01,[0.55],24.0,17.0,3.0,5.0,0.6,3.0,6.0,0.5,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,VEDRUNA GRACIA A,LA SALLE MANRESA S.GOL,True,7.0,False
b'ALEX OLIVE MARTINEZ',Jornada 02,[1.0],22.0,9.0,0.0,0.0,0.0,1.0,6.0,0.17,6.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASQUET MOLINS,VEDRUNA GRACIA A,True,19.0,False
b'ALEX OLIVE MARTINEZ',Jornada 03,[0.4],25.0,9.0,2.0,6.0,0.33,1.0,4.0,0.25,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,True,2.0,False
b'ALEX OLIVE MARTINEZ',Jornada 04,[0.44],21.0,6.0,2.0,5.0,0.4,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,GRUP VIA - CB ARTES,VEDRUNA GRACIA A,False,-18.0,False
b'ALVARO BELLO MARAB',Jornada 01,[0.2],18.0,11.0,3.0,4.0,0.75,0.0,1.0,0.0,5.0,6.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO SABADELL A,CB IPSI A,True,12.0,False
b'ALVARO BELLO MARAB',Jornada 03,[0.4],18.0,7.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,False,-2.0,False
b'ALVARO BELLO MARAB',Jornada 03,[0.57],21.0,7.0,1.0,3.0,0.33,1.0,4.0,0.25,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CLUB NATACIO SABADELL A,PUJOL CB MOLLERUSSA,True,33.0,False
b'ANDREU MONZONIS CABELLO',Jornada 03,[0.0],2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEDRUNA GRACIA A,CLUB NATACIO SABADELL A,True,2.0,False
