Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ALEJANDRO SANZ CHONI,29.0,ADRIAN CARRACEDO DE LA ROSA,13.5,ARMAND ALBARRAN SANCHEZ,5.0,ARMAND ALBARRAN SANCHEZ,9.0,JOAN BALADA CARMONA,0.67,ADRIAN CARRACEDO DE LA ROSA,3.0,ADRIAN CARRACEDO DE LA ROSA,5.0,SERGI ROURERA LLAURADO,0.67,SERGI ROURERA LLAURADO,3.0,SERGI ROURERA LLAURADO,4.5,JOAN BALADA CARMONA,1.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,ADRIAN CARRACEDO DE LA ROSA,4.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,ADRIAN CARRACEDO DE LA ROSA,0.81,ADRIAN CARRACEDO DE LA ROSA,0.82,ADRIAN CARRACEDO DE LA ROSA,8.3,SERGI ROURERA LLAURADO,30.0,ARMAND ALBARRAN SANCHEZ,5.3,ARMAND ALBARRAN SANCHEZ,6.1,SERGI ROURERA LLAURADO,67.65,ADRIAN CARRACEDO DE LA ROSA,1.62,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,ARMAND ALBARRAN SANCHEZ,12.05,ORLANDO MENDEZ RAMIREZ,39.82,GERARD LOPEZ VILLABURGES,0.0,ADRIAN CARRACEDO DE LA ROSA,3.25,SERGI ROURERA LLAURADO,169.23,JOEL PENINA CORRIOLS,72.58,ADRIAN CARRACEDO DE LA ROSA,98.4,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,GERARD LOPEZ VILLABURGES,0.0,JOAN BALADA CARMONA,0.7,ARMAND ALBARRAN SANCHEZ,5.0,ARMAND ALBARRAN SANCHEZ,11.0,ADRIAN CARRACEDO DE LA ROSA,0.62,JOAN BALADA CARMONA,91.0
SERGI ORS ANDREU,24.5,SERGI ROURERA LLAURADO,11.0,SERGI ORS ANDREU,3.0,SERGI ORS ANDREU,7.0,ADRIAN CARRACEDO DE LA ROSA,0.67,SERGI ROURERA LLAURADO,2.0,JOAN BALADA CARMONA,3.5,ADRIAN CARRACEDO DE LA ROSA,0.6,ORLANDO MENDEZ RAMIREZ,1.5,ORLANDO MENDEZ RAMIREZ,3.5,SERGI ORS ANDREU,1.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,ALEJANDRO SANZ CHONI,3.5,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,SERGI ROURERA LLAURADO,0.8,SERGI ROURERA LLAURADO,0.79,SERGI ROURERA LLAURADO,7.3,JORDI SALICHS JUAN,18.75,ADRIAN CARRACEDO DE LA ROSA,5.2,SERGI ORS ANDREU,5.5,ADRIAN CARRACEDO DE LA ROSA,63.41,SERGI ROURERA LLAURADO,1.6,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,ORLANDO MENDEZ RAMIREZ,11.19,ARMAND ALBARRAN SANCHEZ,32.75,JOSE MARIA MARZAL GUISADO,0.0,SERGI ROURERA LLAURADO,2.75,ADRIAN CARRACEDO DE LA ROSA,168.75,SERGI ROURERA LLAURADO,72.19,SERGI ROURERA LLAURADO,97.04,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,JOSE MARIA MARZAL GUISADO,0.0,ADRIAN CARRACEDO DE LA ROSA,0.62,ADRIAN CARRACEDO DE LA ROSA,5.0,SERGI ORS ANDREU,8.5,JOEL PENINA CORRIOLS,0.6,JORDI SALICHS JUAN,55.0
JOAN BALADA CARMONA,22.0,ARMAND ALBARRAN SANCHEZ,10.5,ORLANDO MENDEZ RAMIREZ,2.5,ORLANDO MENDEZ RAMIREZ,4.5,JOEL PENINA CORRIOLS,0.6,ORLANDO MENDEZ RAMIREZ,1.0,ORLANDO MENDEZ RAMIREZ,3.0,ORLANDO MENDEZ RAMIREZ,0.33,JORDI SALICHS JUAN,1.5,JORDI SALICHS JUAN,2.0,ADRIAN CARRACEDO DE LA ROSA,1.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,JOAN BALADA CARMONA,3.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,JOEL PENINA CORRIOLS,0.6,JOEL PENINA CORRIOLS,0.6,ORLANDO MENDEZ RAMIREZ,3.85,YON PEREZ LOPEZ,16.66,SERGI ROURERA LLAURADO,4.6,ORLANDO MENDEZ RAMIREZ,4.46,JOEL PENINA CORRIOLS,62.07,JOEL PENINA CORRIOLS,1.2,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,SERGI ORS ANDREU,10.08,ADRIAN CARRACEDO DE LA ROSA,27.69,ORLANDO MENDEZ RAMIREZ,0.0,JOEL PENINA CORRIOLS,0.25,JOEL PENINA CORRIOLS,140.0,ARMAND ALBARRAN SANCHEZ,72.1,JOEL PENINA CORRIOLS,67.42,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,ORLANDO MENDEZ RAMIREZ,0.0,SERGI ROURERA LLAURADO,0.6,ORLANDO MENDEZ RAMIREZ,3.5,ADRIAN CARRACEDO DE LA ROSA,8.0,SERGI ROURERA LLAURADO,0.6,SERGI ORS ANDREU,23.0
SERGI ROURERA LLAURADO,21.5,ORLANDO MENDEZ RAMIREZ,9.5,ADRIAN CARRACEDO DE LA ROSA,2.0,JORDI SALICHS JUAN,3.0,ORLANDO MENDEZ RAMIREZ,0.56,JOAN BALADA CARMONA,1.0,SERGI ROURERA LLAURADO,3.0,ALEJANDRO SANZ CHONI,0.33,SERGI ORS ANDREU,1.5,ALEJANDRO SANZ CHONI,2.0,JORDI SALICHS JUAN,0.75,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,SERGI ORS ANDREU,3.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,ORLANDO MENDEZ RAMIREZ,0.53,JOAN BALADA CARMONA,0.55,ARMAND ALBARRAN SANCHEZ,3.8,ORLANDO MENDEZ RAMIREZ,10.0,ORLANDO MENDEZ RAMIREZ,4.45,ALEJANDRO SANZ CHONI,4.45,ORLANDO MENDEZ RAMIREZ,49.92,ORLANDO MENDEZ RAMIREZ,1.07,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,SERGI ROURERA LLAURADO,9.73,SERGI ORS ANDREU,21.41,JOAN BALADA CARMONA,0.0,GERARD LOPEZ VILLABURGES,-0.0,JOAN BALADA CARMONA,120.0,ALEJANDRO SANZ CHONI,71.83,JOAN BALADA CARMONA,48.37,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,JOAN BALADA CARMONA,0.0,ORLANDO MENDEZ RAMIREZ,0.4,SERGI ORS ANDREU,3.0,ORLANDO MENDEZ RAMIREZ,7.5,ORLANDO MENDEZ RAMIREZ,0.47,ARMAND ALBARRAN SANCHEZ,22.0
ARMAND ALBARRAN SANCHEZ,20.0,SERGI ORS ANDREU,7.5,JOEL PENINA CORRIOLS,1.5,ALEJANDRO SANZ CHONI,3.0,ARMAND ALBARRAN SANCHEZ,0.56,ALEJANDRO SANZ CHONI,0.5,ARMAND ALBARRAN SANCHEZ,2.0,JOAN BALADA CARMONA,0.29,YON PEREZ LOPEZ,1.5,YON PEREZ LOPEZ,2.0,YON PEREZ LOPEZ,0.75,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,ORLANDO MENDEZ RAMIREZ,2.5,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JOAN BALADA CARMONA,0.5,ORLANDO MENDEZ RAMIREZ,0.53,JOAN BALADA CARMONA,2.1,JOAN BALADA CARMONA,10.0,SERGI ORS ANDREU,3.6,YON PEREZ LOPEZ,4.05,ARMAND ALBARRAN SANCHEZ,46.49,JOAN BALADA CARMONA,1.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,ADRIAN CARRACEDO DE LA ROSA,8.53,JOEL PENINA CORRIOLS,21.04,JORDI SALICHS JUAN,0.0,JOSE MARIA MARZAL GUISADO,-0.0,ORLANDO MENDEZ RAMIREZ,118.75,SERGI ORS ANDREU,71.81,ORLANDO MENDEZ RAMIREZ,47.85,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,JORDI SALICHS JUAN,0.0,ALEJANDRO SANZ CHONI,0.33,SERGI ROURERA LLAURADO,3.0,JOAN BALADA CARMONA,5.0,ARMAND ALBARRAN SANCHEZ,0.45,JOEL PENINA CORRIOLS,16.0
YON PEREZ LOPEZ,19.0,JOAN BALADA CARMONA,6.0,JOAN BALADA CARMONA,1.0,ADRIAN CARRACEDO DE LA ROSA,3.0,SERGI ROURERA LLAURADO,0.5,GERARD LOPEZ VILLABURGES,0.0,SERGI ORS ANDREU,1.5,GERARD LOPEZ VILLABURGES,0.0,JOAN BALADA CARMONA,1.0,SERGI ORS ANDREU,1.5,SERGI ROURERA LLAURADO,0.67,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,JORDI SALICHS JUAN,2.5,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,ARMAND ALBARRAN SANCHEZ,0.45,ARMAND ALBARRAN SANCHEZ,0.46,JOEL PENINA CORRIOLS,1.95,JOEL PENINA CORRIOLS,10.0,JOAN BALADA CARMONA,2.4,JORDI SALICHS JUAN,3.55,JOAN BALADA CARMONA,44.44,ARMAND ALBARRAN SANCHEZ,0.91,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,ALEJANDRO SANZ CHONI,6.61,SERGI ROURERA LLAURADO,18.59,SERGI ORS ANDREU,0.0,ORLANDO MENDEZ RAMIREZ,-1.0,ARMAND ALBARRAN SANCHEZ,95.45,YON PEREZ LOPEZ,71.69,ARMAND ALBARRAN SANCHEZ,23.36,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,SERGI ORS ANDREU,0.0,YON PEREZ LOPEZ,0.33,JOAN BALADA CARMONA,2.0,SERGI ROURERA LLAURADO,5.0,JOAN BALADA CARMONA,0.4,ALEJANDRO SANZ CHONI,15.0
JORDI SALICHS JUAN,18.5,JOEL PENINA CORRIOLS,3.5,SERGI ROURERA LLAURADO,1.0,YON PEREZ LOPEZ,3.0,SERGI ORS ANDREU,0.43,JOSE MARIA MARZAL GUISADO,0.0,ALEJANDRO SANZ CHONI,1.5,JOSE MARIA MARZAL GUISADO,0.0,ARMAND ALBARRAN SANCHEZ,0.5,JOAN BALADA CARMONA,1.0,ARMAND ALBARRAN SANCHEZ,0.5,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,YON PEREZ LOPEZ,2.5,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,SERGI ORS ANDREU,0.35,SERGI ORS ANDREU,0.41,SERGI ORS ANDREU,1.55,SERGI ORS ANDREU,8.82,JOEL PENINA CORRIOLS,1.8,JOAN BALADA CARMONA,3.0,SERGI ORS ANDREU,39.56,SERGI ORS ANDREU,0.71,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,YON PEREZ LOPEZ,6.61,YON PEREZ LOPEZ,16.21,ARMAND ALBARRAN SANCHEZ,0.0,JOAN BALADA CARMONA,-1.0,SERGI ORS ANDREU,83.33,JORDI SALICHS JUAN,71.64,SERGI ORS ANDREU,11.53,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ARMAND ALBARRAN SANCHEZ,0.0,JORDI SALICHS JUAN,0.25,JOEL PENINA CORRIOLS,1.5,ALEJANDRO SANZ CHONI,4.5,SERGI ORS ANDREU,0.35,SERGI ROURERA LLAURADO,14.0
ADRIAN CARRACEDO DE LA ROSA,17.0,JORDI SALICHS JUAN,2.5,JORDI SALICHS JUAN,0.5,JOEL PENINA CORRIOLS,2.5,JORDI SALICHS JUAN,0.17,JORDI SALICHS JUAN,0.0,YON PEREZ LOPEZ,1.5,JORDI SALICHS JUAN,0.0,JOEL PENINA CORRIOLS,0.5,ARMAND ALBARRAN SANCHEZ,1.0,JOEL PENINA CORRIOLS,0.5,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,ARMAND ALBARRAN SANCHEZ,2.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,ALEJANDRO SANZ CHONI,0.17,JORDI SALICHS JUAN,0.26,GERARD LOPEZ VILLABURGES,-0.0,ALEJANDRO SANZ CHONI,5.55,JORDI SALICHS JUAN,1.25,ADRIAN CARRACEDO DE LA ROSA,3.0,JORDI SALICHS JUAN,26.04,ALEJANDRO SANZ CHONI,0.33,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JORDI SALICHS JUAN,6.11,JORDI SALICHS JUAN,15.1,JOEL PENINA CORRIOLS,0.0,ARMAND ALBARRAN SANCHEZ,-2.0,JORDI SALICHS JUAN,55.56,JOAN BALADA CARMONA,71.63,GERARD LOPEZ VILLABURGES,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,JOEL PENINA CORRIOLS,0.0,SERGI ORS ANDREU,0.18,JORDI SALICHS JUAN,0.5,YON PEREZ LOPEZ,4.5,JORDI SALICHS JUAN,0.12,ADRIAN CARRACEDO DE LA ROSA,9.0
ORLANDO MENDEZ RAMIREZ,13.0,YON PEREZ LOPEZ,2.5,YON PEREZ LOPEZ,0.5,SERGI ROURERA LLAURADO,2.0,YON PEREZ LOPEZ,0.17,SERGI ORS ANDREU,0.0,JORDI SALICHS JUAN,1.0,SERGI ORS ANDREU,0.0,ALEJANDRO SANZ CHONI,0.5,JOEL PENINA CORRIOLS,1.0,ORLANDO MENDEZ RAMIREZ,0.43,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,SERGI ROURERA LLAURADO,2.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,JORDI SALICHS JUAN,0.12,YON PEREZ LOPEZ,0.23,JOSE MARIA MARZAL GUISADO,-0.0,ADRIAN CARRACEDO DE LA ROSA,3.12,YON PEREZ LOPEZ,1.25,SERGI ROURERA LLAURADO,2.2,YON PEREZ LOPEZ,23.58,JORDI SALICHS JUAN,0.25,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,JOAN BALADA CARMONA,6.05,JOAN BALADA CARMONA,14.16,ALEJANDRO SANZ CHONI,0.0,SERGI ORS ANDREU,-3.25,YON PEREZ LOPEZ,50.0,ORLANDO MENDEZ RAMIREZ,70.9,JOSE MARIA MARZAL GUISADO,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ALEJANDRO SANZ CHONI,0.0,ARMAND ALBARRAN SANCHEZ,0.18,ALEJANDRO SANZ CHONI,0.5,JORDI SALICHS JUAN,4.0,ALEJANDRO SANZ CHONI,0.11,YON PEREZ LOPEZ,7.0
JOEL PENINA CORRIOLS,8.0,ALEJANDRO SANZ CHONI,2.0,GERARD LOPEZ VILLABURGES,0.0,JOAN BALADA CARMONA,1.5,GERARD LOPEZ VILLABURGES,0.0,ARMAND ALBARRAN SANCHEZ,0.0,GERARD LOPEZ VILLABURGES,0.0,ARMAND ALBARRAN SANCHEZ,0.0,ADRIAN CARRACEDO DE LA ROSA,0.5,ADRIAN CARRACEDO DE LA ROSA,0.5,ALEJANDRO SANZ CHONI,0.25,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,JOEL PENINA CORRIOLS,0.5,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,YON PEREZ LOPEZ,0.11,ALEJANDRO SANZ CHONI,0.19,JORDI SALICHS JUAN,-1.3,ARMAND ALBARRAN SANCHEZ,2.27,ALEJANDRO SANZ CHONI,0.85,JOEL PENINA CORRIOLS,1.1,ALEJANDRO SANZ CHONI,16.04,YON PEREZ LOPEZ,0.22,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,JOEL PENINA CORRIOLS,3.56,ALEJANDRO SANZ CHONI,10.62,SERGI ROURERA LLAURADO,0.0,JORDI SALICHS JUAN,-3.75,ALEJANDRO SANZ CHONI,44.44,ADRIAN CARRACEDO DE LA ROSA,70.35,JORDI SALICHS JUAN,-16.09,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,SERGI ROURERA LLAURADO,0.0,GERARD LOPEZ VILLABURGES,0.0,YON PEREZ LOPEZ,0.5,JOEL PENINA CORRIOLS,2.5,YON PEREZ LOPEZ,0.11,GERARD LOPEZ VILLABURGES,0.0
