Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
GUILLEM DIAZ CABANAS,28.56,GUILLEM DIAZ CABANAS,14.25,GUILLEM DIAZ CABANAS,4.0,GUILLEM DIAZ CABANAS,8.62,NICOLS HUMBERT MARTN,0.68,GUILLEM DIAZ CABANAS,1.69,GUILLEM DIAZ CABANAS,5.12,ADRIA VERDAGUER MATAS,0.46,PEP MESAS DIAZ,3.27,PEP MESAS DIAZ,4.93,DAVID JIMENEZ SOMS,1.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,FRANCO ROMAN BADAMI,3.06,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,IGNACIO AMAN,0.56,IGNACIO AMAN,0.57,GUILLEM DIAZ CABANAS,5.8,PEP MESAS DIAZ,3.3,GUILLEM DIAZ CABANAS,6.36,GUILLEM DIAZ CABANAS,8.19,IGNACIO AMAN,58.43,IGNACIO AMAN,1.12,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,GUILLEM DIAZ CABANAS,15.8,GUILLEM DIAZ CABANAS,28.9,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,ADRIA VERDAGUER MATAS,118.18,POL DARNES CAMPS,101.03,ADRIA VERDAGUER MATAS,19.1,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,NIL MOLAS PUJADAS,0.0,ADRIA VERDAGUER MATAS,0.67,GUILLEM DIAZ CABANAS,5.69,GUILLEM DIAZ CABANAS,13.75,IGNACIO AMAN,0.55,IGNACIO AMAN,99.0
KINGSLEY CHUKWUGOZIE,25.56,MARC JUANOLA AULET,8.81,IGNACIO AMAN,3.12,KINGSLEY CHUKWUGOZIE,6.94,IGNACIO AMAN,0.56,ADRIA VERDAGUER MATAS,1.27,MARC JUANOLA AULET,4.25,IGNACIO AMAN,0.43,IGNACIO AMAN,1.5,IGNACIO AMAN,2.75,MARC JUANOLA AULET,0.75,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,PEP MESAS DIAZ,2.73,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,ADRIA VERDAGUER MATAS,0.55,ADRIA VERDAGUER MATAS,0.57,IGNACIO AMAN,4.09,NICOLS HUMBERT MARTN,1.92,IGNACIO AMAN,4.18,MARC JUANOLA AULET,5.42,NICOLS HUMBERT MARTN,54.49,ADRIA VERDAGUER MATAS,1.1,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,PEP MESAS DIAZ,11.71,MARC JUANOLA AULET,26.4,POL DARNES CAMPS,0.0,RUBEN GALA PEREZ,0.0,IGNACIO AMAN,117.7,GUILLEM DIAZ CABANAS,99.92,IGNACIO AMAN,18.01,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,POL DARNES CAMPS,0.0,PEP MESAS DIAZ,0.53,IGNACIO AMAN,3.31,MARC JUANOLA AULET,8.56,NICOLS HUMBERT MARTN,0.5,POL DARNES CAMPS,70.0
FRANCO ROMAN BADAMI,24.44,IGNACIO AMAN,8.31,KINGSLEY CHUKWUGOZIE,3.12,IGNACIO AMAN,5.62,MARC JUANOLA AULET,0.52,MARC JUANOLA AULET,0.94,PEP MESAS DIAZ,3.47,KINGSLEY CHUKWUGOZIE,0.33,MARC JUANOLA AULET,1.5,MARC ABAD BACH,2.38,ADRIA VERDAGUER MATAS,0.69,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,KINGSLEY CHUKWUGOZIE,2.5,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,NICOLS HUMBERT MARTN,0.52,NICOLS HUMBERT MARTN,0.53,MARC JUANOLA AULET,3.32,DAVID JIMENEZ SOMS,1.82,KINGSLEY CHUKWUGOZIE,4.05,PEP MESAS DIAZ,4.83,KINGSLEY CHUKWUGOZIE,48.6,NICOLS HUMBERT MARTN,1.04,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,MARC JUANOLA AULET,10.61,PEP MESAS DIAZ,23.32,RUBEN GALA PEREZ,0.0,IGNACIO AMAN,-0.12,NICOLS HUMBERT MARTN,109.09,MARC JUANOLA AULET,99.9,NICOLS HUMBERT MARTN,10.46,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,RUBEN GALA PEREZ,0.0,MARC JUANOLA AULET,0.5,KINGSLEY CHUKWUGOZIE,3.31,KINGSLEY CHUKWUGOZIE,7.5,KINGSLEY CHUKWUGOZIE,0.44,BRAYAN ORTEGA ALVAREZ,31.0
PEP MESAS DIAZ,21.33,KINGSLEY CHUKWUGOZIE,8.19,MARC JUANOLA AULET,2.25,MARC JUANOLA AULET,4.31,FRANCO ROMAN BADAMI,0.47,PEP MESAS DIAZ,0.73,ADRIA VERDAGUER MATAS,2.73,GUILLEM DIAZ CABANAS,0.33,KINGSLEY CHUKWUGOZIE,1.38,KINGSLEY CHUKWUGOZIE,2.06,KINGSLEY CHUKWUGOZIE,0.67,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,MARC ABAD BACH,2.25,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,GUILLEM DIAZ CABANAS,0.47,KINGSLEY CHUKWUGOZIE,0.49,KINGSLEY CHUKWUGOZIE,2.99,IGNACIO AMAN,1.55,MARC JUANOLA AULET,3.94,KINGSLEY CHUKWUGOZIE,4.28,ADRIA VERDAGUER MATAS,44.18,GUILLEM DIAZ CABANAS,0.95,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,KINGSLEY CHUKWUGOZIE,9.61,ADRIA VERDAGUER MATAS,21.03,NICOLS HUMBERT MARTN,0.0,ADRIA VERDAGUER MATAS,-0.4,KINGSLEY CHUKWUGOZIE,99.24,BRAYAN ORTEGA ALVAREZ,99.87,NIL MOLAS PUJADAS,-0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,NICOLS HUMBERT MARTN,0.0,POL DARNES CAMPS,0.38,MARC JUANOLA AULET,3.19,PEP MESAS DIAZ,6.6,GUILLEM DIAZ CABANAS,0.41,KINGSLEY CHUKWUGOZIE,30.0
MARC JUANOLA AULET,20.19,PEP MESAS DIAZ,8.0,FRANCO ROMAN BADAMI,1.44,MARC ABAD BACH,3.38,GUILLEM DIAZ CABANAS,0.46,POL DARNES CAMPS,0.4,MARC ABAD BACH,1.62,POL DARNES CAMPS,0.25,GUILLEM DIAZ CABANAS,1.19,MARC JUANOLA AULET,2.0,PEP MESAS DIAZ,0.66,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,NICOLS HUMBERT MARTN,2.08,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,KINGSLEY CHUKWUGOZIE,0.45,GUILLEM DIAZ CABANAS,0.49,PEP MESAS DIAZ,2.42,MARC ABAD BACH,1.48,PEP MESAS DIAZ,3.75,MARC ABAD BACH,4.05,PEP MESAS DIAZ,43.72,KINGSLEY CHUKWUGOZIE,0.91,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,8.88,IGNACIO AMAN,20.71,IGNACIO AMAN,0.0,DAVID JIMENEZ SOMS,-0.85,GUILLEM DIAZ CABANAS,98.28,KINGSLEY CHUKWUGOZIE,99.71,RUBEN GALA PEREZ,-0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,IGNACIO AMAN,0.0,GUILLEM DIAZ CABANAS,0.37,PEP MESAS DIAZ,2.0,IGNACIO AMAN,6.06,ADRIA VERDAGUER MATAS,0.39,MARC JUANOLA AULET,12.0
MARC ABAD BACH,19.94,ADRIA VERDAGUER MATAS,5.2,PEP MESAS DIAZ,1.27,PEP MESAS DIAZ,3.13,KINGSLEY CHUKWUGOZIE,0.45,MARC ABAD BACH,0.25,POL DARNES CAMPS,1.6,MARC JUANOLA AULET,0.22,MARC ABAD BACH,1.19,GUILLEM DIAZ CABANAS,2.0,GUILLEM DIAZ CABANAS,0.59,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,IGNACIO AMAN,2.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC JUANOLA AULET,0.43,MARC JUANOLA AULET,0.47,ADRIA VERDAGUER MATAS,2.06,ADRIA VERDAGUER MATAS,1.2,FRANCO ROMAN BADAMI,2.04,POL DARNES CAMPS,3.22,GUILLEM DIAZ CABANAS,43.68,MARC JUANOLA AULET,0.85,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,7.43,POL DARNES CAMPS,19.24,BRAYAN ORTEGA ALVAREZ,0.0,NICOLS HUMBERT MARTN,-0.92,MARC JUANOLA AULET,94.63,IGNACIO AMAN,99.69,KINGSLEY CHUKWUGOZIE,-0.47,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,BRAYAN ORTEGA ALVAREZ,0.0,MARC ABAD BACH,0.33,ADRIA VERDAGUER MATAS,1.6,MARC ABAD BACH,5.0,MARC JUANOLA AULET,0.37,DAVID JIMENEZ SOMS,11.0
IGNACIO AMAN,19.81,FRANCO ROMAN BADAMI,4.0,NICOLS HUMBERT MARTN,1.0,FRANCO ROMAN BADAMI,3.06,PEP MESAS DIAZ,0.4,IGNACIO AMAN,0.19,FRANCO ROMAN BADAMI,1.19,PEP MESAS DIAZ,0.21,FRANCO ROMAN BADAMI,0.75,FRANCO ROMAN BADAMI,1.81,IGNACIO AMAN,0.55,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,ADRIA VERDAGUER MATAS,2.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,FRANCO ROMAN BADAMI,0.38,PEP MESAS DIAZ,0.46,NICOLS HUMBERT MARTN,0.68,KINGSLEY CHUKWUGOZIE,1.15,ADRIA VERDAGUER MATAS,1.98,IGNACIO AMAN,2.98,MARC JUANOLA AULET,42.06,FRANCO ROMAN BADAMI,0.76,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,FRANCO ROMAN BADAMI,6.11,KINGSLEY CHUKWUGOZIE,18.56,KINGSLEY CHUKWUGOZIE,0.0,BRAYAN ORTEGA ALVAREZ,-1.32,PEP MESAS DIAZ,93.75,MARC ABAD BACH,99.61,GUILLEM DIAZ CABANAS,-1.64,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,KINGSLEY CHUKWUGOZIE,0.0,NICOLS HUMBERT MARTN,0.32,FRANCO ROMAN BADAMI,1.56,FRANCO ROMAN BADAMI,4.25,FRANCO ROMAN BADAMI,0.37,FRANCO ROMAN BADAMI,10.0
POL DARNES CAMPS,12.4,MARC ABAD BACH,3.81,MARC ABAD BACH,0.94,POL DARNES CAMPS,2.6,DAVID JIMENEZ SOMS,0.33,KINGSLEY CHUKWUGOZIE,0.19,NICOLS HUMBERT MARTN,0.69,MARC ABAD BACH,0.15,ADRIA VERDAGUER MATAS,0.73,ADRIA VERDAGUER MATAS,1.07,NICOLS HUMBERT MARTN,0.54,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,GUILLEM DIAZ CABANAS,1.94,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,PEP MESAS DIAZ,0.36,FRANCO ROMAN BADAMI,0.4,NIL MOLAS PUJADAS,0.0,FRANCO ROMAN BADAMI,1.1,MARC ABAD BACH,1.9,FRANCO ROMAN BADAMI,2.94,FRANCO ROMAN BADAMI,40.97,PEP MESAS DIAZ,0.72,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,ADRIA VERDAGUER MATAS,5.18,MARC ABAD BACH,17.11,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,-1.47,FRANCO ROMAN BADAMI,82.05,FRANCO ROMAN BADAMI,99.52,MARC JUANOLA AULET,-5.27,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,MARC JUANOLA AULET,0.0,FRANCO ROMAN BADAMI,0.28,MARC ABAD BACH,1.19,POL DARNES CAMPS,4.2,BRAYAN ORTEGA ALVAREZ,0.31,PEP MESAS DIAZ,8.0
ADRIA VERDAGUER MATAS,12.13,NICOLS HUMBERT MARTN,2.77,BRAYAN ORTEGA ALVAREZ,0.64,BRAYAN ORTEGA ALVAREZ,2.07,BRAYAN ORTEGA ALVAREZ,0.31,FRANCO ROMAN BADAMI,0.12,KINGSLEY CHUKWUGOZIE,0.56,NICOLS HUMBERT MARTN,0.11,NICOLS HUMBERT MARTN,0.54,NICOLS HUMBERT MARTN,1.0,POL DARNES CAMPS,0.5,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,POL DARNES CAMPS,1.6,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,BRAYAN ORTEGA ALVAREZ,0.31,BRAYAN ORTEGA ALVAREZ,0.34,RUBEN GALA PEREZ,0.0,MARC JUANOLA AULET,1.09,NICOLS HUMBERT MARTN,1.39,ADRIA VERDAGUER MATAS,2.51,BRAYAN ORTEGA ALVAREZ,35.4,BRAYAN ORTEGA ALVAREZ,0.62,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,POL DARNES CAMPS,4.4,BRAYAN ORTEGA ALVAREZ,13.22,DAVID JIMENEZ SOMS,0.0,GUILLEM DIAZ CABANAS,-1.47,DAVID JIMENEZ SOMS,72.73,PEP MESAS DIAZ,99.16,PEP MESAS DIAZ,-5.41,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.0,DAVID JIMENEZ SOMS,0.18,NICOLS HUMBERT MARTN,1.08,ADRIA VERDAGUER MATAS,4.07,PEP MESAS DIAZ,0.3,GUILLEM DIAZ CABANAS,7.0
NICOLS HUMBERT MARTN,11.77,POL DARNES CAMPS,2.5,POL DARNES CAMPS,0.6,NICOLS HUMBERT MARTN,1.46,MARC ABAD BACH,0.28,NICOLS HUMBERT MARTN,0.08,IGNACIO AMAN,0.44,FRANCO ROMAN BADAMI,0.11,BRAYAN ORTEGA ALVAREZ,0.29,BRAYAN ORTEGA ALVAREZ,0.57,BRAYAN ORTEGA ALVAREZ,0.5,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,MARC JUANOLA AULET,1.44,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,POL DARNES CAMPS,0.29,DAVID JIMENEZ SOMS,0.34,FRANCO ROMAN BADAMI,0.0,BRAYAN ORTEGA ALVAREZ,0.98,POL DARNES CAMPS,1.06,BRAYAN ORTEGA ALVAREZ,1.49,DAVID JIMENEZ SOMS,32.2,POL DARNES CAMPS,0.57,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,NICOLS HUMBERT MARTN,3.14,DAVID JIMENEZ SOMS,12.54,FRANCO ROMAN BADAMI,0.0,KINGSLEY CHUKWUGOZIE,-1.59,BRAYAN ORTEGA ALVAREZ,70.97,ADRIA VERDAGUER MATAS,99.08,FRANCO ROMAN BADAMI,-17.47,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,FRANCO ROMAN BADAMI,0.0,IGNACIO AMAN,0.07,POL DARNES CAMPS,1.0,NICOLS HUMBERT MARTN,2.15,DAVID JIMENEZ SOMS,0.27,ADRIA VERDAGUER MATAS,2.0
