Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ROGER RIU GARCIA,32.0,ARNAU GARRABE TOSQUELLA,13.8,ALEJANDRO CODOER ORDOEZ,3.4,ARNAU GARRABE TOSQUELLA,7.8,MUSA TRAWALLY SANNEH,0.79,ARNAU GARRABE TOSQUELLA,1.4,ARNAU GARRABE TOSQUELLA,6.4,EDGAR SOLSONA LERI,0.33,EDGAR SOLSONA LERI,3.8,ARNAU GARRABE TOSQUELLA,6.6,MARIO MARIA VENTURA,0.8,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,MUSA TRAWALLY SANNEH,3.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,MUSA TRAWALLY SANNEH,0.79,MUSA TRAWALLY SANNEH,0.79,EDGAR SOLSONA LERI,3.66,EDGAR SOLSONA LERI,16.52,ARNAU GARRABE TOSQUELLA,6.54,ARNAU GARRABE TOSQUELLA,10.3,MUSA TRAWALLY SANNEH,80.13,MUSA TRAWALLY SANNEH,1.57,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ARNAU GARRABE TOSQUELLA,19.58,ARNAU GARRABE TOSQUELLA,28.7,ROGER RIU GARCIA,0.0,MUSA TRAWALLY SANNEH,0.3,MUSA TRAWALLY SANNEH,166.67,ROGER RIU GARCIA,85.57,MUSA TRAWALLY SANNEH,88.05,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,ROGER RIU GARCIA,0.0,EUDALD CODINA COMES,0.65,ARNAU GARRABE TOSQUELLA,4.6,ARNAU GARRABE TOSQUELLA,14.2,MUSA TRAWALLY SANNEH,0.79,ALBERT VALLVERDU CORTADA,23.0
XAVIER ELVIRA GOMEZ,30.6,XAVIER ELVIRA GOMEZ,11.0,ARNAU GARRABE TOSQUELLA,3.2,ROGER RIU GARCIA,7.33,ALBERT VALLVERDU CORTADA,0.71,JANIS TOMASCHEK,1.2,XAVIER ELVIRA GOMEZ,4.8,ALEJANDRO CODOER ORDOEZ,0.25,ARNAU GARRABE TOSQUELLA,3.2,XAVIER ELVIRA GOMEZ,5.6,ROGER RIU GARCIA,0.78,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,JANIS TOMASCHEK,3.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,ALBERT VALLVERDU CORTADA,0.52,EDGAR SOLSONA LERI,0.54,ALEJANDRO CODOER ORDOEZ,3.56,ROGER RIU GARCIA,8.33,XAVIER ELVIRA GOMEZ,5.28,XAVIER ELVIRA GOMEZ,7.76,EDGAR SOLSONA LERI,55.77,ALBERT VALLVERDU CORTADA,1.04,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ELVIRA GOMEZ,15.36,XAVIER ELVIRA GOMEZ,21.82,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,-0.0,EDGAR SOLSONA LERI,118.75,ALBERT VALLVERDU CORTADA,81.89,EDGAR SOLSONA LERI,39.29,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,JANIS TOMASCHEK,0.62,ALEJANDRO CODOER ORDOEZ,3.8,XAVIER ELVIRA GOMEZ,10.8,ALBERT VALLVERDU CORTADA,0.48,ARNAU GARRABE TOSQUELLA,22.0
ARNAU GARRABE TOSQUELLA,30.0,ALEJANDRO CODOER ORDOEZ,9.0,XAVIER ELVIRA GOMEZ,2.6,ALEJANDRO CODOER ORDOEZ,6.4,ALEJANDRO CODOER ORDOEZ,0.53,XAVIER ELVIRA GOMEZ,1.0,JANIS TOMASCHEK,4.8,JANIS TOMASCHEK,0.25,XAVIER ELVIRA GOMEZ,2.8,EDGAR SOLSONA LERI,5.4,MUSA TRAWALLY SANNEH,0.75,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,ARNAU GARRABE TOSQUELLA,2.6,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,ALEJANDRO CODOER ORDOEZ,0.5,ALBERT VALLVERDU CORTADA,0.53,ARNAU GARRABE TOSQUELLA,3.3,XAVIER ELVIRA GOMEZ,5.19,ALEJANDRO CODOER ORDOEZ,4.42,ROGER RIU GARCIA,7.06,ALBERT VALLVERDU CORTADA,50.67,ALEJANDRO CODOER ORDOEZ,1.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,ROGER RIU GARCIA,11.88,JANIS TOMASCHEK,21.04,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,ALBERT VALLVERDU CORTADA,111.54,XAVIER ELVIRA GOMEZ,79.73,ALBERT VALLVERDU CORTADA,29.65,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,GABRIEL SASTRE IZQUIERDO,0.0,ARNAU GARRABE TOSQUELLA,0.45,XAVIER ELVIRA GOMEZ,3.6,ROGER RIU GARCIA,9.33,ALEJANDRO CODOER ORDOEZ,0.47,ROGER RIU GARCIA,18.0
ALBERT VALLVERDU CORTADA,22.0,EDGAR SOLSONA LERI,7.6,ALBERT VALLVERDU CORTADA,2.5,XAVIER ELVIRA GOMEZ,6.0,EUDALD CODINA COMES,0.5,ALBERT VALLVERDU CORTADA,0.5,ALBERT VALLVERDU CORTADA,2.75,ARNAU GARRABE TOSQUELLA,0.22,ROGER RIU GARCIA,2.33,ROGER RIU GARCIA,3.0,EDGAR SOLSONA LERI,0.7,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,EUDALD CODINA COMES,2.4,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,EDGAR SOLSONA LERI,0.41,ALEJANDRO CODOER ORDOEZ,0.5,ALBERT VALLVERDU CORTADA,3.27,MARIO MARIA VENTURA,5.0,EDGAR SOLSONA LERI,3.77,JANIS TOMASCHEK,5.82,ALEJANDRO CODOER ORDOEZ,49.75,EDGAR SOLSONA LERI,0.83,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,JANIS TOMASCHEK,9.92,ALEJANDRO CODOER ORDOEZ,20.9,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,-0.38,ALEJANDRO CODOER ORDOEZ,102.27,ARNAU GARRABE TOSQUELLA,79.59,ALEJANDRO CODOER ORDOEZ,22.78,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.0,ALBERT VALLVERDU CORTADA,0.44,ALBERT VALLVERDU CORTADA,3.0,ALEJANDRO CODOER ORDOEZ,8.0,EDGAR SOLSONA LERI,0.39,ALEJANDRO CODOER ORDOEZ,13.0
ALEJANDRO CODOER ORDOEZ,21.6,ALBERT VALLVERDU CORTADA,7.25,ROGER RIU GARCIA,2.33,EDGAR SOLSONA LERI,4.0,MARIO MARIA VENTURA,0.5,ALEJANDRO CODOER ORDOEZ,0.4,EUDALD CODINA COMES,2.2,XAVIER ELVIRA GOMEZ,0.21,JANIS TOMASCHEK,1.4,JANIS TOMASCHEK,2.6,ALBERT VALLVERDU CORTADA,0.6,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ROGER RIU GARCIA,2.33,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,XAVIER ELVIRA GOMEZ,0.38,MARIO MARIA VENTURA,0.43,XAVIER ELVIRA GOMEZ,2.96,ARNAU GARRABE TOSQUELLA,4.51,ROGER RIU GARCIA,3.47,ALEJANDRO CODOER ORDOEZ,4.46,MARIO MARIA VENTURA,40.55,XAVIER ELVIRA GOMEZ,0.76,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ALEJANDRO CODOER ORDOEZ,9.79,MARIO MARIA VENTURA,20.22,ARNAU GARRABE TOSQUELLA,0.0,EDGAR SOLSONA LERI,-0.7,MARIO MARIA VENTURA,90.48,ALEJANDRO CODOER ORDOEZ,79.5,MARIO MARIA VENTURA,12.33,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,ARNAU GARRABE TOSQUELLA,0.0,XAVIER ELVIRA GOMEZ,0.44,ROGER RIU GARCIA,2.33,JANIS TOMASCHEK,7.8,MARIO MARIA VENTURA,0.35,XAVIER ELVIRA GOMEZ,11.0
JANIS TOMASCHEK,21.4,ROGER RIU GARCIA,7.0,MUSA TRAWALLY SANNEH,2.2,ALBERT VALLVERDU CORTADA,3.5,XAVIER ELVIRA GOMEZ,0.43,MARIO MARIA VENTURA,0.25,ROGER RIU GARCIA,2.0,ALBERT VALLVERDU CORTADA,0.18,ALEJANDRO CODOER ORDOEZ,1.0,ALEJANDRO CODOER ORDOEZ,2.2,JANIS TOMASCHEK,0.54,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,2.2,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,MARIO MARIA VENTURA,0.38,XAVIER ELVIRA GOMEZ,0.41,MUSA TRAWALLY SANNEH,2.64,MUSA TRAWALLY SANNEH,4.29,ALBERT VALLVERDU CORTADA,3.42,ALBERT VALLVERDU CORTADA,3.33,XAVIER ELVIRA GOMEZ,40.49,ARNAU GARRABE TOSQUELLA,0.75,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,EDGAR SOLSONA LERI,9.0,EDGAR SOLSONA LERI,18.88,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,-1.2,XAVIER ELVIRA GOMEZ,85.94,EDGAR SOLSONA LERI,79.46,XAVIER ELVIRA GOMEZ,6.21,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,ALEJANDRO CODOER ORDOEZ,0.0,MARIO MARIA VENTURA,0.4,MUSA TRAWALLY SANNEH,2.2,ALBERT VALLVERDU CORTADA,6.25,XAVIER ELVIRA GOMEZ,0.33,EDGAR SOLSONA LERI,10.0
EDGAR SOLSONA LERI,18.6,JANIS TOMASCHEK,7.0,EDGAR SOLSONA LERI,1.6,MARIO MARIA VENTURA,3.0,ARNAU GARRABE TOSQUELLA,0.41,EDGAR SOLSONA LERI,0.2,MARIO MARIA VENTURA,2.0,MARIO MARIA VENTURA,0.12,MARIO MARIA VENTURA,1.0,ALBERT VALLVERDU CORTADA,1.25,XAVIER ELVIRA GOMEZ,0.5,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,2.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,ARNAU GARRABE TOSQUELLA,0.37,ARNAU GARRABE TOSQUELLA,0.4,MARIO MARIA VENTURA,1.45,JANIS TOMASCHEK,3.59,JANIS TOMASCHEK,3.02,MARIO MARIA VENTURA,3.27,ARNAU GARRABE TOSQUELLA,38.83,MARIO MARIA VENTURA,0.75,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,ALBERT VALLVERDU CORTADA,7.28,ROGER RIU GARCIA,17.28,XAVIER ELVIRA GOMEZ,0.0,MARIO MARIA VENTURA,-1.38,ARNAU GARRABE TOSQUELLA,83.13,JANIS TOMASCHEK,79.25,ARNAU GARRABE TOSQUELLA,3.54,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,XAVIER ELVIRA GOMEZ,0.0,ROGER RIU GARCIA,0.21,JANIS TOMASCHEK,2.2,MARIO MARIA VENTURA,5.0,ARNAU GARRABE TOSQUELLA,0.32,MUSA TRAWALLY SANNEH,9.0
MARIO MARIA VENTURA,14.0,MUSA TRAWALLY SANNEH,5.0,MARIO MARIA VENTURA,1.5,JANIS TOMASCHEK,3.0,EDGAR SOLSONA LERI,0.4,EUDALD CODINA COMES,0.2,ALEJANDRO CODOER ORDOEZ,1.6,EUDALD CODINA COMES,0.09,ALBERT VALLVERDU CORTADA,0.75,MARIO MARIA VENTURA,1.25,ARNAU GARRABE TOSQUELLA,0.48,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,2.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,JANIS TOMASCHEK,0.36,JANIS TOMASCHEK,0.39,JANIS TOMASCHEK,0.74,ALBERT VALLVERDU CORTADA,3.0,MUSA TRAWALLY SANNEH,2.5,EDGAR SOLSONA LERI,2.99,JANIS TOMASCHEK,34.15,JANIS TOMASCHEK,0.72,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,MARIO MARIA VENTURA,6.08,EUDALD CODINA COMES,16.38,EDGAR SOLSONA LERI,0.0,EUDALD CODINA COMES,-2.9,JANIS TOMASCHEK,79.55,EUDALD CODINA COMES,78.86,JANIS TOMASCHEK,0.29,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,EDGAR SOLSONA LERI,0.0,ALEJANDRO CODOER ORDOEZ,0.2,EDGAR SOLSONA LERI,1.8,EDGAR SOLSONA LERI,4.6,JANIS TOMASCHEK,0.28,EUDALD CODINA COMES,8.0
MUSA TRAWALLY SANNEH,12.4,MARIO MARIA VENTURA,4.75,JANIS TOMASCHEK,1.0,MUSA TRAWALLY SANNEH,2.8,JANIS TOMASCHEK,0.33,ROGER RIU GARCIA,0.0,EDGAR SOLSONA LERI,0.6,ROGER RIU GARCIA,0.0,MUSA TRAWALLY SANNEH,0.6,EUDALD CODINA COMES,1.0,ALEJANDRO CODOER ORDOEZ,0.45,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,ALBERT VALLVERDU CORTADA,1.5,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,EUDALD CODINA COMES,0.26,ROGER RIU GARCIA,0.33,ROGER RIU GARCIA,0.2,ALEJANDRO CODOER ORDOEZ,2.5,MARIO MARIA VENTURA,2.23,EUDALD CODINA COMES,2.74,ROGER RIU GARCIA,32.98,EUDALD CODINA COMES,0.53,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,EUDALD CODINA COMES,4.22,ALBERT VALLVERDU CORTADA,15.56,MUSA TRAWALLY SANNEH,0.0,XAVIER ELVIRA GOMEZ,-3.6,ROGER RIU GARCIA,67.74,MUSA TRAWALLY SANNEH,78.61,XAVIER ARREDONDO FERREIRO,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,MUSA TRAWALLY SANNEH,0.0,EDGAR SOLSONA LERI,0.13,MARIO MARIA VENTURA,1.75,EUDALD CODINA COMES,3.4,ROGER RIU GARCIA,0.25,MARIO MARIA VENTURA,6.0
EUDALD CODINA COMES,11.8,EUDALD CODINA COMES,2.2,EUDALD CODINA COMES,0.6,EUDALD CODINA COMES,1.2,ROGER RIU GARCIA,0.32,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,XAVIER ARREDONDO FERREIRO,0.0,EUDALD CODINA COMES,0.4,MUSA TRAWALLY SANNEH,0.8,EUDALD CODINA COMES,0.4,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,MARIO MARIA VENTURA,1.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,ROGER RIU GARCIA,0.25,EUDALD CODINA COMES,0.29,XAVIER ARREDONDO FERREIRO,0.0,EUDALD CODINA COMES,2.35,EUDALD CODINA COMES,1.06,MUSA TRAWALLY SANNEH,0.62,EUDALD CODINA COMES,27.79,ROGER RIU GARCIA,0.5,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,MUSA TRAWALLY SANNEH,3.45,MUSA TRAWALLY SANNEH,12.8,EUDALD CODINA COMES,0.0,JANIS TOMASCHEK,-3.6,EUDALD CODINA COMES,61.11,MARIO MARIA VENTURA,78.14,GABRIEL SASTRE IZQUIERDO,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,EUDALD CODINA COMES,0.0,XAVIER ARREDONDO FERREIRO,0.0,EUDALD CODINA COMES,0.8,MUSA TRAWALLY SANNEH,2.8,EUDALD CODINA COMES,0.24,JANIS TOMASCHEK,1.0
