Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEX ANGULO VALDES',1 Mitjana,13.0,21.92,8.85,3.15,8.15,0.39,0.31,1.23,0.25,1.62,2.54,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.39,0.42,2.71,1.32,4.34,6.06,41.76,0.77,0.0,0.0,0.0,0.0,11.7,24.6,0.0,-2.54,85.82,93.25,-7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,3.46,9.38,0.37,14.0
b'ALEX ANGULO VALDES',2 Derrota,5.0,23.0,9.6,3.6,9.0,0.4,0.4,2.0,0.2,1.2,1.4,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.38,0.41,2.62,2.18,4.55,7.01,39.35,0.76,0.0,0.0,0.0,0.0,12.33,26.8,0.0,-3.1,84.21,97.86,-13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,4.0,11.0,0.36,14.0
b'ALEX ANGULO VALDES',2 Victoria,8.0,21.25,8.38,2.88,7.62,0.38,0.25,0.75,0.33,1.88,3.25,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.39,0.43,2.76,2.8,4.19,5.48,43.33,0.78,0.0,0.0,0.0,0.0,11.27,23.22,0.0,-2.19,88.16,90.32,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,3.12,8.38,0.37,14.0
b'ALEX ANGULO VALDES',3 Local,6.0,21.5,9.33,3.5,8.33,0.42,0.33,1.0,0.33,1.33,2.17,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43,0.45,3.6,2.38,4.57,5.63,44.82,0.86,0.0,0.0,0.0,0.0,11.55,23.87,0.0,-1.58,93.33,93.62,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.83,9.33,0.41,14.0
b'ALEX ANGULO VALDES',3 Visitant,7.0,22.29,8.43,2.86,8.0,0.36,0.29,1.43,0.2,1.86,2.86,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.35,0.39,1.94,2.81,4.15,6.43,39.22,0.7,0.0,0.0,0.0,0.0,11.81,25.25,0.0,-3.36,80.82,92.9,-12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3.14,9.43,0.33,14.0
b'ALEX ANGULO VALDES',4 Banqueta,13.0,21.92,8.85,3.15,8.15,0.39,0.31,1.23,0.25,1.62,2.54,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.39,0.42,2.71,1.32,4.34,6.06,41.76,0.77,0.0,0.0,0.0,0.0,11.7,24.6,0.0,-2.54,85.82,93.25,-7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,3.46,9.38,0.37,14.0
b'ALEX ANGULO VALDES',5 Dificil,7.0,22.29,9.43,3.71,8.86,0.42,0.14,1.14,0.12,1.57,1.71,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.39,0.44,3.46,2.24,4.54,6.15,42.47,0.79,0.0,0.0,0.0,0.0,11.57,24.46,0.0,-2.0,89.19,92.19,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,3.86,10.0,0.39,14.0
b'ALEX ANGULO VALDES',5 Facil,6.0,21.5,8.17,2.5,7.33,0.34,0.5,1.33,0.38,1.67,3.5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.38,0.4,1.83,3.21,4.02,6.05,39.89,0.75,0.0,0.0,0.0,0.0,11.84,24.75,0.0,-3.17,81.67,94.39,-12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3.0,8.67,0.35,14.0
b'AMAT RUEDA MENGBAR',1 Mitjana,3.0,9.0,1.0,0.33,1.0,0.33,0.0,0.33,0.0,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.25,0.31,-0.2,8.33,0.53,1.07,33.33,0.5,0.0,0.0,0.0,0.0,2.02,9.51,0.0,-1.0,75.0,109.58,-34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,1.33,0.25,2.0
b'AMAT RUEDA MENGBAR',2 Derrota,2.0,11.5,1.5,0.5,1.5,0.33,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.31,-0.1,12.5,0.8,1.6,33.33,0.5,0.0,0.0,0.0,0.0,3.26,12.13,0.0,-1.25,75.0,117.19,-42.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,2.0,0.25,2.0
b'AMAT RUEDA MENGBAR',2 Victoria,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,105.08,96.48,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
b'AMAT RUEDA MENGBAR',3 Local,2.0,7.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.45,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.33,0.0,-2.0,96.17,101.29,-5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.5,0.0,2.0
b'AMAT RUEDA MENGBAR',3 Visitant,1.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.3,100.0,1.6,0.2,88.89,2.0,0.0,0.0,0.0,0.0,3.24,11.1,0.0,1.0,300.0,129.89,170.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
b'AMAT RUEDA MENGBAR',4 Banqueta,3.0,9.0,1.0,0.33,1.0,0.33,0.0,0.33,0.0,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.25,0.31,-0.2,8.33,0.53,1.07,33.33,0.5,0.0,0.0,0.0,0.0,2.02,9.51,0.0,-1.0,75.0,109.58,-34.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.33,1.33,0.25,2.0
b'AMAT RUEDA MENGBAR',5 Dificil,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,105.08,96.48,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
b'AMAT RUEDA MENGBAR',5 Facil,2.0,11.5,1.5,0.5,1.5,0.33,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.31,-0.1,12.5,0.8,1.6,33.33,0.5,0.0,0.0,0.0,0.0,3.26,12.13,0.0,-1.25,75.0,117.19,-42.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,2.0,0.25,2.0
b'DANIEL TORRALBA CAROZ',1 Mitjana,14.0,14.14,2.86,0.93,2.64,0.35,0.07,0.93,0.08,0.79,1.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.29,0.34,-0.24,1.57,1.46,2.71,35.09,0.58,0.0,0.0,0.0,0.0,4.93,15.22,0.0,-2.36,70.18,93.12,-22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.0,3.57,0.28,13.0
b'DANIEL TORRALBA CAROZ',2 Derrota,5.0,14.8,2.0,0.6,2.2,0.27,0.0,1.2,0.0,0.8,1.4,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.18,0.25,-1.1,4.71,1.06,2.9,26.7,0.35,0.0,0.0,0.0,0.0,4.73,14.4,0.0,-3.0,52.63,97.56,-44.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.6,3.4,0.18,13.0
b'DANIEL TORRALBA CAROZ',2 Victoria,9.0,13.78,3.33,1.11,2.89,0.38,0.11,0.78,0.14,0.78,1.56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.35,0.38,0.23,2.36,1.69,2.6,39.38,0.7,0.0,0.0,0.0,0.0,5.04,15.7,0.0,-2.0,78.95,90.67,-11.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.22,3.67,0.33,13.0
b'DANIEL TORRALBA CAROZ',3 Local,7.0,13.0,2.86,1.0,2.71,0.37,0.14,1.0,0.14,0.43,0.86,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.33,0.35,-0.37,1.65,1.4,2.66,34.51,0.65,0.0,0.0,0.0,0.0,4.56,15.48,0.0,-2.43,74.07,93.33,-19.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.14,3.71,0.31,13.0
b'DANIEL TORRALBA CAROZ',3 Visitant,7.0,15.29,2.86,0.86,2.57,0.33,0.0,0.86,0.0,1.14,2.14,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.25,0.33,-0.11,4.76,1.53,2.76,35.64,0.5,0.0,0.0,0.0,0.0,5.22,15.06,0.0,-2.29,68.97,92.89,-23.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.86,3.43,0.25,13.0
b'DANIEL TORRALBA CAROZ',4 Banqueta,14.0,14.14,2.86,0.93,2.64,0.35,0.07,0.93,0.08,0.79,1.5,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.29,0.34,-0.24,1.57,1.46,2.71,35.09,0.58,0.0,0.0,0.0,0.0,4.93,15.22,0.0,-2.36,70.18,93.12,-22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.0,3.57,0.28,13.0
b'DANIEL TORRALBA CAROZ',5 Dificil,8.0,15.0,3.62,1.25,3.0,0.42,0.12,0.88,0.14,0.75,1.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.37,0.41,0.46,2.42,1.79,2.58,41.03,0.74,0.0,0.0,0.0,0.0,5.01,14.74,0.0,-1.88,85.29,92.44,-7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.38,3.88,0.35,13.0
b'DANIEL TORRALBA CAROZ',5 Facil,6.0,13.0,1.83,0.5,2.17,0.23,0.0,1.0,0.0,0.83,1.83,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.16,0.23,-1.18,4.39,1.01,2.88,26.03,0.32,0.0,0.0,0.0,0.0,4.83,15.94,0.0,-3.0,47.83,94.07,-46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.5,3.17,0.16,13.0
b'GERARD DALMAU PATIO',1 Mitjana,14.0,22.5,5.64,2.14,4.86,0.44,0.07,0.29,0.25,1.14,2.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.44,0.45,1.21,1.59,2.92,3.22,47.53,0.88,0.0,0.0,0.0,0.0,7.41,14.11,0.0,-2.21,92.94,93.09,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2.21,5.14,0.43,11.0
b'GERARD DALMAU PATIO',2 Derrota,5.0,21.2,4.0,1.4,3.8,0.37,0.0,0.4,0.0,1.2,2.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.33,0.39,0.1,5.71,2.1,2.98,41.3,0.67,0.0,0.0,0.0,0.0,6.29,12.94,0.0,-2.7,83.33,97.47,-14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,4.2,0.33,11.0
b'GERARD DALMAU PATIO',2 Victoria,9.0,23.22,6.56,2.56,5.44,0.47,0.11,0.22,0.5,1.11,2.67,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.48,0.48,1.83,2.18,3.37,3.36,50.06,0.96,0.0,0.0,0.0,0.0,8.03,14.65,0.0,-1.94,98.33,90.67,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.67,5.67,0.47,11.0
b'GERARD DALMAU PATIO',3 Local,7.0,24.14,8.57,3.43,6.43,0.53,0.14,0.43,0.33,1.29,2.29,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.53,0.55,3.6,2.68,4.31,3.46,55.47,1.06,0.0,0.0,0.0,0.0,9.11,16.02,0.0,-0.93,111.11,93.72,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,3.57,6.86,0.52,11.0
b'GERARD DALMAU PATIO',3 Visitant,7.0,20.86,2.71,0.86,3.29,0.26,0.0,0.14,0.0,1.0,2.71,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.25,0.29,-1.17,4.17,1.51,3.0,33.44,0.5,0.0,0.0,0.0,0.0,5.69,11.67,0.0,-3.5,61.29,92.41,-31.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.86,3.43,0.25,11.0
b'GERARD DALMAU PATIO',4 Banqueta,14.0,22.5,5.64,2.14,4.86,0.44,0.07,0.29,0.25,1.14,2.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.44,0.45,1.21,1.59,2.92,3.22,47.53,0.88,0.0,0.0,0.0,0.0,7.41,14.11,0.0,-2.21,92.94,93.09,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,2.21,5.14,0.43,11.0
b'GERARD DALMAU PATIO',5 Dificil,8.0,22.75,6.25,2.38,5.12,0.46,0.0,0.38,0.0,1.5,3.38,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.43,0.45,1.1,3.41,3.31,3.54,48.3,0.86,0.0,0.0,0.0,0.0,8.55,15.34,0.0,-2.81,92.59,92.22,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,2.38,5.5,0.43,11.0
b'GERARD DALMAU PATIO',5 Facil,6.0,22.17,4.83,1.83,4.5,0.41,0.17,0.17,1.0,0.67,1.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.45,0.46,1.37,2.38,2.4,2.8,46.15,0.89,0.0,0.0,0.0,0.0,5.87,12.36,0.0,-1.42,96.67,94.42,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.0,4.67,0.43,11.0
b'JAIME PINEO JIMENEZ',1 Mitjana,12.0,17.58,3.92,1.33,2.5,0.53,0.17,1.33,0.12,0.75,2.33,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.41,0.4,0.7,1.63,2.0,2.76,42.03,0.83,0.0,0.0,0.0,0.0,5.89,14.13,0.0,-1.71,82.46,92.12,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.5,3.83,0.39,32.0
