Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,61.0,15.0,43.0,0.35,7.0,22.0,0.32,10.0,13.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,67.0,0.46,91.04,39.23,38.35,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,22.0,65.0,0.34,UB SANT ADRIA A,CB ADEPAF TXOT'S,Perdido,-10.0
Equip Rival,Jornada 01,1.0,200.0,71.0,17.0,46.0,0.37,10.0,29.0,0.34,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,78.0,0.54,91.03,42.67,38.63,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,27.0,75.0,0.36,,,,
Equip Rival,Jornada 02,1.0,200.0,78.0,19.0,35.0,0.54,7.0,23.0,0.3,19.0,26.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,66.0,0.52,118.18,50.86,52.11,32.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,26.0,58.0,0.45,,,,
Equip,Jornada 02,1.0,200.0,58.0,20.0,42.0,0.48,3.0,16.0,0.19,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,62.0,0.48,93.55,42.24,43.81,15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,23.0,58.0,0.4,CB ADEPAF TXOT'S,U.E. CLARET A,Perdido,-20.0
Equip Rival,Jornada 03,1.0,200.0,69.0,16.0,29.0,0.55,8.0,29.0,0.28,13.0,22.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,64.0,0.48,107.81,48.28,46.9,22.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,24.0,58.0,0.41,,,,
Equip,Jornada 03,1.0,200.0,70.0,19.0,43.0,0.44,8.0,22.0,0.36,8.0,19.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,70.0,0.52,100.0,47.69,44.15,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,27.0,65.0,0.42,UE MATARO  - TC,CB ADEPAF TXOT'S,Ganado,1.0
Equip Rival,Jornada 04,1.0,200.0,65.0,16.0,27.0,0.59,8.0,29.0,0.28,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,60.0,0.48,108.33,50.0,46.84,16.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,24.0,56.0,0.43,,,,
Equip,Jornada 04,1.0,200.0,69.0,22.0,39.0,0.56,4.0,16.0,0.25,13.0,29.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,65.0,0.52,106.15,50.91,51.15,23.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,26.0,55.0,0.47,CB ADEPAF TXOT'S,GRUP VIA - CB ARTES,Ganado,4.0
Equip Rival,Jornada 05,1.0,200.0,57.0,17.0,46.0,0.37,7.0,29.0,0.24,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,73.0,0.51,78.08,36.67,32.9,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,24.0,75.0,0.32,,,,
Equip,Jornada 05,1.0,200.0,61.0,19.0,45.0,0.42,2.0,16.0,0.12,17.0,26.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,69.0,0.49,88.41,36.07,42.23,27.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,21.0,61.0,0.34,BASQUET GIRONA,CB ADEPAF TXOT'S,Ganado,4.0
