Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
MARC NAVARRO DOMINGUEZ,33.5,MARC NAVARRO DOMINGUEZ,14.0,SERIGNE ABDOU NGUEDD NDOUR,4.0,GERARD MARSOL ESCOL,9.5,SERIGNE ABDOU NGUEDD NDOUR,0.57,MARC NAVARRO DOMINGUEZ,1.0,MARC NAVARRO DOMINGUEZ,8.5,JOAN SILVESTRE PIJUAN,1.0,MARC NAVARRO DOMINGUEZ,6.0,MARC NAVARRO DOMINGUEZ,9.5,JOAN MORERA REG,1.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,SERIGNE ABDOU NGUEDD NDOUR,4.5,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN GARI GARI,0.54,MARC TREVIO QUINTILL,0.54,MARC TREVIO QUINTILL,4.5,ADRIN GARCIA MANERO,25.0,MARC NAVARRO DOMINGUEZ,6.79,MARC NAVARRO DOMINGUEZ,11.02,SERIGNE ABDOU NGUEDD NDOUR,54.1,JOAN GARI GARI,1.08,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,MARC NAVARRO DOMINGUEZ,22.57,SERIGNE ABDOU NGUEDD NDOUR,29.75,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,-0.5,MARC TREVIO QUINTILL,112.5,ALBERT PUIG CARULLA,114.28,MARC TREVIO QUINTILL,-1.26,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.0,MARC NAVARRO DOMINGUEZ,0.61,SERIGNE ABDOU NGUEDD NDOUR,4.0,MARC NAVARRO DOMINGUEZ,14.0,JOAN GARI GARI,0.5,JOAN SILVESTRE PIJUAN,18.0
GERARD MARSOL ESCOL,32.0,SERIGNE ABDOU NGUEDD NDOUR,11.0,JOAN MORERA REG,4.0,JOAN MORERA REG,7.5,JOAN GARI GARI,0.56,JOAN SILVESTRE PIJUAN,0.5,GERARD MARSOL ESCOL,3.0,JOAN GARI GARI,0.33,SERIGNE ABDOU NGUEDD NDOUR,3.0,SERIGNE ABDOU NGUEDD NDOUR,5.0,MARC TREVIO QUINTILL,1.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,GERARD MARSOL ESCOL,4.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,JOAN SILVESTRE PIJUAN,0.5,SERIGNE ABDOU NGUEDD NDOUR,0.51,SERIGNE ABDOU NGUEDD NDOUR,4.05,MARC NAVARRO DOMINGUEZ,21.43,SERIGNE ABDOU NGUEDD NDOUR,5.68,GERARD MARSOL ESCOL,8.5,MARC TREVIO QUINTILL,51.22,JOAN SILVESTRE PIJUAN,1.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,SERIGNE ABDOU NGUEDD NDOUR,13.01,MARC NAVARRO DOMINGUEZ,28.67,XESC PADR CASELLAS,0.0,MARC TREVIO QUINTILL,-0.5,SERIGNE ABDOU NGUEDD NDOUR,110.0,MARC NAVARRO DOMINGUEZ,113.86,SERIGNE ABDOU NGUEDD NDOUR,-2.6,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.0,ADRIN GARCIA MANERO,0.5,JOAN MORERA REG,4.0,GERARD MARSOL ESCOL,12.5,SERIGNE ABDOU NGUEDD NDOUR,0.47,XESC PADR CASELLAS,17.0
MARC TREVIO QUINTILL,27.0,JOAN MORERA REG,9.0,GERARD MARSOL ESCOL,3.5,SERIGNE ABDOU NGUEDD NDOUR,7.0,MARC TREVIO QUINTILL,0.55,JOAN GARI GARI,0.5,SERIGNE ABDOU NGUEDD NDOUR,1.5,GERARD MARSOL ESCOL,0.17,MARC TREVIO QUINTILL,3.0,JOAN GARI GARI,3.0,MARC NAVARRO DOMINGUEZ,0.63,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,JOAN GARI GARI,3.5,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.47,JOAN GARI GARI,0.51,JOAN MORERA REG,3.85,MARC TREVIO QUINTILL,21.43,JOAN MORERA REG,4.4,SERIGNE ABDOU NGUEDD NDOUR,4.82,JOAN GARI GARI,50.93,SERIGNE ABDOU NGUEDD NDOUR,0.94,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,GERARD MARSOL ESCOL,12.5,JOAN MORERA REG,23.04,ADRIN GARCIA MANERO,0.0,ROGER BESORA SIM,-0.75,JOAN GARI GARI,107.14,MARC TREVIO QUINTILL,113.76,JOAN GARI GARI,-6.12,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.0,JOAN SILVESTRE PIJUAN,0.33,GERARD MARSOL ESCOL,4.0,SERIGNE ABDOU NGUEDD NDOUR,8.5,JOAN MORERA REG,0.47,ADRIN GARCIA MANERO,16.0
JOAN GARI GARI,24.5,MARC TREVIO QUINTILL,9.0,MARC TREVIO QUINTILL,3.0,MARC NAVARRO DOMINGUEZ,5.5,JOAN MORERA REG,0.53,GERARD MARSOL ESCOL,0.5,JOAN GARI GARI,1.5,MARC NAVARRO DOMINGUEZ,0.12,JOAN GARI GARI,1.0,MARC TREVIO QUINTILL,3.0,SERIGNE ABDOU NGUEDD NDOUR,0.6,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,MARC NAVARRO DOMINGUEZ,2.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,JOAN MORERA REG,0.47,JOAN SILVESTRE PIJUAN,0.5,MARC NAVARRO DOMINGUEZ,3.4,SERIGNE ABDOU NGUEDD NDOUR,17.64,MARC TREVIO QUINTILL,4.2,JOAN MORERA REG,4.5,JOAN MORERA REG,49.44,JOAN MORERA REG,0.94,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,MARC TREVIO QUINTILL,9.71,GERARD MARSOL ESCOL,20.64,ARNAU LATORRE SEGURA,0.0,JOAN MORERA REG,-1.0,JOAN MORERA REG,105.88,JOAN MORERA REG,113.59,JOAN MORERA REG,-7.71,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,XESC PADR CASELLAS,0.25,MARC NAVARRO DOMINGUEZ,3.5,JOAN MORERA REG,8.5,MARC TREVIO QUINTILL,0.43,ARNAU LATORRE SEGURA,13.0
JOAN MORERA REG,20.5,GERARD MARSOL ESCOL,8.5,MARC NAVARRO DOMINGUEZ,2.5,MARC TREVIO QUINTILL,5.5,MARC NAVARRO DOMINGUEZ,0.45,XESC PADR CASELLAS,0.0,MARC TREVIO QUINTILL,1.5,XESC PADR CASELLAS,0.0,JOAN MORERA REG,1.0,ADRIN GARCIA MANERO,2.0,JOAN GARI GARI,0.33,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,JOAN MORERA REG,2.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,MARC TREVIO QUINTILL,0.43,JOAN MORERA REG,0.5,JOAN GARI GARI,2.3,JOAN GARI GARI,8.34,GERARD MARSOL ESCOL,4.0,MARC TREVIO QUINTILL,4.0,MARC NAVARRO DOMINGUEZ,38.11,MARC TREVIO QUINTILL,0.86,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,JOAN MORERA REG,9.4,ALBERT PUIG CARULLA,16.55,SERIGNE ABDOU NGUEDD NDOUR,0.0,XESC PADR CASELLAS,-1.5,JOAN SILVESTRE PIJUAN,100.0,XESC PADR CASELLAS,113.49,JOAN SILVESTRE PIJUAN,-13.45,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,ARNAU LATORRE SEGURA,0.25,JOAN GARI GARI,3.0,MARC TREVIO QUINTILL,7.0,JOAN SILVESTRE PIJUAN,0.33,SERIGNE ABDOU NGUEDD NDOUR,12.0
SERIGNE ABDOU NGUEDD NDOUR,19.0,JOAN GARI GARI,7.5,JOAN GARI GARI,2.5,JOAN GARI GARI,4.5,GERARD MARSOL ESCOL,0.37,ADRIN GARCIA MANERO,0.0,JOAN MORERA REG,1.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.5,ALBERT PUIG CARULLA,2.0,ADRIN GARCIA MANERO,0.25,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC TREVIO QUINTILL,2.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,GERARD MARSOL ESCOL,0.34,MARC NAVARRO DOMINGUEZ,0.39,JOAN SILVESTRE PIJUAN,0.25,JOAN MORERA REG,5.88,JOAN GARI GARI,3.67,JOAN GARI GARI,3.54,JOAN SILVESTRE PIJUAN,33.33,GERARD MARSOL ESCOL,0.68,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,JOAN GARI GARI,8.71,MARC TREVIO QUINTILL,16.28,MARC NAVARRO DOMINGUEZ,0.0,JOAN GARI GARI,-1.75,ARNAU LATORRE SEGURA,81.79,JOAN SILVESTRE PIJUAN,113.45,ROGER BESORA SIM,-31.07,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,MARC NAVARRO DOMINGUEZ,0.0,JOAN GARI GARI,0.25,MARC TREVIO QUINTILL,3.0,JOAN GARI GARI,6.0,GERARD MARSOL ESCOL,0.32,MARC NAVARRO DOMINGUEZ,11.0
ADRIN GARCIA MANERO,9.5,JOAN SILVESTRE PIJUAN,1.5,XESC PADR CASELLAS,0.5,XESC PADR CASELLAS,1.5,XESC PADR CASELLAS,0.33,ARNAU LATORRE SEGURA,0.0,JOAN SILVESTRE PIJUAN,0.5,ARNAU LATORRE SEGURA,0.0,JOAN SILVESTRE PIJUAN,0.0,JOAN MORERA REG,1.0,JOAN SILVESTRE PIJUAN,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,ADRIN GARCIA MANERO,1.5,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,MARC NAVARRO DOMINGUEZ,0.29,GERARD MARSOL ESCOL,0.34,GERARD MARSOL ESCOL,-0.25,JOAN SILVESTRE PIJUAN,0.0,JOAN SILVESTRE PIJUAN,0.5,ARNAU LATORRE SEGURA,2.0,GERARD MARSOL ESCOL,32.0,MARC NAVARRO DOMINGUEZ,0.57,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,ADRIN GARCIA MANERO,2.81,JOAN GARI GARI,15.78,JOAN GARI GARI,0.0,ALBERT PUIG CARULLA,-2.0,ROGER BESORA SIM,81.79,ARNAU LATORRE SEGURA,113.39,ARNAU LATORRE SEGURA,-31.6,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,JOAN GARI GARI,0.0,GERARD MARSOL ESCOL,0.24,JOAN SILVESTRE PIJUAN,0.5,XESC PADR CASELLAS,2.0,XESC PADR CASELLAS,0.25,JOAN GARI GARI,10.0
XESC PADR CASELLAS,9.0,XESC PADR CASELLAS,1.0,JOAN SILVESTRE PIJUAN,0.0,ARNAU LATORRE SEGURA,1.5,JOAN SILVESTRE PIJUAN,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.0,XESC PADR CASELLAS,0.5,SERIGNE ABDOU NGUEDD NDOUR,0.0,XESC PADR CASELLAS,0.0,JOAN SILVESTRE PIJUAN,0.0,XESC PADR CASELLAS,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN SILVESTRE PIJUAN,1.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,XESC PADR CASELLAS,0.25,XESC PADR CASELLAS,0.25,ROGER BESORA SIM,-0.55,XESC PADR CASELLAS,0.0,XESC PADR CASELLAS,0.5,ALBERT PUIG CARULLA,1.8,XESC PADR CASELLAS,25.0,XESC PADR CASELLAS,0.5,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,ALBERT PUIG CARULLA,2.81,ARNAU LATORRE SEGURA,13.21,JOAN MORERA REG,0.0,ADRIN GARCIA MANERO,-2.25,ALBERT PUIG CARULLA,81.79,GERARD MARSOL ESCOL,113.39,ALBERT PUIG CARULLA,-32.49,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,JOAN MORERA REG,0.0,MARC TREVIO QUINTILL,0.21,XESC PADR CASELLAS,0.5,ARNAU LATORRE SEGURA,2.0,MARC NAVARRO DOMINGUEZ,0.25,JOAN MORERA REG,9.0
JOAN SILVESTRE PIJUAN,8.5,ADRIN GARCIA MANERO,0.5,ADRIN GARCIA MANERO,0.0,JOAN SILVESTRE PIJUAN,1.0,ADRIN GARCIA MANERO,0.0,JOAN MORERA REG,0.0,ADRIN GARCIA MANERO,0.5,JOAN MORERA REG,0.0,ARNAU LATORRE SEGURA,0.0,XESC PADR CASELLAS,0.0,ARNAU LATORRE SEGURA,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,XESC PADR CASELLAS,1.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,ADRIN GARCIA MANERO,0.0,ADRIN GARCIA MANERO,0.13,XESC PADR CASELLAS,-0.6,ARNAU LATORRE SEGURA,0.0,ADRIN GARCIA MANERO,0.35,XESC PADR CASELLAS,1.5,ADRIN GARCIA MANERO,19.44,ADRIN GARCIA MANERO,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,XESC PADR CASELLAS,2.0,XESC PADR CASELLAS,11.74,GERARD MARSOL ESCOL,0.0,SERIGNE ABDOU NGUEDD NDOUR,-2.25,MARC NAVARRO DOMINGUEZ,80.0,JOAN GARI GARI,113.27,MARC NAVARRO DOMINGUEZ,-33.86,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,GERARD MARSOL ESCOL,0.0,SERIGNE ABDOU NGUEDD NDOUR,0.18,ADRIN GARCIA MANERO,0.0,JOAN SILVESTRE PIJUAN,1.5,ADRIN GARCIA MANERO,0.0,GERARD MARSOL ESCOL,8.0
ARNAU LATORRE SEGURA,8.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ALBERT PUIG CARULLA,1.0,ARNAU LATORRE SEGURA,0.0,ROGER BESORA SIM,0.0,ARNAU LATORRE SEGURA,0.5,ROGER BESORA SIM,0.0,GERARD MARSOL ESCOL,0.0,ARNAU LATORRE SEGURA,0.0,GERARD MARSOL ESCOL,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ARNAU LATORRE SEGURA,1.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ADRIN GARCIA MANERO,-1.4,GERARD MARSOL ESCOL,0.0,ARNAU LATORRE SEGURA,0.0,ADRIN GARCIA MANERO,1.45,ARNAU LATORRE SEGURA,0.0,ARNAU LATORRE SEGURA,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ARNAU LATORRE SEGURA,2.0,ROGER BESORA SIM,10.57,ROGER BESORA SIM,0.0,ARNAU LATORRE SEGURA,-2.5,GERARD MARSOL ESCOL,68.0,ADRIN GARCIA MANERO,113.16,GERARD MARSOL ESCOL,-45.39,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,ROGER BESORA SIM,0.0,JOAN MORERA REG,0.12,ARNAU LATORRE SEGURA,0.0,ADRIN GARCIA MANERO,1.0,ARNAU LATORRE SEGURA,0.0,ROGER BESORA SIM,7.0
