Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Victoria,Diferencia
C.E.B. PALLEJA A - TAXILINE Equipo Rival,Jornada 02,1.0,200.0,63.0,17.0,37.0,0.46,5.0,22.0,0.23,14.0,26.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B. RIPOLLET A,C.E.B. PALLEJA A - TAXILINE,True,14.0
CB CERDANYOLA AL DIA A Equipo,Jornada 01,1.0,200.0,79.0,26.0,43.0,0.6,7.0,25.0,0.28,6.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB CERDANYOLA AL DIA A,C.E.B. PALLEJA A - TAXILINE,True,17.0
CB CERDANYOLA AL DIA A Equipo,Jornada 02,1.0,200.0,69.0,14.0,34.0,0.41,10.0,29.0,0.34,11.0,22.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB TARRAGONA B,CB CERDANYOLA AL DIA A,True,9.0
CB CERDANYOLA AL DIA A Equipo Rival,Jornada 01,1.0,200.0,62.0,14.0,40.0,0.35,7.0,25.0,0.28,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,C.E.B. PALLEJA A - TAXILINE,CB CERDANYOLA AL DIA A,False,-17.0
CB CERDANYOLA AL DIA A Equipo Rival,Jornada 02,1.0,200.0,60.0,15.0,37.0,0.41,7.0,32.0,0.22,9.0,19.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB CERDANYOLA AL DIA A,CB TARRAGONA B,False,-9.0
CB TARRAGONA B Equipo,Jornada 01,1.0,200.0,55.0,17.0,38.0,0.45,3.0,20.0,0.15,12.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,False,-12.0
CB TARRAGONA B Equipo,Jornada 02,1.0,200.0,60.0,15.0,37.0,0.41,7.0,32.0,0.22,9.0,19.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB TARRAGONA B,CB CERDANYOLA AL DIA A,False,-9.0
CB TARRAGONA B Equipo Rival,Jornada 01,1.0,200.0,67.0,16.0,34.0,0.47,10.0,27.0,0.37,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CB TARRAGONA B,REUS PLOMS SALLE,True,12.0
CB TARRAGONA B Equipo Rival,Jornada 02,1.0,200.0,69.0,14.0,34.0,0.41,10.0,29.0,0.34,11.0,22.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB CERDANYOLA AL DIA A,CB TARRAGONA B,True,9.0
CLOTET SUZUKI SANT BOI A Equipo,Jornada 01,1.0,200.0,74.0,18.0,41.0,0.44,4.0,17.0,0.24,26.0,37.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLOTET SUZUKI SANT BOI A,True,5.0
CLOTET SUZUKI SANT BOI A Equipo,Jornada 02,1.0,200.0,62.0,16.0,37.0,0.43,4.0,15.0,0.27,18.0,27.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,C.B.CASTELLBISBAL A,True,2.0
CLOTET SUZUKI SANT BOI A Equipo Rival,Jornada 01,1.0,200.0,69.0,17.0,32.0,0.53,7.0,23.0,0.3,14.0,27.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,CLUB NATACIO TERRASSA A,False,-5.0
CLOTET SUZUKI SANT BOI A Equipo Rival,Jornada 02,1.0,200.0,60.0,12.0,25.0,0.48,8.0,31.0,0.26,12.0,21.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B.CASTELLBISBAL A,CLOTET SUZUKI SANT BOI A,False,-2.0
CLUB NATACIO SABADELL A Equipo,Jornada 01,1.0,200.0,54.0,12.0,35.0,0.34,7.0,26.0,0.27,9.0,21.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B.CASTELLBISBAL A,CLUB NATACIO SABADELL A,False,-2.0
CLUB NATACIO SABADELL A Equipo,Jornada 02,1.0,200.0,70.0,11.0,27.0,0.41,9.0,30.0,0.3,21.0,29.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,CLUB NATACIO SABADELL A,TERRA ENDINS CB VILATORRADA,False,-13.0
CLUB NATACIO SABADELL A Equipo Rival,Jornada 01,1.0,200.0,56.0,14.0,29.0,0.48,8.0,24.0,0.33,4.0,10.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,CLUB NATACIO SABADELL A,C.B.CASTELLBISBAL A,True,2.0
CLUB NATACIO SABADELL A Equipo Rival,Jornada 02,1.0,200.0,83.0,17.0,37.0,0.46,7.0,17.0,0.41,28.0,40.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,CLUB NATACIO SABADELL A,True,13.0
CLUB NATACIO TERRASSA A Equipo,Jornada 01,1.0,200.0,69.0,17.0,32.0,0.53,7.0,23.0,0.3,14.0,27.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,CLUB NATACIO TERRASSA A,CLOTET SUZUKI SANT BOI A,False,-5.0
CLUB NATACIO TERRASSA A Equipo,Jornada 02,1.0,200.0,58.0,14.0,38.0,0.37,7.0,21.0,0.33,9.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,AD TORREFORTA,CLUB NATACIO TERRASSA A,True,3.0
CLUB NATACIO TERRASSA A Equipo Rival,Jornada 01,1.0,200.0,74.0,18.0,41.0,0.44,4.0,17.0,0.24,26.0,37.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,CLOTET SUZUKI SANT BOI A,CLUB NATACIO TERRASSA A,True,5.0
CLUB NATACIO TERRASSA A Equipo Rival,Jornada 02,1.0,200.0,55.0,15.0,40.0,0.38,5.0,19.0,0.26,10.0,21.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CLUB NATACIO TERRASSA A,AD TORREFORTA,False,-3.0
REUS PLOMS SALLE Equipo,Jornada 01,1.0,200.0,67.0,16.0,34.0,0.47,10.0,27.0,0.37,5.0,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,REUS PLOMS SALLE,CB TARRAGONA B,True,12.0
REUS PLOMS SALLE Equipo,Jornada 02,1.0,200.0,71.0,16.0,26.0,0.62,6.0,31.0,0.19,21.0,27.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,BASKET ALMEDA,REUS PLOMS SALLE,True,9.0
REUS PLOMS SALLE Equipo Rival,Jornada 01,1.0,200.0,55.0,17.0,38.0,0.45,3.0,20.0,0.15,12.0,20.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,CB TARRAGONA B,REUS PLOMS SALLE,False,-12.0
REUS PLOMS SALLE Equipo Rival,Jornada 02,1.0,200.0,62.0,23.0,44.0,0.52,2.0,18.0,0.11,10.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,REUS PLOMS SALLE,BASKET ALMEDA,False,-9.0
TERRA ENDINS CB VILATORRADA Equipo,Jornada 01,1.0,200.0,67.0,17.0,39.0,0.44,7.0,23.0,0.3,12.0,16.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,BASKET ALMEDA,True,7.0
TERRA ENDINS CB VILATORRADA Equipo,Jornada 02,1.0,200.0,83.0,17.0,37.0,0.46,7.0,17.0,0.41,28.0,40.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,CLUB NATACIO SABADELL A,TERRA ENDINS CB VILATORRADA,True,13.0
TERRA ENDINS CB VILATORRADA Equipo Rival,Jornada 01,1.0,200.0,60.0,18.0,37.0,0.49,4.0,21.0,0.19,12.0,18.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASKET ALMEDA,TERRA ENDINS CB VILATORRADA,False,-7.0
TERRA ENDINS CB VILATORRADA Equipo Rival,Jornada 02,1.0,200.0,70.0,11.0,27.0,0.41,9.0,30.0,0.3,21.0,29.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,TERRA ENDINS CB VILATORRADA,CLUB NATACIO SABADELL A,False,-13.0
