Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
A.E. MINGUELLA A - DRIVIM Equipo,['Mitjana'],11.0,200.0,68.09,18.82,41.45,0.45,5.73,22.64,0.25,13.27,22.36,0.59,23.45,73.91,0.52,92.13,42.77,43.83,20.71,0.35
A.E. MINGUELLA A - DRIVIM Equipo Rival,['Mitjana Rival'],11.0,200.0,61.27,16.91,37.09,0.46,4.55,21.45,0.21,13.82,23.82,0.58,21.45,69.0,0.48,88.8,40.53,43.05,23.6,0.37
BASQUET GIRONA Equipo,['Mitjana'],11.0,202.27,67.91,18.64,38.82,0.48,5.27,23.64,0.22,14.82,25.55,0.58,23.27,73.64,0.48,92.22,42.5,44.48,23.73,0.38
BASQUET GIRONA Equipo Rival,['Mitjana Rival'],11.0,202.27,73.73,20.55,43.82,0.47,5.73,25.09,0.23,15.45,24.55,0.63,23.64,79.64,0.52,92.58,42.28,44.13,22.43,0.36
BASQUET SAFA CLAROR A Equipo,['Mitjana'],10.0,202.5,67.6,17.1,41.5,0.41,6.7,23.9,0.28,13.3,19.9,0.67,22.9,74.1,0.5,91.23,41.51,42.1,20.34,0.37
BASQUET SAFA CLAROR A Equipo Rival,['Mitjana Rival'],10.0,202.5,70.6,17.8,37.1,0.48,7.0,25.8,0.27,14.0,24.8,0.56,21.8,73.8,0.5,95.66,44.99,45.1,22.26,0.41
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo,['Mitjana'],11.0,200.0,73.45,21.82,46.0,0.47,5.18,21.0,0.25,14.27,24.55,0.58,24.0,77.73,0.5,94.5,44.17,45.69,21.3,0.31
C.B. VIC - UNIVERSITAT DE VIC 2 Equipo Rival,['Mitjana Rival'],11.0,200.0,68.55,17.91,41.55,0.43,5.73,24.0,0.24,15.55,25.27,0.62,23.82,76.64,0.5,89.44,40.43,42.63,23.72,0.37
CB ADEPAF TXOT'S Equipo,['Mitjana'],11.0,200.0,63.82,18.0,42.18,0.43,5.0,18.73,0.27,12.82,20.82,0.62,20.73,70.0,0.5,91.17,41.87,43.47,21.04,0.31
CB ADEPAF TXOT'S Equipo Rival,['Mitjana Rival'],11.0,200.0,70.09,17.09,36.18,0.47,7.73,26.18,0.3,12.73,20.0,0.64,21.36,71.09,0.5,98.59,45.99,45.14,20.41,0.42
