Nom,Jornada,Equip,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Resultat,Diferencia,Titular
b'A. PUEYO',Jornada 20,[0.0],7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,AE MINGUELLA A-DRIVIM,CLUB BASQUET CIUTAT VELLA,True,12.0,False
b'A.PUEYO',Jornada 22,[0.67],11.0,5.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,A.E.S.E. A,True,17.0,False
b'AARON ZIGA FORNELLS',Jornada 05,[0.47],33.0,11.0,4.0,8.0,0.5,1.0,7.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE.MONTGAT - A,UE MATARO  TC,True,15.0,False
b'AARON ZIGA FORNELLS',Jornada 06,[0.58],32.0,10.0,2.0,5.0,0.4,2.0,7.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE MATARO  TC,C.B. SANTA COLOMA A,False,-1.0,False
b'AARON ZIGA FORNELLS',Jornada 07,[0.38],28.0,21.0,6.0,8.0,0.75,2.0,5.0,0.4,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U.E. CLARET A,UE MATARO  TC,True,7.0,False
b'AARON ZIGA FORNELLS',Jornada 08,[0.44],28.0,14.0,3.0,10.0,0.3,2.0,8.0,0.25,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE MATARO  TC,CBU LLORET SAMBA HOTELS A,True,2.0,False
b'AARON ZIGA FORNELLS',Jornada 10,[0.4],30.0,7.0,2.0,6.0,0.33,0.0,4.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UE MATARO  TC,TEMPLE - U.E. HORTA A,True,4.0,False
b'AARON ZIGA FORNELLS',Jornada 12,[0.62],30.0,15.0,2.0,5.0,0.4,1.0,8.0,0.12,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,UE MATARO  TC,AE MINGUELLA A-DRIVIM,True,11.0,False
b'AARON ZIGA FORNELLS',Jornada 13,[0.5],37.0,17.0,2.0,8.0,0.25,4.0,8.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,UE MATARO  TC,False,-5.0,False
b'AARON ZIGA FORNELLS',Jornada 14,[0.11],28.0,5.0,1.0,8.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,UE MATARO  TC,False,-8.0,False
b'AARON ZIGA FORNELLS',Jornada 15,[0.57],32.0,9.0,1.0,6.0,0.17,2.0,8.0,0.25,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,MARISTES ADEMAR,False,-5.0,False
b'AARON ZIGA FORNELLS',Jornada 16,[0.54],33.0,14.0,0.0,6.0,0.0,4.0,7.0,0.57,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CB BESCANO,UE MATARO  TC,True,24.0,False
b'AARON ZIGA FORNELLS',Jornada 17,[0.27],29.0,7.0,2.0,8.0,0.25,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UE MATARO  TC,JAC SANTS BARCELONA -CASMAR,False,-4.0,False
b'AARON ZIGA FORNELLS',Jornada 18,[0.59],30.0,14.0,2.0,7.0,0.29,3.0,10.0,0.3,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,UE.MONTGAT - A,True,4.0,False
b'AARON ZIGA FORNELLS',Jornada 20,[0.67],35.0,16.0,3.0,5.0,0.6,2.0,10.0,0.2,4.0,6.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,U.E. CLARET A,True,4.0,False
b'AARON ZIGA FORNELLS',Jornada 21,[0.46],28.0,7.0,2.0,7.0,0.29,1.0,6.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CBU LLORET SAMBA HOTELS A,UE MATARO  TC,False,-19.0,False
b'AARON ZIGA FORNELLS',Jornada 22,[0.46],28.0,19.0,2.0,7.0,0.29,5.0,6.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,AEC COLLBLANC - ITACA,False,-30.0,False
b'AARON ZIGA FORNELLS',Jornada 23,[0.33],31.0,14.0,2.0,10.0,0.2,2.0,5.0,0.4,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TEMPLE - U.E. HORTA A,UE MATARO  TC,True,5.0,False
b'AARON ZIGA FORNELLS',Jornada 24,[0.64],28.0,12.0,3.0,4.0,0.75,2.0,7.0,0.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,UE MATARO  TC,EL MASNOU BASQUETBOL,True,7.0,False
b'AARON ZIGA FORNELLS',Jornada 26,[0.55],26.0,14.0,3.0,5.0,0.6,2.0,6.0,0.33,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,A.E.S.E. A,True,4.0,False
b'ABEL PEREZ MONCADA',Jornada 01,[0.0],22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A.E.S.E. A,U.E. CLARET A,False,-6.0,False
b'ABEL PEREZ MONCADA',Jornada 03,[0.0],25.0,6.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CBU LLORET SAMBA HOTELS A,A.E.S.E. A,False,-8.0,False
b'ABEL PEREZ MONCADA',Jornada 04,[0.0],20.0,10.0,5.0,8.0,0.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TEMPLE - U.E. HORTA A,A.E.S.E. A,False,-18.0,False
b'ABEL PEREZ MONCADA',Jornada 04,[0.0],31.0,9.0,4.0,13.0,0.31,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.E.S.E. A,AEC COLLBLANC - ITACA,True,3.0,False
b'ABEL PEREZ MONCADA',Jornada 05,[0.0],35.0,2.0,1.0,7.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,EL MASNOU BASQUETBOL,False,-6.0,False
b'ABEL PEREZ MONCADA',Jornada 06,[0.0],20.0,7.0,2.0,6.0,0.33,0.0,0.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,AE MINGUELLA A-DRIVIM,A.E.S.E. A,False,-9.0,False
b'ABEL PEREZ MONCADA',Jornada 08,[0.0],22.0,7.0,3.0,8.0,0.38,0.0,0.0,0.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,UE.MONTGAT - A,False,-12.0,False
b'ABEL PEREZ MONCADA',Jornada 09,[0.0],17.0,10.0,4.0,6.0,0.67,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,MARISTES ADEMAR,A.E.S.E. A,True,27.0,False
b'ABEL PEREZ MONCADA',Jornada 09,[0.0],9.0,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,A.E.S.E. A,CLUB BASQUET CIUTAT VELLA,True,10.0,False
b'ABEL PEREZ MONCADA',Jornada 11,[0.0],16.0,6.0,3.0,7.0,0.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JAC SANTS BARCELONA -CASMAR,A.E.S.E. A,False,-7.0,False
b'ABEL PEREZ MONCADA',Jornada 11,[0.0],9.0,2.0,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A.E.S.E. A,CB BESCANO,True,16.0,False
b'ABEL PEREZ MONCADA',Jornada 13,[0.0],25.0,12.0,5.0,11.0,0.45,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,UE MATARO  TC,True,5.0,False
b'ABEL PEREZ MONCADA',Jornada 14,[0.0],36.0,8.0,2.0,5.0,0.4,0.0,0.0,0.0,4.0,12.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,U.E. CLARET A,A.E.S.E. A,False,-14.0,False
b'ABEL PEREZ MONCADA',Jornada 16,[0.0],23.0,9.0,3.0,4.0,0.75,0.0,0.0,0.0,3.0,8.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,A.E.S.E. A,CBU LLORET SAMBA HOTELS A,True,9.0,False
b'ABEL PEREZ MONCADA',Jornada 17,[0.0],24.0,10.0,5.0,9.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,TEMPLE - U.E. HORTA A,False,-5.0,False
b'ABEL PEREZ MONCADA',Jornada 17,[0.0],16.0,6.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,AEC COLLBLANC - ITACA,A.E.S.E. A,False,-8.0,False
b'ABEL PEREZ MONCADA',Jornada 19,[0.0],20.0,4.0,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,A.E.S.E. A,AE MINGUELLA A-DRIVIM,False,-12.0,False
b'ABEL PEREZ MONCADA',Jornada 21,[0.0],15.0,4.0,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE.MONTGAT - A,A.E.S.E. A,False,-15.0,False
b'ABEL PEREZ MONCADA',Jornada 22,[0.0],18.0,7.0,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,A.E.S.E. A,MARISTES ADEMAR,True,2.0,False
b'ABEL PEREZ MONCADA',Jornada 22,[0.0],22.0,10.0,5.0,7.0,0.71,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,A.E.S.E. A,False,-17.0,False
b'ABEL PEREZ MONCADA',Jornada 24,[0.0],18.0,6.0,3.0,7.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,A.E.S.E. A,JAC SANTS BARCELONA -CASMAR,True,11.0,False
b'ABEL PEREZ MONCADA',Jornada 26,[0.0],25.0,15.0,7.0,9.0,0.78,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE MATARO  TC,A.E.S.E. A,False,-4.0,False
b'ADRI NACENTA CENDRAS',Jornada 02,[0.5],3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,UE MATARO  TC,False,-18.0,False
b'ADRI ORDOBS BENGADO',Jornada 01,[0.67],15.0,3.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,AEC COLLBLANC - ITACA,TEMPLE - U.E. HORTA A,False,-8.0,False
b'ADRI ORDOBS BENGADO',Jornada 02,[0.4],10.0,2.0,1.0,3.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TEMPLE - U.E. HORTA A,EL MASNOU BASQUETBOL,False,-26.0,False
b'ADRI ORDOBS BENGADO',Jornada 02,[1.0],15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,TEMPLE - U.E. HORTA A,UE.MONTGAT - A,False,-30.0,False
b'ADRI ORDOBS BENGADO',Jornada 06,[0.33],25.0,9.0,3.0,6.0,0.5,1.0,3.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,TEMPLE - U.E. HORTA A,MARISTES ADEMAR,False,-3.0,False
b'ADRI ORDOBS BENGADO',Jornada 06,[0.5],18.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,TEMPLE - U.E. HORTA A,False,-29.0,False
b'ADRI ORDOBS BENGADO',Jornada 07,[0.4],29.0,13.0,1.0,3.0,0.33,1.0,2.0,0.5,8.0,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CB BESCANO,TEMPLE - U.E. HORTA A,False,-1.0,False
b'ADRI ORDOBS BENGADO',Jornada 08,[0.33],16.0,12.0,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TEMPLE - U.E. HORTA A,JAC SANTS BARCELONA -CASMAR,False,-17.0,False
b'ADRI ORDOBS BENGADO',Jornada 10,[0.6],26.0,10.0,2.0,4.0,0.5,2.0,6.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UE MATARO  TC,TEMPLE - U.E. HORTA A,False,-4.0,False
b'ADRI RIVAS POMEROL',Jornada 13,[0.17],27.0,5.0,2.0,5.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,MARISTES ADEMAR,JAC SANTS BARCELONA -CASMAR,False,-17.0,False
b'ADRIA MONTERDE REVERTE',Jornada 01,[0.0],9.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE.MONTGAT - A,CB BESCANO,True,8.0,False
b'ADRIA MONTERDE REVERTE',Jornada 02,[0.17],16.0,9.0,4.0,5.0,0.8,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEMPLE - U.E. HORTA A,UE.MONTGAT - A,True,30.0,False
b'ADRIA MONTERDE REVERTE',Jornada 03,[0.33],8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE.MONTGAT - A,JAC SANTS BARCELONA -CASMAR,True,12.0,False
b'ADRIA MONTERDE REVERTE',Jornada 04,[0.5],11.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,EL MASNOU BASQUETBOL,UE.MONTGAT - A,False,-15.0,False
b'ADRIA MONTERDE REVERTE',Jornada 05,[0.0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE.MONTGAT - A,UE MATARO  TC,False,-15.0,False
b'ADRIA MONTERDE REVERTE',Jornada 06,[0.67],11.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,AE MINGUELLA A-DRIVIM,UE.MONTGAT - A,True,27.0,False
b'ADRIA MONTERDE REVERTE',Jornada 07,[0.0],3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UE.MONTGAT - A,C.B. SANTA COLOMA A,True,17.0,False
b'ADRIA MONTERDE REVERTE',Jornada 08,[0.33],4.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.E.S.E. A,UE.MONTGAT - A,True,12.0,False
b'ADRIA MONTERDE REVERTE',Jornada 10,[0.29],23.0,12.0,2.0,5.0,0.4,2.0,2.0,1.0,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,UE.MONTGAT - A,False,-16.0,False
b'ADRIA MONTERDE REVERTE',Jornada 11,[0.0],4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE.MONTGAT - A,CBU LLORET SAMBA HOTELS A,False,-6.0,False
b'ADRIA MONTERDE REVERTE',Jornada 12,[0.33],8.0,2.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE.MONTGAT - A,MARISTES ADEMAR,False,-6.0,False
b'ADRIA RIVAS POMEROL',Jornada 01,[0.33],28.0,6.0,3.0,4.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JAC SANTS BARCELONA -CASMAR,MARISTES ADEMAR,False,-15.0,False
b'ADRIA RIVAS POMEROL',Jornada 02,[0.25],23.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,UE MATARO  TC,True,18.0,False
b'ADRIA RIVAS POMEROL',Jornada 04,[0.18],29.0,10.0,3.0,9.0,0.33,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MARISTES ADEMAR,U.E. CLARET A,True,7.0,False
b'ADRIA RIVAS POMEROL',Jornada 05,[0.0],28.0,8.0,4.0,7.0,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,MARISTES ADEMAR,AEC COLLBLANC - ITACA,False,-12.0,False
b'ADRIA RIVAS POMEROL',Jornada 06,[0.0],29.0,5.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TEMPLE - U.E. HORTA A,MARISTES ADEMAR,True,3.0,False
b'ADRIA RIVAS POMEROL',Jornada 08,[0.5],30.0,5.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,EL MASNOU BASQUETBOL,False,-18.0,False
b'ADRIA RIVAS POMEROL',Jornada 08,[0.4],32.0,5.0,1.0,3.0,0.33,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,AE MINGUELLA A-DRIVIM,MARISTES ADEMAR,True,13.0,False
b'ADRIA RIVAS POMEROL',Jornada 09,[0.67],28.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,MARISTES ADEMAR,A.E.S.E. A,False,-27.0,False
b'ADRIA RIVAS POMEROL',Jornada 11,[0.17],32.0,9.0,3.0,5.0,0.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,MARISTES ADEMAR,True,12.0,False
b'ADRIA RIVAS POMEROL',Jornada 12,[0.14],29.0,7.0,2.0,6.0,0.33,0.0,1.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,UE.MONTGAT - A,MARISTES ADEMAR,True,6.0,False
b'ADRIA RIVAS POMEROL',Jornada 13,[0.4],23.0,6.0,2.0,3.0,0.67,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,CB BESCANO,True,8.0,False
b'ADRIA RIVAS POMEROL',Jornada 15,[0.5],29.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,MARISTES ADEMAR,C.B. SANTA COLOMA A,True,7.0,False
b'ADRIA RIVAS POMEROL',Jornada 15,[0.2],27.0,3.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UE MATARO  TC,MARISTES ADEMAR,True,5.0,False
b'ADRIA RIVAS POMEROL',Jornada 17,[0.29],30.0,7.0,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,U.E. CLARET A,MARISTES ADEMAR,False,-23.0,False
b'ADRIA RIVAS POMEROL',Jornada 18,[0.0],29.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MARISTES ADEMAR,CBU LLORET SAMBA HOTELS A,False,-7.0,False
b'ADRIA RIVAS POMEROL',Jornada 18,[0.0],23.0,4.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,AEC COLLBLANC - ITACA,MARISTES ADEMAR,True,11.0,False
b'ADRIA RIVAS POMEROL',Jornada 19,[0.14],24.0,10.0,4.0,6.0,0.67,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,TEMPLE - U.E. HORTA A,False,-10.0,False
b'ADRIA RIVAS POMEROL',Jornada 21,[0.17],25.0,6.0,3.0,5.0,0.6,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,MARISTES ADEMAR,AE MINGUELLA A-DRIVIM,False,-7.0,False
b'ADRIA RIVAS POMEROL',Jornada 21,[0.11],36.0,17.0,7.0,8.0,0.88,0.0,1.0,0.0,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,EL MASNOU BASQUETBOL,MARISTES ADEMAR,True,1.0,False
b'ADRIA RIVAS POMEROL',Jornada 22,[0.25],27.0,3.0,1.0,3.0,0.33,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.E.S.E. A,MARISTES ADEMAR,False,-2.0,False
b'ADRIA RIVAS POMEROL',Jornada 23,[0.0],28.0,4.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,MARISTES ADEMAR,CLUB BASQUET CIUTAT VELLA,True,4.0,False
b'ADRIA RIVAS POMEROL',Jornada 25,[0.2],23.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,MARISTES ADEMAR,UE.MONTGAT - A,True,15.0,False
b'ADRIA RIVAS POMEROL',Jornada 26,[0.5],30.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CB BESCANO,MARISTES ADEMAR,False,-8.0,False
b'ADRIA SANCHEZ ALONSO',Jornada 02,[0.0],23.0,2.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,C.B. SANTA COLOMA A,MARISTES ADEMAR,True,14.0,False
b'ADRIA SANCHEZ ALONSO',Jornada 02,[0.0],19.0,2.0,1.0,6.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,CLUB BASQUET CIUTAT VELLA,C.B. SANTA COLOMA A,False,-13.0,False
