Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,5.0,200.0,68.0,16.6,34.8,0.48,7.8,27.0,0.29,11.4,17.6,0.65,23.8,66.6,0.49,102.1,45.79,44.4,18.45,0.44
Equip,2 Derrota,3.0,200.0,61.67,15.67,35.67,0.44,6.67,25.33,0.26,10.33,17.33,0.6,25.0,65.67,0.49,93.91,42.08,41.42,16.94,0.42
Equip,2 Victoria,2.0,200.0,77.5,18.0,33.5,0.54,9.5,29.5,0.32,13.0,18.0,0.72,22.0,68.0,0.51,113.97,51.19,48.64,20.63,0.47
Equip,3 Local,2.0,200.0,77.5,18.0,33.5,0.54,9.5,29.5,0.32,13.0,18.0,0.72,22.0,68.0,0.51,113.97,51.19,48.64,20.63,0.47
Equip,3 Visitant,3.0,200.0,61.67,15.67,35.67,0.44,6.67,25.33,0.26,10.33,17.33,0.6,25.0,65.67,0.49,93.91,42.08,41.42,16.94,0.42
Equip,4 Dificil,1.0,200.0,76.0,17.0,32.0,0.53,10.0,29.0,0.34,12.0,15.0,0.8,23.0,64.0,0.48,118.75,52.46,48.9,19.67,0.48
Equip,4 Facil,4.0,200.0,66.0,16.5,35.5,0.46,7.25,26.5,0.27,11.25,18.25,0.62,24.0,67.0,0.5,98.51,44.15,43.26,18.15,0.43
Equip,6 Ultims 3,3.0,36000.0,210.0,53.0,104.0,0.51,24.0,81.0,0.3,32.0,50.0,0.64,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
Equip Rival,1 Mitjana Rival,5.0,200.0,75.4,20.4,38.4,0.53,5.8,22.0,0.26,17.2,24.6,0.7,21.6,68.2,0.51,110.56,48.18,50.04,28.48,0.36
Equip Rival,2 Derrota Rival,3.0,200.0,81.33,23.0,40.33,0.57,5.0,20.0,0.25,20.33,28.0,0.73,24.0,69.67,0.51,116.75,50.55,53.63,33.7,0.33
Equip Rival,2 Victoria Rival,2.0,200.0,66.5,16.5,35.5,0.46,7.0,25.0,0.28,12.5,19.5,0.64,18.0,66.0,0.49,100.76,44.63,44.36,20.66,0.41
Equip Rival,3 Local Rival,2.0,200.0,66.5,16.5,35.5,0.46,7.0,25.0,0.28,12.5,19.5,0.64,18.0,66.0,0.49,100.76,44.63,44.36,20.66,0.41
Equip Rival,3 Visitant Rival,3.0,200.0,81.33,23.0,40.33,0.57,5.0,20.0,0.25,20.33,28.0,0.73,24.0,69.67,0.51,116.75,50.55,53.63,33.7,0.33
Equip Rival,4 Dificil Rival,1.0,200.0,67.0,17.0,40.0,0.42,6.0,24.0,0.25,15.0,20.0,0.75,16.0,69.0,0.52,97.1,40.62,42.36,23.44,0.38
Equip Rival,4 Facil Rival,4.0,200.0,77.5,21.25,38.0,0.56,5.75,21.5,0.27,17.75,25.75,0.69,23.0,67.75,0.5,114.39,50.21,52.01,29.83,0.36
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,223.0,61.0,108.0,0.56,17.0,68.0,0.25,50.0,70.0,0.71,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
