Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
MEDIR TENA PEREZ,26.0,ROGER PUIG SALTOR,11.2,MEDIR TENA PEREZ,3.2,MEDIR TENA PEREZ,8.2,IVAN FALCON JUVE,0.59,NIL CRESPO PEIRO,1.6,NIL CRESPO PEIRO,4.6,ARNAU MASCARO ARIAS,0.4,ADRIA RUIZ DE AZUA MALDONADO,4.6,ADRIA RUIZ DE AZUA MALDONADO,5.8,FRANCESC PLA DE CASACUBERTA,0.82,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ADRIA RUIZ DE AZUA MALDONADO,3.4,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,IVAN FALCON JUVE,0.56,NIL CRESPO PEIRO,0.55,NIL CRESPO PEIRO,5.48,ADRIA RUIZ DE AZUA MALDONADO,13.53,ROGER PUIG SALTOR,5.06,NIL CRESPO PEIRO,5.12,IVAN FALCON JUVE,57.75,IVAN FALCON JUVE,1.11,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ROGER PUIG SALTOR,12.98,ADRIA RUIZ DE AZUA MALDONADO,30.55,ALEJANDRO VALLINA CERVERA,0.0,NIL CRESPO PEIRO,0.2,ROGER PUIG SALTOR,114.29,NIL CRESPO PEIRO,95.99,ROGER PUIG SALTOR,18.59,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALBERT ROMAN PEREZ,0.75,NIL CRESPO PEIRO,3.4,NIL CRESPO PEIRO,8.4,IVAN FALCON JUVE,0.56,YANN MEYSSELLE,33.0
ROGER PUIG SALTOR,21.8,NIL CRESPO PEIRO,10.8,ADRIA RUIZ DE AZUA MALDONADO,2.2,ADRIA RUIZ DE AZUA MALDONADO,6.6,ALBERT BLANCO FONTANALS,0.53,ROGER PUIG SALTOR,1.2,ROGER PUIG SALTOR,3.8,NIL CRESPO PEIRO,0.35,ROGER PUIG SALTOR,4.0,ROGER PUIG SALTOR,5.6,ADRIA RUIZ DE AZUA MALDONADO,0.79,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,2.75,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,NIL CRESPO PEIRO,0.5,ROGER PUIG SALTOR,0.55,ROGER PUIG SALTOR,5.42,ROGER PUIG SALTOR,10.26,NIL CRESPO PEIRO,4.64,MEDIR TENA PEREZ,5.0,ALBERT BLANCO FONTANALS,51.24,NIL CRESPO PEIRO,1.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,ADRIA RUIZ DE AZUA MALDONADO,12.17,NIL CRESPO PEIRO,26.68,YANN MEYSSELLE,0.0,ALEJANDRO VALLINA CERVERA,0.0,IVAN FALCON JUVE,113.64,IVAN FALCON JUVE,95.99,IVAN FALCON JUVE,17.64,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,YANN MEYSSELLE,0.0,ARNAU MASCARO ARIAS,0.67,MEDIR TENA PEREZ,3.2,MEDIR TENA PEREZ,8.2,BENJAMIN STANLEY PALMER,0.42,ARNAU MASCARO ARIAS,30.0
NIL CRESPO PEIRO,20.6,ADRIA RUIZ DE AZUA MALDONADO,9.0,BENJAMIN STANLEY PALMER,2.2,BENJAMIN STANLEY PALMER,5.0,YANN MEYSSELLE,0.5,ARNAU MASCARO ARIAS,0.8,ALBERT ROMAN PEREZ,2.4,ROGER PUIG SALTOR,0.32,NIL CRESPO PEIRO,2.4,BENJAMIN STANLEY PALMER,4.4,ALBERT BLANCO FONTANALS,0.71,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,MEDIR TENA PEREZ,2.6,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.47,IVAN FALCON JUVE,0.54,ADRIA RUIZ DE AZUA MALDONADO,3.28,ALBERT BLANCO FONTANALS,9.09,ADRIA RUIZ DE AZUA MALDONADO,4.42,ROGER PUIG SALTOR,4.98,ROGER PUIG SALTOR,50.37,ARNAU MASCARO ARIAS,0.93,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,NIL CRESPO PEIRO,11.55,ROGER PUIG SALTOR,26.15,ARNAU MASCARO ARIAS,0.0,IVAN FALCON JUVE,-0.2,NIL CRESPO PEIRO,112.5,FRANCESC PLA DE CASACUBERTA,95.81,NIL CRESPO PEIRO,16.51,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,ARNAU MASCARO ARIAS,0.0,NIL CRESPO PEIRO,0.55,ROGER PUIG SALTOR,3.0,ROGER PUIG SALTOR,7.8,ALBERT BLANCO FONTANALS,0.41,ALBERT BLANCO FONTANALS,25.0
BENJAMIN STANLEY PALMER,19.8,MEDIR TENA PEREZ,6.4,IVAN FALCON JUVE,2.0,ROGER PUIG SALTOR,4.0,FRANCESC PLA DE CASACUBERTA,0.5,ALBERT ROMAN PEREZ,0.6,YANN MEYSSELLE,2.25,ALBERT ROMAN PEREZ,0.25,ALBERT BLANCO FONTANALS,2.0,NIL CRESPO PEIRO,3.4,NIL CRESPO PEIRO,0.71,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ARNAU MASCARO ARIAS,2.4,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ROGER PUIG SALTOR,0.46,FRANCESC PLA DE CASACUBERTA,0.52,FRANCESC PLA DE CASACUBERTA,2.58,FRANCESC PLA DE CASACUBERTA,7.83,BENJAMIN STANLEY PALMER,3.35,ADRIA RUIZ DE AZUA MALDONADO,4.7,ADRIA RUIZ DE AZUA MALDONADO,48.47,ROGER PUIG SALTOR,0.92,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,BENJAMIN STANLEY PALMER,9.27,YANN MEYSSELLE,20.58,ALBERT BLANCO FONTANALS,0.0,ROGER PUIG SALTOR,-0.5,ALBERT BLANCO FONTANALS,107.41,ALBERT ROMAN PEREZ,95.78,ALBERT BLANCO FONTANALS,11.82,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,ALBERT BLANCO FONTANALS,0.0,YANN MEYSSELLE,0.53,ADRIA RUIZ DE AZUA MALDONADO,2.2,ADRIA RUIZ DE AZUA MALDONADO,6.8,NIL CRESPO PEIRO,0.4,NIL CRESPO PEIRO,15.0
ARNAU MASCARO ARIAS,17.6,BENJAMIN STANLEY PALMER,6.2,NIL CRESPO PEIRO,1.8,NIL CRESPO PEIRO,3.8,NIL CRESPO PEIRO,0.47,YANN MEYSSELLE,0.5,ARNAU MASCARO ARIAS,2.0,YANN MEYSSELLE,0.22,FRANCESC PLA DE CASACUBERTA,1.8,ALBERT BLANCO FONTANALS,2.8,ROGER PUIG SALTOR,0.71,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,ROGER PUIG SALTOR,2.2,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,ALBERT BLANCO FONTANALS,0.43,ALBERT BLANCO FONTANALS,0.51,IVAN FALCON JUVE,2.4,BENJAMIN STANLEY PALMER,6.92,MEDIR TENA PEREZ,3.2,BENJAMIN STANLEY PALMER,3.61,FRANCESC PLA DE CASACUBERTA,48.37,FRANCESC PLA DE CASACUBERTA,0.87,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,MEDIR TENA PEREZ,8.2,BENJAMIN STANLEY PALMER,20.02,NIL CRESPO PEIRO,0.0,FRANCESC PLA DE CASACUBERTA,-0.6,FRANCESC PLA DE CASACUBERTA,107.41,MEDIR TENA PEREZ,95.7,FRANCESC PLA DE CASACUBERTA,11.6,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,NIL CRESPO PEIRO,0.0,ROGER PUIG SALTOR,0.49,BENJAMIN STANLEY PALMER,2.2,BENJAMIN STANLEY PALMER,5.2,FRANCESC PLA DE CASACUBERTA,0.39,ADRIA RUIZ DE AZUA MALDONADO,14.0
FRANCESC PLA DE CASACUBERTA,17.4,ALBERT BLANCO FONTANALS,5.8,ROGER PUIG SALTOR,1.8,IVAN FALCON JUVE,3.4,ROGER PUIG SALTOR,0.45,FRANCESC PLA DE CASACUBERTA,0.4,FRANCESC PLA DE CASACUBERTA,1.8,FRANCESC PLA DE CASACUBERTA,0.22,BENJAMIN STANLEY PALMER,1.8,IVAN FALCON JUVE,2.4,YANN MEYSSELLE,0.57,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,BENJAMIN STANLEY PALMER,2.2,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,FRANCESC PLA DE CASACUBERTA,0.43,ARNAU MASCARO ARIAS,0.48,ALBERT BLANCO FONTANALS,2.32,YANN MEYSSELLE,5.88,ALBERT BLANCO FONTANALS,2.83,YANN MEYSSELLE,2.88,BENJAMIN STANLEY PALMER,48.07,ALBERT BLANCO FONTANALS,0.86,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ALBERT BLANCO FONTANALS,6.99,ALBERT BLANCO FONTANALS,18.62,ADRIA RUIZ DE AZUA MALDONADO,0.0,ALBERT BLANCO FONTANALS,-1.0,ARNAU MASCARO ARIAS,106.25,ROGER PUIG SALTOR,95.69,ARNAU MASCARO ARIAS,10.76,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.0,FRANCESC PLA DE CASACUBERTA,0.39,IVAN FALCON JUVE,2.0,FRANCESC PLA DE CASACUBERTA,4.6,MEDIR TENA PEREZ,0.39,FRANCESC PLA DE CASACUBERTA,13.0
ADRIA RUIZ DE AZUA MALDONADO,17.0,FRANCESC PLA DE CASACUBERTA,5.8,ALBERT BLANCO FONTANALS,1.6,ALBERT BLANCO FONTANALS,3.0,BENJAMIN STANLEY PALMER,0.44,ALBERT BLANCO FONTANALS,0.2,ALBERT BLANCO FONTANALS,1.4,ALBERT BLANCO FONTANALS,0.14,YANN MEYSSELLE,1.0,FRANCESC PLA DE CASACUBERTA,2.2,ARNAU MASCARO ARIAS,0.5,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,ALBERT BLANCO FONTANALS,2.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,BENJAMIN STANLEY PALMER,0.42,ADRIA RUIZ DE AZUA MALDONADO,0.48,BENJAMIN STANLEY PALMER,1.52,NIL CRESPO PEIRO,5.71,FRANCESC PLA DE CASACUBERTA,2.65,FRANCESC PLA DE CASACUBERTA,2.83,NIL CRESPO PEIRO,47.57,BENJAMIN STANLEY PALMER,0.85,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,6.64,FRANCESC PLA DE CASACUBERTA,17.77,FRANCESC PLA DE CASACUBERTA,0.0,ARNAU MASCARO ARIAS,-1.4,ADRIA RUIZ DE AZUA MALDONADO,100.0,BENJAMIN STANLEY PALMER,95.64,ADRIA RUIZ DE AZUA MALDONADO,4.86,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,FRANCESC PLA DE CASACUBERTA,0.0,ALBERT BLANCO FONTANALS,0.32,ALBERT BLANCO FONTANALS,1.8,ALBERT BLANCO FONTANALS,4.4,ROGER PUIG SALTOR,0.38,ALBERT ROMAN PEREZ,10.0
ALBERT BLANCO FONTANALS,16.8,IVAN FALCON JUVE,5.0,FRANCESC PLA DE CASACUBERTA,1.4,FRANCESC PLA DE CASACUBERTA,2.8,MEDIR TENA PEREZ,0.39,ALEJANDRO VALLINA CERVERA,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.2,ALEJANDRO VALLINA CERVERA,0.0,IVAN FALCON JUVE,1.0,YANN MEYSSELLE,1.75,IVAN FALCON JUVE,0.42,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,FRANCESC PLA DE CASACUBERTA,1.4,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,YANN MEYSSELLE,0.41,YANN MEYSSELLE,0.45,MEDIR TENA PEREZ,0.9,IVAN FALCON JUVE,5.56,IVAN FALCON JUVE,2.63,ALBERT BLANCO FONTANALS,2.69,YANN MEYSSELLE,41.85,YANN MEYSSELLE,0.82,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,YANN MEYSSELLE,5.83,MEDIR TENA PEREZ,17.52,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,-1.8,YANN MEYSSELLE,94.74,ALBERT BLANCO FONTANALS,95.59,YANN MEYSSELLE,0.04,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,ALBERT ROMAN PEREZ,0.0,IVAN FALCON JUVE,0.06,FRANCESC PLA DE CASACUBERTA,1.8,YANN MEYSSELLE,4.25,YANN MEYSSELLE,0.35,MEDIR TENA PEREZ,7.0
IVAN FALCON JUVE,16.8,YANN MEYSSELLE,4.5,YANN MEYSSELLE,1.0,YANN MEYSSELLE,2.0,ADRIA RUIZ DE AZUA MALDONADO,0.33,ADRIA RUIZ DE AZUA MALDONADO,0.0,IVAN FALCON JUVE,0.2,ADRIA RUIZ DE AZUA MALDONADO,0.0,ARNAU MASCARO ARIAS,0.6,ARNAU MASCARO ARIAS,1.2,BENJAMIN STANLEY PALMER,0.41,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,ALBERT ROMAN PEREZ,1.2,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.39,BENJAMIN STANLEY PALMER,0.43,YANN MEYSSELLE,0.72,ARNAU MASCARO ARIAS,4.0,YANN MEYSSELLE,2.07,ALBERT ROMAN PEREZ,2.56,ARNAU MASCARO ARIAS,39.08,MEDIR TENA PEREZ,0.78,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,IVAN FALCON JUVE,5.82,IVAN FALCON JUVE,15.39,MEDIR TENA PEREZ,0.0,YANN MEYSSELLE,-2.0,BENJAMIN STANLEY PALMER,91.18,ARNAU MASCARO ARIAS,95.49,ALEJANDRO VALLINA CERVERA,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,MEDIR TENA PEREZ,0.0,BENJAMIN STANLEY PALMER,0.04,YANN MEYSSELLE,1.5,IVAN FALCON JUVE,3.6,ARNAU MASCARO ARIAS,0.33,IVAN FALCON JUVE,5.0
ALBERT ROMAN PEREZ,14.0,ARNAU MASCARO ARIAS,3.4,ARNAU MASCARO ARIAS,0.2,ARNAU MASCARO ARIAS,1.0,ALBERT ROMAN PEREZ,0.25,MEDIR TENA PEREZ,0.0,BENJAMIN STANLEY PALMER,0.2,MEDIR TENA PEREZ,0.0,ALEJANDRO VALLINA CERVERA,0.0,ALBERT ROMAN PEREZ,0.4,ALEJANDRO VALLINA CERVERA,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,NIL CRESPO PEIRO,1.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,ALBERT ROMAN PEREZ,0.34,MEDIR TENA PEREZ,0.39,ARNAU MASCARO ARIAS,0.5,ALEJANDRO VALLINA CERVERA,0.0,ARNAU MASCARO ARIAS,1.36,ARNAU MASCARO ARIAS,2.12,MEDIR TENA PEREZ,39.02,ALBERT ROMAN PEREZ,0.69,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,ARNAU MASCARO ARIAS,4.11,ALBERT ROMAN PEREZ,13.39,IVAN FALCON JUVE,0.0,BENJAMIN STANLEY PALMER,-2.3,MEDIR TENA PEREZ,78.05,ADRIA RUIZ DE AZUA MALDONADO,95.14,BENJAMIN STANLEY PALMER,-4.46,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,IVAN FALCON JUVE,0.0,ADRIA RUIZ DE AZUA MALDONADO,0.03,ARNAU MASCARO ARIAS,1.0,ALBERT ROMAN PEREZ,3.2,ADRIA RUIZ DE AZUA MALDONADO,0.32,ROGER PUIG SALTOR,4.0
