Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,10.0,200.0,71.2,18.2,37.5,0.49,6.8,24.4,0.28,14.4,22.4,0.64,21.0,68.8,0.5,103.49,45.88,46.31,23.26,0.39
Equip,2 Derrota,1.0,200.0,65.0,16.0,27.0,0.59,8.0,29.0,0.28,9.0,15.0,0.6,25.0,60.0,0.48,108.33,50.0,46.84,16.07,0.52
Equip,2 Victoria,9.0,200.0,71.89,18.44,38.67,0.48,6.67,23.89,0.28,15.0,23.22,0.65,20.56,69.78,0.5,103.03,45.47,46.26,23.98,0.38
Equip,3 Local,5.0,200.0,68.0,19.4,40.6,0.48,5.0,23.2,0.22,14.2,22.4,0.63,21.8,70.6,0.5,96.32,42.16,44.2,22.26,0.36
Equip,3 Visitant,5.0,200.0,74.4,17.0,34.4,0.49,8.6,25.6,0.34,14.6,22.4,0.65,20.2,67.0,0.49,111.04,49.83,48.54,24.33,0.43
Equip,4 Dificil,6.0,200.0,69.17,17.67,36.5,0.48,5.67,23.5,0.24,16.83,25.67,0.66,21.5,68.33,0.5,101.22,43.61,46.09,28.06,0.39
Equip,4 Facil,4.0,200.0,74.25,19.0,39.0,0.49,8.5,25.75,0.33,10.75,17.5,0.61,20.25,69.5,0.5,106.83,49.03,46.63,16.6,0.4
Equip,5 Equips Cua,2.0,200.0,76.5,17.0,39.5,0.43,9.0,23.0,0.39,15.5,25.5,0.61,20.5,70.5,0.5,108.51,48.8,47.64,24.8,0.37
Equip,5 Equips Top,2.0,200.0,76.5,17.0,39.5,0.43,9.0,23.0,0.39,15.5,25.5,0.61,20.5,70.5,0.5,108.51,48.8,47.64,24.8,0.37
Equip,6 Ultims 3,3.0,36000.0,226.0,58.0,120.0,0.48,24.0,81.0,0.3,38.0,58.0,0.66,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Equip Rival,1 Mitjana Rival,10.0,200.0,62.1,19.2,43.4,0.44,4.1,19.6,0.21,11.4,21.6,0.53,21.5,69.6,0.5,89.22,40.24,41.89,18.1,0.31
Equip Rival,2 Derrota Rival,1.0,200.0,69.0,22.0,39.0,0.56,4.0,16.0,0.25,13.0,29.0,0.45,16.0,65.0,0.52,106.15,50.91,51.15,23.64,0.29
Equip Rival,2 Victoria Rival,9.0,200.0,61.33,18.89,43.89,0.43,4.11,20.0,0.21,11.22,20.78,0.54,22.11,70.0,0.5,87.62,39.22,40.93,17.57,0.31
Equip Rival,3 Local Rival,5.0,200.0,59.0,18.0,45.2,0.4,3.4,17.6,0.19,12.8,23.0,0.56,21.0,70.0,0.5,84.29,36.78,39.99,20.38,0.28
Equip Rival,3 Visitant Rival,5.0,200.0,65.2,20.4,41.6,0.49,4.8,21.6,0.22,10.0,20.2,0.5,22.0,69.2,0.51,94.22,43.67,43.8,15.82,0.34
Equip Rival,4 Dificil Rival,6.0,200.0,65.33,20.83,44.83,0.46,3.83,17.5,0.22,12.17,21.67,0.56,22.5,68.83,0.5,94.92,42.65,44.6,19.52,0.28
Equip Rival,4 Facil Rival,4.0,200.0,57.25,16.75,41.25,0.41,4.5,22.75,0.2,10.25,21.5,0.48,20.0,70.5,0.5,81.21,36.72,37.87,16.02,0.36
Equip Rival,5 Equips Cua Rival,2.0,200.0,67.0,21.5,41.0,0.52,5.0,24.5,0.2,9.0,19.5,0.46,26.0,71.0,0.5,94.37,44.27,43.71,13.74,0.37
Equip Rival,5 Equips Top Rival,2.0,200.0,67.0,21.5,41.0,0.52,5.0,24.5,0.2,9.0,19.5,0.46,26.0,71.0,0.5,94.37,44.27,43.71,13.74,0.37
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,204.0,59.0,123.0,0.48,17.0,58.0,0.29,35.0,68.0,0.51,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
