Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,26.0,200.0,66.0,17.12,37.27,0.46,5.92,23.0,0.26,14.0,20.96,0.67,22.12,66.69,0.5,98.96,43.14,44.42,23.23,0.38
Equip,2 Derrota,13.0,200.0,60.08,16.23,38.31,0.42,4.77,22.77,0.21,13.31,19.62,0.68,22.23,66.85,0.5,89.87,38.29,40.68,21.79,0.37
Equip,2 Victoria,13.0,200.0,71.92,18.0,36.23,0.5,7.08,23.23,0.3,14.69,22.31,0.66,22.0,66.46,0.5,108.22,48.12,48.2,24.71,0.39
Equip,3 Local,13.0,200.0,67.92,18.08,39.08,0.46,5.85,24.08,0.24,14.23,19.38,0.73,21.77,68.77,0.5,98.77,42.51,43.9,22.53,0.38
Equip,3 Visitant,13.0,200.0,64.08,16.15,35.46,0.46,6.0,21.92,0.27,13.77,22.54,0.61,22.46,64.54,0.49,99.28,43.83,44.89,23.99,0.38
Equip,4 Dificil,14.0,200.0,65.0,16.21,35.57,0.46,6.43,22.79,0.28,13.29,21.07,0.63,21.93,64.86,0.49,100.22,44.31,44.8,22.77,0.39
Equip,4 Facil,12.0,200.0,67.17,18.17,39.25,0.46,5.33,23.25,0.23,14.83,20.83,0.71,22.33,68.75,0.5,97.7,41.87,43.97,23.73,0.37
Equip,5 Equips Cua,2.0,200.0,68.0,17.0,38.5,0.44,5.5,20.5,0.27,17.5,25.5,0.69,26.0,67.0,0.5,101.49,42.8,45.8,29.66,0.35
Equip,5 Equips Top,2.0,200.0,68.0,17.0,38.5,0.44,5.5,20.5,0.27,17.5,25.5,0.69,26.0,67.0,0.5,101.49,42.8,45.8,29.66,0.35
Equip,6 Ultims 3,3.0,36000.0,199.0,52.0,121.0,0.43,17.0,68.0,0.25,44.0,74.0,0.59,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
Equip Rival,1 Mitjana Rival,26.0,197.58,69.15,17.62,37.31,0.47,6.69,24.35,0.27,13.12,19.77,0.66,20.81,67.5,0.5,102.45,44.85,45.02,21.27,0.39
Equip Rival,2 Derrota Rival,13.0,195.15,74.69,19.0,38.15,0.5,7.54,23.92,0.32,12.62,19.46,0.65,19.92,67.77,0.5,110.22,48.82,47.75,20.32,0.39
Equip Rival,2 Victoria Rival,13.0,200.0,63.62,16.23,36.46,0.45,5.85,24.77,0.24,13.62,20.08,0.68,21.69,67.23,0.5,94.62,40.83,42.27,22.24,0.4
Equip Rival,3 Local Rival,13.0,195.15,70.69,17.69,37.69,0.47,6.92,24.62,0.28,13.08,19.62,0.67,19.92,68.08,0.5,103.84,45.06,45.03,20.99,0.4
Equip Rival,3 Visitant Rival,13.0,200.0,67.62,17.54,36.92,0.47,6.46,24.08,0.27,13.15,19.92,0.66,21.69,66.92,0.51,101.03,44.64,45.02,21.56,0.39
Equip Rival,4 Dificil Rival,14.0,200.0,63.07,16.36,35.93,0.46,5.86,24.5,0.24,12.79,19.57,0.65,22.07,66.21,0.51,95.25,41.61,42.64,21.16,0.41
Equip Rival,4 Facil Rival,12.0,194.75,76.25,19.08,38.92,0.49,7.67,24.17,0.32,13.5,20.0,0.68,19.33,69.0,0.5,110.51,48.48,47.7,21.4,0.38
Equip Rival,5 Equips Cua Rival,2.0,200.0,72.5,15.5,31.5,0.49,7.0,25.5,0.27,20.5,30.5,0.67,23.0,67.5,0.5,107.41,45.61,48.25,35.96,0.45
Equip Rival,5 Equips Top Rival,2.0,200.0,72.5,15.5,31.5,0.49,7.0,25.5,0.27,20.5,30.5,0.67,23.0,67.5,0.5,107.41,45.61,48.25,35.96,0.45
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,213.0,49.0,113.0,0.43,22.0,77.0,0.29,49.0,76.0,0.64,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
