Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pilota,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb assist,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC
COCHESINTERNET.NET CB ALPICAT Equipo,['Mitjana'],4.0,200.0,68.75,17.5,37.5,0.47,7.25,25.25,0.29,12.0,22.25,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,69.5,0.51,98.92,45.22,44.33,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.75,62.75,0.39
COCHESINTERNET.NET CB ALPICAT Equipo Rival,['Mitjana Rival'],4.0,200.0,59.25,13.75,34.5,0.4,5.25,24.5,0.21,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,67.5,0.49,87.78,36.65,40.15,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,19.0,59.0,0.32
GRUP VIA - CB ARTES Equipo,['Mitjana'],4.0,200.0,67.25,15.75,34.0,0.46,7.0,25.75,0.27,14.75,24.25,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,67.5,0.48,99.63,43.93,44.58,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,22.75,59.75,0.38
GRUP VIA - CB ARTES Equipo Rival,['Mitjana Rival'],4.0,200.0,62.0,17.75,44.0,0.4,5.25,22.5,0.23,10.75,18.75,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,71.75,0.52,86.41,38.53,39.37,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,23.0,66.5,0.35
LA SALLE MANRESA S.GOL Equipo,['Mitjana'],4.0,200.0,71.75,17.75,35.5,0.5,8.5,27.5,0.31,10.75,17.25,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,67.75,0.5,105.9,48.41,46.02,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.25,63.0,0.42
LA SALLE MANRESA S.GOL Equipo Rival,['Mitjana Rival'],4.0,200.0,69.25,18.75,40.5,0.46,6.5,22.25,0.29,12.25,20.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,68.75,0.5,100.73,45.42,45.29,19.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,25.25,62.75,0.4
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo,['Mitjana'],4.0,200.0,60.75,14.25,36.25,0.39,5.25,21.0,0.25,16.5,24.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,0.0,0.0,65.0,0.52,93.46,38.65,42.13,28.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,19.5,57.25,0.34
LLUISOS DE GRACIA A - VERDI SUBMINISTRAMENTS Equipo Rival,['Mitjana Rival'],4.0,200.0,68.5,15.75,33.25,0.47,8.5,23.5,0.36,11.5,15.5,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,61.0,0.48,112.3,50.22,47.72,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,24.25,56.75,0.43
NOU BASQUET OLESA A Equipo,['Mitjana'],3.0,200.0,70.0,19.33,41.0,0.47,6.0,16.0,0.38,13.33,20.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,0.0,63.0,0.47,111.11,49.71,49.91,23.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,25.33,57.0,0.44
NOU BASQUET OLESA A Equipo Rival,['Mitjana Rival'],3.0,200.0,65.67,16.67,43.67,0.38,7.0,23.33,0.3,11.33,17.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,0.0,0.0,71.33,0.53,92.06,40.55,40.26,16.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,23.67,67.0,0.35
PUJOL CB MOLLERUSSA Equipo,['Mitjana'],2.0,200.0,62.0,20.0,45.5,0.44,2.5,19.0,0.13,14.5,25.5,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,72.5,0.49,85.52,36.82,41.23,22.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,22.5,64.5,0.35
PUJOL CB MOLLERUSSA Equipo Rival,['Mitjana Rival'],2.0,200.0,86.5,19.5,37.5,0.52,11.0,30.0,0.37,14.5,23.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,74.5,0.51,116.11,53.33,50.09,21.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,30.5,67.5,0.45
SD ESPANYOL Equipo,['Mitjana'],4.0,200.0,67.5,18.75,37.5,0.5,4.75,23.25,0.2,15.75,26.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,69.25,0.5,97.47,42.59,45.37,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,23.5,60.75,0.39
SD ESPANYOL Equipo Rival,['Mitjana Rival'],4.0,200.0,63.25,17.25,38.25,0.45,6.0,25.5,0.24,10.75,16.5,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,68.0,0.5,93.01,41.18,41.29,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,23.25,63.75,0.36
TERRA ENDINS CB VILATORRADA Equipo,['Mitjana'],4.0,200.0,75.25,19.0,44.5,0.43,7.5,29.75,0.25,14.75,21.75,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,80.25,0.53,93.77,40.74,41.35,19.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,26.5,74.25,0.36
TERRA ENDINS CB VILATORRADA Equipo Rival,['Mitjana Rival'],4.0,200.0,78.5,17.25,34.25,0.5,10.5,31.5,0.33,12.5,20.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,71.75,0.47,109.41,50.19,46.91,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,27.75,65.75,0.42
VEDRUNA GRACIA A Equipo,['Mitjana'],4.0,200.0,68.75,17.25,36.25,0.48,6.25,26.5,0.24,15.5,23.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,69.75,0.52,98.57,42.43,44.09,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,23.5,62.75,0.37
VEDRUNA GRACIA A Equipo Rival,['Mitjana Rival'],4.0,200.0,66.25,16.75,34.75,0.48,7.5,26.0,0.29,10.25,17.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,65.5,0.48,101.15,46.09,44.38,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,24.25,60.75,0.4
