Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ANNA ESPIGOL AYATS',1 Mitjana,9.0,17.78,2.22,0.89,2.89,0.31,0.0,0.0,0.0,0.44,0.89,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.31,0.34,-0.07,1.71,1.16,2.09,35.62,0.62,0.0,0.0,0.0,0.0,3.65,10.37,0.0,-1.67,71.43,81.32,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.89,0.31,0.0
b'ANNA ESPIGOL AYATS',2 Victoria,9.0,17.78,2.22,0.89,2.89,0.31,0.0,0.0,0.0,0.44,0.89,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.31,0.34,-0.07,1.71,1.16,2.09,35.62,0.62,0.0,0.0,0.0,0.0,3.65,10.37,0.0,-1.67,71.43,81.32,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.89,0.31,0.0
b'ANNA ESPIGOL AYATS',3 Local,5.0,17.2,1.8,0.8,3.0,0.27,0.0,0.0,0.0,0.2,0.8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27,0.27,-0.62,1.33,0.94,2.38,28.31,0.53,0.0,0.0,0.0,0.0,3.73,11.24,0.0,-2.1,60.0,81.42,-21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,0.27,0.0
b'ANNA ESPIGOL AYATS',3 Visitant,4.0,18.5,2.75,1.0,2.75,0.36,0.0,0.0,0.0,0.75,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.36,0.43,0.62,6.82,1.38,1.77,43.65,0.73,0.0,0.0,0.0,0.0,3.56,9.39,0.0,-1.12,91.67,81.17,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.75,0.36,0.0
b'ANNA ESPIGOL AYATS',4 Banqueta,9.0,17.78,2.22,0.89,2.89,0.31,0.0,0.0,0.0,0.44,0.89,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.31,0.34,-0.07,1.71,1.16,2.09,35.62,0.62,0.0,0.0,0.0,0.0,3.65,10.37,0.0,-1.67,71.43,81.32,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,2.89,0.31,0.0
b'ANNA ESPIGOL AYATS',5 Dificil,4.0,15.75,1.0,0.5,2.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.23,-0.7,0.0,0.5,1.7,22.73,0.5,0.0,0.0,0.0,0.0,2.45,8.17,0.0,-1.62,50.0,89.82,-39.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.25,0.0
b'ANNA ESPIGOL AYATS',5 Facil,5.0,19.4,3.2,1.2,3.6,0.33,0.0,0.0,0.0,0.8,1.2,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.33,0.39,0.44,4.44,1.63,2.45,39.87,0.67,0.0,0.0,0.0,0.0,4.59,11.67,0.0,-1.7,80.0,74.83,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.6,0.33,0.0
b'BERTA RIBAS BOSCH',1 Mitjana,9.0,19.44,9.22,2.89,7.0,0.41,0.33,0.67,0.5,2.44,3.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.44,0.5,4.3,3.54,4.53,4.61,49.55,0.88,0.0,0.0,0.0,0.0,10.8,26.82,0.0,-0.72,102.47,81.37,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,3.22,7.67,0.42,25.0
b'BERTA RIBAS BOSCH',2 Victoria,9.0,19.44,9.22,2.89,7.0,0.41,0.33,0.67,0.5,2.44,3.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.44,0.5,4.3,3.54,4.53,4.61,49.55,0.88,0.0,0.0,0.0,0.0,10.8,26.82,0.0,-0.72,102.47,81.37,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,3.22,7.67,0.42,25.0
b'BERTA RIBAS BOSCH',3 Local,5.0,18.0,7.6,2.4,7.0,0.34,0.2,0.6,0.33,2.2,3.8,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.36,0.41,2.36,5.79,3.85,5.27,42.22,0.71,0.0,0.0,0.0,0.0,11.06,29.7,0.0,-2.3,84.44,81.44,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.6,7.6,0.34,25.0
