Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ADA PRAT ALONSO',1 Mitjana,13.0,10.0,3.62,0.85,2.62,0.32,0.54,1.23,0.44,0.31,0.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.43,0.45,1.35,0.62,1.55,2.48,38.42,0.86,0.0,0.0,0.0,0.0,4.35,23.66,0.0,-0.54,90.38,79.53,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.38,3.85,0.36,20.0
b'ADA PRAT ALONSO',2 Derrota,3.0,7.0,1.67,0.33,2.0,0.17,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,-0.17,0.0,0.67,2.33,22.22,0.56,0.0,0.0,0.0,0.0,3.0,26.71,0.0,-1.33,55.56,87.41,-31.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,3.0,0.22,20.0
b'ADA PRAT ALONSO',2 Victoria,10.0,10.9,4.2,1.0,2.8,0.36,0.6,1.3,0.46,0.4,0.6,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.46,0.48,1.81,0.98,1.81,2.53,41.78,0.93,0.0,0.0,0.0,0.0,4.76,22.95,0.0,-0.3,97.67,77.26,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.6,4.1,0.39,20.0
b'ADA PRAT ALONSO',3 Local,7.0,8.14,2.57,0.71,2.29,0.31,0.29,0.86,0.33,0.29,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.36,0.39,0.71,1.3,1.11,2.14,34.21,0.73,0.0,0.0,0.0,0.0,3.44,22.82,0.0,-0.79,81.82,77.98,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.0,3.14,0.32,20.0
b'ADA PRAT ALONSO',3 Visitant,6.0,12.17,4.83,1.0,3.0,0.33,0.83,1.67,0.5,0.33,0.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.48,0.49,2.1,1.19,2.03,2.9,41.22,0.96,0.0,0.0,0.0,0.0,5.45,24.6,0.0,-0.25,100.0,81.41,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.83,4.67,0.39,20.0
b'ADA PRAT ALONSO',4 Banqueta,13.0,10.0,3.62,0.85,2.62,0.32,0.54,1.23,0.44,0.31,0.46,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.43,0.45,1.35,0.62,1.55,2.48,38.42,0.86,0.0,0.0,0.0,0.0,4.35,23.66,0.0,-0.54,90.38,79.53,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.38,3.85,0.36,20.0
b'ADA PRAT ALONSO',5 Dificil,8.0,9.62,2.62,0.38,2.5,0.15,0.62,1.5,0.42,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.32,0.12,0.0,1.0,3.1,24.39,0.66,0.0,0.0,0.0,0.0,4.28,26.0,0.0,-1.5,65.62,82.22,-16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.0,4.0,0.25,20.0
b'ADA PRAT ALONSO',5 Facil,5.0,10.6,5.2,1.6,2.8,0.57,0.4,0.8,0.5,0.8,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.61,0.66,3.32,4.44,2.32,1.6,59.18,1.22,0.0,0.0,0.0,0.0,4.47,20.42,0.0,1.0,136.84,75.48,61.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,2.0,3.6,0.56,20.0
b'AINA CARGOL BERGA',1 Mitjana,14.0,31.79,13.71,2.86,6.5,0.44,1.5,5.14,0.29,3.5,4.93,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.44,0.5,6.05,2.15,6.16,7.45,45.27,0.88,0.0,0.0,0.0,0.0,17.09,25.45,0.0,-1.25,101.05,79.93,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,4.36,11.64,0.37,13.0
b'AINA CARGOL BERGA',2 Derrota,4.0,31.25,8.25,1.5,4.25,0.35,0.75,4.25,0.18,3.0,4.5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.31,0.39,1.8,8.82,3.85,6.45,37.38,0.62,0.0,0.0,0.0,0.0,13.48,20.76,0.0,-3.5,82.5,87.73,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,8.5,0.26,13.0
