Nom,Jornada,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Victoria,Diferencia
BASQUET SAFA CLAROR A Equipo,Jornada 11,1.0,200.0,43.0,12.0,31.0,0.39,3.0,22.0,0.14,10.0,16.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,EBAE SESE A,BASQUET SAFA CLAROR A,False,-22.0
BASQUET SAFA CLAROR A Equipo,Jornada 12,1.0,200.0,32.0,9.0,43.0,0.21,1.0,18.0,0.06,11.0,14.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,BASQUET SAFA CLAROR A,WECOLORS - AB PREMIA,False,-32.0
BASQUET SAFA CLAROR A Equipo,Jornada 14,1.0,200.0,68.0,20.0,46.0,0.43,6.0,22.0,0.27,10.0,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,BASQUET SAFA CLAROR A,JOVENTUT LES CORTS,False,-12.0
BASQUET SAFA CLAROR A Equipo,Jornada 15,1.0,200.0,50.0,15.0,49.0,0.31,3.0,20.0,0.15,11.0,16.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,BASQUET SAFA CLAROR A,INTERSPORT OLARIA SAMA VILANOVA,False,-15.0
BASQUET SAFA CLAROR A Equipo,Jornada 15,1.0,250.0,79.0,24.0,57.0,0.42,6.0,23.0,0.26,13.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,EVENTS CB IGUALADA,BASQUET SAFA CLAROR A,True,9.0
BASQUET SAFA CLAROR A Equipo,Jornada 17,1.0,200.0,45.0,9.0,39.0,0.23,7.0,21.0,0.33,6.0,9.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,CAMPING BIANYA ROSER A,BASQUET SAFA CLAROR A,False,-28.0
BASQUET SAFA CLAROR A Equipo,Jornada 17,1.0,200.0,75.0,17.0,49.0,0.35,9.0,27.0,0.33,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASQUET SAFA CLAROR A,CB GRANOLLERS 1,True,2.0
BASQUET SAFA CLAROR A Equipo,Jornada 19,1.0,200.0,43.0,12.0,47.0,0.26,5.0,22.0,0.23,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,MANRESA CBF,BASQUET SAFA CLAROR A,False,-29.0
BASQUET SAFA CLAROR A Equipo,Jornada 20,1.0,200.0,50.0,15.0,47.0,0.32,3.0,17.0,0.18,11.0,23.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,TGN BASQUET A,BASQUET SAFA CLAROR A,False,-4.0
BASQUET SAFA CLAROR A Equipo,Jornada 21,1.0,200.0,41.0,13.0,44.0,0.3,2.0,18.0,0.11,9.0,15.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,BASQUET SAFA CLAROR A,C.B. PRAT - MONTIBELLO A,False,-26.0
BASQUET SAFA CLAROR A Equipo,Jornada 21,1.0,200.0,44.0,14.0,40.0,0.35,3.0,20.0,0.15,7.0,10.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,BASQUET SAFA CLAROR A,False,-26.0
BASQUET SAFA CLAROR A Equipo,Jornada 23,1.0,200.0,42.0,11.0,31.0,0.35,4.0,24.0,0.17,8.0,18.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,BASQUET SAFA CLAROR A,CEEB TORDERA UNIGIRONA,False,-36.0
BASQUET SAFA CLAROR A Equipo,Jornada 24,1.0,200.0,54.0,14.0,48.0,0.29,6.0,18.0,0.33,8.0,18.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,DRAFT GRAMENET A,BASQUET SAFA CLAROR A,False,-16.0
BASQUET SAFA CLAROR A Equipo,Jornada 25,1.0,200.0,60.0,10.0,40.0,0.25,10.0,24.0,0.42,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,BASQUET SAFA CLAROR A,EBAE SESE A,False,-12.0
BASQUET SAFA CLAROR A Equipo,Jornada 25,1.0,200.0,51.0,13.0,40.0,0.33,4.0,26.0,0.15,13.0,17.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,WECOLORS - AB PREMIA,BASQUET SAFA CLAROR A,False,-18.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 02,1.0,200.0,65.0,14.0,38.0,0.37,5.0,12.0,0.42,22.0,32.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,EVENTS CB IGUALADA,BASQUET SAFA CLAROR A,True,9.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 03,1.0,200.0,54.0,15.0,35.0,0.43,5.0,22.0,0.23,9.0,14.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,CAMPING BIANYA ROSER A,BASQUET SAFA CLAROR A,True,7.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 03,1.0,200.0,71.0,18.0,39.0,0.46,8.0,27.0,0.3,11.0,17.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,BASQUET SAFA CLAROR A,INTERSPORT OLARIA SAMA VILANOVA,True,16.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 05,1.0,200.0,77.0,24.0,46.0,0.52,5.0,16.0,0.31,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,MANRESA CBF,BASQUET SAFA CLAROR A,True,32.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 05,1.0,200.0,65.0,19.0,40.0,0.47,6.0,21.0,0.29,9.0,14.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET SAFA CLAROR A,CB GRANOLLERS 1,True,16.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 07,1.0,200.0,64.0,19.0,35.0,0.54,5.0,19.0,0.26,11.0,14.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,TGN BASQUET A,BASQUET SAFA CLAROR A,True,13.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 08,1.0,200.0,55.0,16.0,34.0,0.47,4.0,22.0,0.18,11.0,13.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET SAFA CLAROR A,C.B. PRAT - MONTIBELLO A,False,-8.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 09,1.0,200.0,54.0,12.0,51.0,0.24,4.0,16.0,0.25,18.0,29.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,BASQUET SAFA CLAROR A,False,-4.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 10,1.0,200.0,73.0,22.0,37.0,0.59,3.0,18.0,0.17,20.0,28.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,BASQUET SAFA CLAROR A,CEEB TORDERA UNIGIRONA,True,25.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 11,1.0,200.0,85.0,25.0,47.0,0.53,7.0,26.0,0.27,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,DRAFT GRAMENET A,BASQUET SAFA CLAROR A,True,28.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 11,1.0,200.0,65.0,18.0,41.0,0.44,5.0,17.0,0.29,14.0,21.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,BASQUET SAFA CLAROR A,EBAE SESE A,True,22.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 12,1.0,200.0,64.0,15.0,38.0,0.39,5.0,24.0,0.21,19.0,26.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,WECOLORS - AB PREMIA,BASQUET SAFA CLAROR A,True,32.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 14,1.0,200.0,80.0,20.0,33.0,0.61,8.0,23.0,0.35,16.0,25.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,JOVENTUT LES CORTS,BASQUET SAFA CLAROR A,True,12.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 15,1.0,250.0,70.0,20.0,49.0,0.41,5.0,27.0,0.19,15.0,30.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET SAFA CLAROR A,EVENTS CB IGUALADA,False,-9.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 15,1.0,200.0,65.0,14.0,44.0,0.32,6.0,22.0,0.27,19.0,29.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,INTERSPORT OLARIA SAMA VILANOVA,BASQUET SAFA CLAROR A,True,15.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 17,1.0,200.0,73.0,13.0,40.0,0.33,13.0,31.0,0.42,8.0,17.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,BASQUET SAFA CLAROR A,CAMPING BIANYA ROSER A,True,28.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 17,1.0,200.0,73.0,18.0,34.0,0.53,8.0,18.0,0.44,13.0,22.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CB GRANOLLERS 1,BASQUET SAFA CLAROR A,False,-2.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 19,1.0,200.0,72.0,21.0,47.0,0.45,6.0,21.0,0.29,12.0,17.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,BASQUET SAFA CLAROR A,MANRESA CBF,True,29.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 20,1.0,200.0,54.0,13.0,29.0,0.45,6.0,28.0,0.21,10.0,16.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,BASQUET SAFA CLAROR A,TGN BASQUET A,True,4.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 21,1.0,200.0,67.0,21.0,44.0,0.48,3.0,14.0,0.21,16.0,23.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,BASQUET SAFA CLAROR A,True,26.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 21,1.0,200.0,70.0,17.0,36.0,0.47,9.0,22.0,0.41,9.0,13.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,BASQUET SAFA CLAROR A,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,True,26.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 23,1.0,200.0,78.0,24.0,47.0,0.51,4.0,10.0,0.4,18.0,23.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,CEEB TORDERA UNIGIRONA,BASQUET SAFA CLAROR A,True,36.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 24,1.0,200.0,70.0,20.0,48.0,0.42,8.0,25.0,0.32,6.0,11.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,BASQUET SAFA CLAROR A,DRAFT GRAMENET A,True,16.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 25,1.0,200.0,72.0,18.0,49.0,0.37,8.0,24.0,0.33,12.0,17.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,EBAE SESE A,BASQUET SAFA CLAROR A,True,12.0
BASQUET SAFA CLAROR A Equipo Rival,Jornada 25,1.0,200.0,69.0,18.0,38.0,0.47,7.0,27.0,0.26,12.0,22.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,BASQUET SAFA CLAROR A,WECOLORS - AB PREMIA,True,18.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 01,1.0,200.0,38.0,16.0,36.0,0.44,1.0,17.0,0.06,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,EBAE SESE A,C.B. PRAT - MONTIBELLO A,False,-19.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 02,1.0,200.0,45.0,12.0,39.0,0.31,1.0,18.0,0.06,18.0,21.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,WECOLORS - AB PREMIA,False,-16.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 03,1.0,200.0,59.0,18.0,39.0,0.46,3.0,23.0,0.13,14.0,23.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,JOVENTUT LES CORTS,C.B. PRAT - MONTIBELLO A,True,2.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 04,1.0,200.0,49.0,15.0,38.0,0.39,3.0,13.0,0.23,10.0,21.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,EVENTS CB IGUALADA,True,10.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 04,1.0,200.0,52.0,15.0,43.0,0.35,5.0,13.0,0.38,7.0,13.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,INTERSPORT OLARIA SAMA VILANOVA,C.B. PRAT - MONTIBELLO A,True,2.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 06,1.0,200.0,58.0,13.0,31.0,0.42,8.0,21.0,0.38,8.0,10.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,CAMPING BIANYA ROSER A,False,-10.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 07,1.0,200.0,56.0,11.0,36.0,0.31,6.0,25.0,0.24,16.0,32.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,CB GRANOLLERS 1,C.B. PRAT - MONTIBELLO A,True,5.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 08,1.0,200.0,55.0,16.0,34.0,0.47,4.0,22.0,0.18,11.0,13.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,BASQUET SAFA CLAROR A,False,-8.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 09,1.0,200.0,64.0,20.0,44.0,0.45,5.0,13.0,0.38,9.0,11.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,TGN BASQUET A,C.B. PRAT - MONTIBELLO A,True,15.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 10,1.0,200.0,56.0,16.0,52.0,0.31,3.0,14.0,0.21,15.0,19.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,MANRESA CBF,False,-9.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 11,1.0,200.0,50.0,14.0,38.0,0.37,4.0,20.0,0.2,10.0,15.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,False,-13.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 12,1.0,200.0,42.0,14.0,45.0,0.31,1.0,13.0,0.08,11.0,18.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,CEEB TORDERA UNIGIRONA,C.B. PRAT - MONTIBELLO A,False,-9.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 13,1.0,200.0,57.0,17.0,48.0,0.35,3.0,11.0,0.27,14.0,20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,DRAFT GRAMENET A,False,-23.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 14,1.0,200.0,40.0,12.0,32.0,0.38,2.0,16.0,0.12,10.0,16.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,WECOLORS - AB PREMIA,C.B. PRAT - MONTIBELLO A,False,-23.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 14,1.0,200.0,56.0,18.0,37.0,0.49,4.0,19.0,0.21,8.0,15.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,EBAE SESE A,False,-11.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 16,1.0,200.0,68.0,24.0,48.0,0.5,3.0,18.0,0.17,11.0,17.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,JOVENTUT LES CORTS,True,15.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 16,1.0,200.0,52.0,13.0,36.0,0.36,3.0,15.0,0.2,17.0,32.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,EVENTS CB IGUALADA,C.B. PRAT - MONTIBELLO A,True,4.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 17,1.0,200.0,48.0,17.0,43.0,0.4,2.0,19.0,0.11,8.0,14.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,INTERSPORT OLARIA SAMA VILANOVA,False,-14.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 19,1.0,200.0,47.0,13.0,42.0,0.31,2.0,12.0,0.17,15.0,22.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,CAMPING BIANYA ROSER A,C.B. PRAT - MONTIBELLO A,False,-11.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 20,1.0,200.0,62.0,16.0,39.0,0.41,6.0,17.0,0.35,12.0,18.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,CB GRANOLLERS 1,True,13.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 21,1.0,200.0,67.0,21.0,44.0,0.48,3.0,14.0,0.21,16.0,23.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,BASQUET SAFA CLAROR A,C.B. PRAT - MONTIBELLO A,True,26.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 21,1.0,200.0,45.0,15.0,42.0,0.36,2.0,12.0,0.17,9.0,10.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,TGN BASQUET A,False,-10.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 22,1.0,200.0,34.0,10.0,43.0,0.23,3.0,14.0,0.21,5.0,11.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,MANRESA CBF,C.B. PRAT - MONTIBELLO A,False,-14.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 23,1.0,200.0,41.0,14.0,46.0,0.3,3.0,15.0,0.2,4.0,7.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,C.B. PRAT - MONTIBELLO A,False,-14.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 24,1.0,200.0,59.0,18.0,42.0,0.43,7.0,20.0,0.35,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,CEEB TORDERA UNIGIRONA,False,-11.0
C.B. PRAT - MONTIBELLO A Equipo,Jornada 26,1.0,200.0,64.0,15.0,43.0,0.35,6.0,17.0,0.35,16.0,19.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,DRAFT GRAMENET A,C.B. PRAT - MONTIBELLO A,False,-23.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 01,1.0,200.0,57.0,16.0,39.0,0.41,7.0,22.0,0.32,4.0,9.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,EBAE SESE A,True,19.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 02,1.0,200.0,61.0,18.0,34.0,0.53,4.0,16.0,0.25,13.0,15.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,WECOLORS - AB PREMIA,C.B. PRAT - MONTIBELLO A,True,16.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 03,1.0,200.0,57.0,16.0,39.0,0.41,3.0,13.0,0.23,16.0,26.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,JOVENTUT LES CORTS,False,-2.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 04,1.0,200.0,39.0,9.0,40.0,0.23,3.0,16.0,0.19,12.0,24.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,EVENTS CB IGUALADA,C.B. PRAT - MONTIBELLO A,False,-10.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 04,1.0,200.0,50.0,14.0,41.0,0.34,3.0,16.0,0.19,13.0,21.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,INTERSPORT OLARIA SAMA VILANOVA,False,-2.0
C.B. PRAT - MONTIBELLO A Equipo Rival,Jornada 06,1.0,200.0,68.0,17.0,37.0,0.46,7.0,25.0,0.28,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,CAMPING BIANYA ROSER A,C.B. PRAT - MONTIBELLO A,True,10.0
