Nom,Jornada,Equip,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Perd,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Local,Visitant,Resultat,Diferencia,Titular
b'AIXA SOUMAH GATO',Jornada 01,[0.6],12.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAMPING BIANYA ROSER A,MANRESA CBF,False,-1.0,False
b'AIXA SOUMAH GATO',Jornada 02,[0.5],12.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAMPING BIANYA ROSER A,CB GRANOLLERS 1,True,32.0,False
b'AIXA SOUMAH GATO',Jornada 03,[0.25],19.0,2.0,1.0,3.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,BASQUET SAFA CLAROR A,CAMPING BIANYA ROSER A,True,7.0,False
b'AIXA SOUMAH GATO',Jornada 05,[0.6],11.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAMPING BIANYA ROSER A,TGN BASQUET A,True,22.0,False
b'AIXA SOUMAH GATO',Jornada 06,[1.0],5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C.B. PRAT - MONTIBELLO A,CAMPING BIANYA ROSER A,True,10.0,False
b'AIXA SOUMAH GATO',Jornada 06,[0.5],24.0,7.0,2.0,3.0,0.67,0.0,3.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAMPING BIANYA ROSER A,GRAFIQUES VILANOVA CEJ L'HOSPITALET A,True,4.0,False
b'AIXA SOUMAH GATO',Jornada 07,[0.6],16.0,2.0,1.0,2.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CEEB TORDERA UNIGIRONA,CAMPING BIANYA ROSER A,True,3.0,False
b'AIXA SOUMAH GATO',Jornada 09,[0.4],18.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CAMPING BIANYA ROSER A,DRAFT GRAMENET A,True,6.0,False
b'AIXA SOUMAH GATO',Jornada 09,[1.0],15.0,5.0,0.0,0.0,0.0,1.0,3.0,0.33,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,EBAE SESE A,CAMPING BIANYA ROSER A,True,1.0,False
b'AIXA SOUMAH GATO',Jornada 12,[0.38],18.0,4.0,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CAMPING BIANYA ROSER A,EVENTS CB IGUALADA,True,17.0,False
b'AIXA SOUMAH GATO',Jornada 12,[0.83],22.0,5.0,1.0,1.0,1.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,JOVENTUT LES CORTS,CAMPING BIANYA ROSER A,True,11.0,False
b'AIXA SOUMAH GATO',Jornada 14,[0.33],15.0,4.0,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MANRESA CBF,CAMPING BIANYA ROSER A,True,15.0,False
