Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
ESTHER RODELLAR BILBAO,35.62,ESTHER RODELLAR BILBAO,12.92,ESTHER RODELLAR BILBAO,4.31,ESTHER RODELLAR BILBAO,11.54,MARIA CASTRO POZO,0.55,ALEJANDRA VALSERA ORTEGA,1.92,ALEJANDRA VALSERA ORTEGA,6.75,LAIA ESTEBAN MARTINEZ,0.32,ALEJANDRA VALSERA ORTEGA,3.83,ALEJANDRA VALSERA ORTEGA,5.67,LAIA SOLE DEL VAL,0.71,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,ZOE IGLESIAS CHORD,3.69,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,MARIA CASTRO POZO,0.55,AMINATA MAMOUDOU HERNNDEZ,0.57,AMINATA MAMOUDOU HERNNDEZ,4.7,EMMA PIQUE HERNANDEZ,11.43,ESTHER RODELLAR BILBAO,6.48,ESTHER RODELLAR BILBAO,10.86,AMINATA MAMOUDOU HERNNDEZ,58.5,MARIA CASTRO POZO,1.09,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,ESTHER RODELLAR BILBAO,20.48,ALEJANDRA VALSERA ORTEGA,28.52,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,-0.0,MARIA CASTRO POZO,116.67,MARIA CASTRO POZO,85.39,AMINATA MAMOUDOU HERNNDEZ,34.44,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,EMMA MARTINEZ GUIU,0.0,IRENE ASENSIO MAOSA,0.66,ESTHER RODELLAR BILBAO,4.77,ESTHER RODELLAR BILBAO,15.15,MARIA CASTRO POZO,0.55,LAIA ESTEBAN MARTINEZ,32.0
AMINATA MAMOUDOU HERNNDEZ,31.85,ALEJANDRA VALSERA ORTEGA,12.25,AMINATA MAMOUDOU HERNNDEZ,3.69,AMINATA MAMOUDOU HERNNDEZ,7.15,AMINATA MAMOUDOU HERNNDEZ,0.52,IRENE ASENSIO MAOSA,1.46,IRENE ASENSIO MAOSA,5.77,LAIA SOLE DEL VAL,0.3,ESTHER RODELLAR BILBAO,2.92,ESTHER RODELLAR BILBAO,5.46,ALEJANDRA VALSERA ORTEGA,0.68,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,AMINATA MAMOUDOU HERNNDEZ,3.31,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,AMINATA MAMOUDOU HERNNDEZ,0.52,MARIA CASTRO POZO,0.55,ALEJANDRA VALSERA ORTEGA,3.96,AMINATA MAMOUDOU HERNNDEZ,2.89,ALEJANDRA VALSERA ORTEGA,5.28,ALEJANDRA VALSERA ORTEGA,8.4,MARIA CASTRO POZO,57.14,AMINATA MAMOUDOU HERNNDEZ,1.03,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,ALEJANDRA VALSERA ORTEGA,16.88,ESTHER RODELLAR BILBAO,27.84,SARATA DOUMBIA,0.0,SARATA DOUMBIA,-0.0,AMINATA MAMOUDOU HERNNDEZ,115.93,ESTHER RODELLAR BILBAO,81.98,MARIA CASTRO POZO,31.28,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,SARATA DOUMBIA,0.0,LAIA ESTEBAN MARTINEZ,0.65,AMINATA MAMOUDOU HERNNDEZ,3.69,ALEJANDRA VALSERA ORTEGA,11.42,AMINATA MAMOUDOU HERNNDEZ,0.52,MARINA PINO GOMEZ,18.0
ALEJANDRA VALSERA ORTEGA,27.67,AMINATA MAMOUDOU HERNNDEZ,10.08,ZOE IGLESIAS CHORD,1.46,ALEJANDRA VALSERA ORTEGA,4.67,LAIA SOLE DEL VAL,0.38,LAIA ESTEBAN MARTINEZ,0.77,ESTHER RODELLAR BILBAO,3.62,ALEJANDRA VALSERA ORTEGA,0.28,AMINATA MAMOUDOU HERNNDEZ,2.69,AMINATA MAMOUDOU HERNNDEZ,4.0,MARINA PINO GOMEZ,0.67,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,IRENE ASENSIO MAOSA,3.08,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA ESTEBAN MARTINEZ,0.44,LAIA SOLE DEL VAL,0.46,ESTHER RODELLAR BILBAO,2.38,ALEJANDRA VALSERA ORTEGA,2.8,AMINATA MAMOUDOU HERNNDEZ,5.12,IRENE ASENSIO MAOSA,6.41,LAIA SOLE DEL VAL,40.97,LAIA ESTEBAN MARTINEZ,0.88,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,AMINATA MAMOUDOU HERNNDEZ,11.05,IRENE ASENSIO MAOSA,21.13,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,-0.67,LAIA SOLE DEL VAL,96.0,MARINA PINO GOMEZ,81.91,LAIA SOLE DEL VAL,15.65,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,LAIA SOLE DEL VAL,0.0,MARINA PINO GOMEZ,0.62,ALEJANDRA VALSERA ORTEGA,3.25,IRENE ASENSIO MAOSA,8.77,LAIA SOLE DEL VAL,0.35,AMINATA MAMOUDOU HERNNDEZ,14.0
IRENE ASENSIO MAOSA,25.62,IRENE ASENSIO MAOSA,7.54,ALEJANDRA VALSERA ORTEGA,1.33,ZOE IGLESIAS CHORD,4.62,PAULA PIQUE HERNANDEZ,0.38,ESTHER RODELLAR BILBAO,0.46,ZOE IGLESIAS CHORD,2.62,IRENE ASENSIO MAOSA,0.25,IRENE ASENSIO MAOSA,1.15,IRENE ASENSIO MAOSA,1.85,AMINATA MAMOUDOU HERNNDEZ,0.67,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,ALEJANDRA VALSERA ORTEGA,2.17,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA SOLE DEL VAL,0.41,ALEJANDRA VALSERA ORTEGA,0.44,IRENE ASENSIO MAOSA,0.88,MARIA CASTRO POZO,2.6,IRENE ASENSIO MAOSA,3.1,ZOE IGLESIAS CHORD,5.63,DELFIN JATTA,39.29,LAIA SOLE DEL VAL,0.83,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,IRENE ASENSIO MAOSA,10.57,ZOE IGLESIAS CHORD,18.77,LAIA ESTEBAN MARTINEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,-0.73,ALEJANDRA VALSERA ORTEGA,90.18,ALEJANDRA VALSERA ORTEGA,81.91,ALEJANDRA VALSERA ORTEGA,8.27,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,LAIA ESTEBAN MARTINEZ,0.0,ALEJANDRA VALSERA ORTEGA,0.59,IRENE ASENSIO MAOSA,2.46,ZOE IGLESIAS CHORD,7.23,LAIA ESTEBAN MARTINEZ,0.33,EMMA PIQUE HERNANDEZ,13.0
ZOE IGLESIAS CHORD,23.38,ZOE IGLESIAS CHORD,4.31,IRENE ASENSIO MAOSA,1.0,IRENE ASENSIO MAOSA,3.0,ESTHER RODELLAR BILBAO,0.37,LAIA SOLE DEL VAL,0.33,LAIA ESTEBAN MARTINEZ,2.38,PAULA PIQUE HERNANDEZ,0.25,ZOE IGLESIAS CHORD,0.69,ZOE IGLESIAS CHORD,1.23,IRENE ASENSIO MAOSA,0.62,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,ESTHER RODELLAR BILBAO,2.08,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,PAULA PIQUE HERNANDEZ,0.38,LAIA ESTEBAN MARTINEZ,0.43,LAIA SOLE DEL VAL,0.83,LAIA SOLE DEL VAL,2.42,ZOE IGLESIAS CHORD,2.09,AMINATA MAMOUDOU HERNNDEZ,3.63,ALEJANDRA VALSERA ORTEGA,38.58,PAULA PIQUE HERNANDEZ,0.75,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,ZOE IGLESIAS CHORD,8.43,MARIA CASTRO POZO,16.5,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,-0.77,LAIA ESTEBAN MARTINEZ,89.58,LAIA ESTEBAN MARTINEZ,81.58,LAIA ESTEBAN MARTINEZ,8.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,MARINA PINO GOMEZ,0.0,LAIA SOLE DEL VAL,0.43,ZOE IGLESIAS CHORD,1.69,AMINATA MAMOUDOU HERNNDEZ,7.15,DELFIN JATTA,0.33,IRENE ASENSIO MAOSA,12.0
LAIA ESTEBAN MARTINEZ,14.54,LAIA ESTEBAN MARTINEZ,3.31,MARIA CASTRO POZO,0.86,DELFIN JATTA,2.0,LAIA ESTEBAN MARTINEZ,0.35,PAULA PIQUE HERNANDEZ,0.27,LAIA SOLE DEL VAL,1.11,ESTHER RODELLAR BILBAO,0.13,EMMA PIQUE HERNANDEZ,0.57,EMMA PIQUE HERNANDEZ,1.0,EMMA PIQUE HERNANDEZ,0.57,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,MARIA CASTRO POZO,1.86,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,ALEJANDRA VALSERA ORTEGA,0.37,IRENE ASENSIO MAOSA,0.39,LAIA ESTEBAN MARTINEZ,0.57,MARINA PINO GOMEZ,2.37,LAIA ESTEBAN MARTINEZ,1.28,LAIA ESTEBAN MARTINEZ,2.53,ESTHER RODELLAR BILBAO,37.38,ALEJANDRA VALSERA ORTEGA,0.74,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,LAIA ESTEBAN MARTINEZ,3.99,AMINATA MAMOUDOU HERNNDEZ,15.81,AMINATA MAMOUDOU HERNNDEZ,0.0,PAULA PIQUE HERNANDEZ,-0.77,IRENE ASENSIO MAOSA,79.67,DELFIN JATTA,81.54,EMMA MARTINEZ GUIU,-0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,AMINATA MAMOUDOU HERNNDEZ,0.0,PAULA PIQUE HERNANDEZ,0.43,LAIA ESTEBAN MARTINEZ,1.23,LAIA ESTEBAN MARTINEZ,3.69,PAULA PIQUE HERNANDEZ,0.32,ESTHER RODELLAR BILBAO,11.0
PAULA PIQUE HERNANDEZ,11.91,LAIA SOLE DEL VAL,2.67,DELFIN JATTA,0.67,MARIA CASTRO POZO,1.57,IRENE ASENSIO MAOSA,0.33,ZOE IGLESIAS CHORD,0.23,PAULA PIQUE HERNANDEZ,1.09,MARINA PINO GOMEZ,0.12,LAIA SOLE DEL VAL,0.56,DELFIN JATTA,0.83,ZOE IGLESIAS CHORD,0.56,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,LAIA ESTEBAN MARTINEZ,1.38,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,IRENE ASENSIO MAOSA,0.36,PAULA PIQUE HERNANDEZ,0.39,PAULA PIQUE HERNANDEZ,0.45,DELFIN JATTA,1.74,LAIA SOLE DEL VAL,1.17,PAULA PIQUE HERNANDEZ,1.76,PAULA PIQUE HERNANDEZ,34.46,IRENE ASENSIO MAOSA,0.73,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,LAIA SOLE DEL VAL,3.28,LAIA ESTEBAN MARTINEZ,14.87,EMMA PIQUE HERNANDEZ,0.0,MARIA CASTRO POZO,-0.79,PAULA PIQUE HERNANDEZ,79.31,AMINATA MAMOUDOU HERNNDEZ,81.49,SARATA DOUMBIA,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,EMMA PIQUE HERNANDEZ,0.0,ZOE IGLESIAS CHORD,0.36,LAIA SOLE DEL VAL,0.89,LAIA SOLE DEL VAL,2.56,ESTHER RODELLAR BILBAO,0.31,ZOE IGLESIAS CHORD,10.0
LAIA SOLE DEL VAL,11.22,PAULA PIQUE HERNANDEZ,2.09,LAIA SOLE DEL VAL,0.56,PAULA PIQUE HERNANDEZ,1.45,DELFIN JATTA,0.33,MARINA PINO GOMEZ,0.08,MARINA PINO GOMEZ,0.62,ZOE IGLESIAS CHORD,0.09,DELFIN JATTA,0.42,LAIA SOLE DEL VAL,0.78,ESTHER RODELLAR BILBAO,0.54,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,DELFIN JATTA,1.17,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,ESTHER RODELLAR BILBAO,0.33,ESTHER RODELLAR BILBAO,0.37,MARIA CASTRO POZO,0.39,ESTHER RODELLAR BILBAO,1.48,MARIA CASTRO POZO,1.03,LAIA SOLE DEL VAL,1.69,LAIA ESTEBAN MARTINEZ,33.67,DELFIN JATTA,0.67,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,PAULA PIQUE HERNANDEZ,2.91,LAIA SOLE DEL VAL,14.86,IRENE ASENSIO MAOSA,0.0,EMMA PIQUE HERNANDEZ,-0.86,DELFIN JATTA,75.0,IRENE ASENSIO MAOSA,81.32,IRENE ASENSIO MAOSA,-1.64,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,IRENE ASENSIO MAOSA,0.0,ESTHER RODELLAR BILBAO,0.24,MARIA CASTRO POZO,0.86,PAULA PIQUE HERNANDEZ,2.55,IRENE ASENSIO MAOSA,0.28,PAULA PIQUE HERNANDEZ,7.0
DELFIN JATTA,10.5,MARIA CASTRO POZO,2.0,PAULA PIQUE HERNANDEZ,0.55,LAIA SOLE DEL VAL,1.44,ZOE IGLESIAS CHORD,0.32,EMMA MARTINEZ GUIU,0.0,EMMA PIQUE HERNANDEZ,0.14,EMMA MARTINEZ GUIU,0.0,MARINA PINO GOMEZ,0.31,MARIA CASTRO POZO,0.57,PAULA PIQUE HERNANDEZ,0.5,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,LAIA SOLE DEL VAL,0.78,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,DELFIN JATTA,0.33,DELFIN JATTA,0.37,EMMA MARTINEZ GUIU,-0.0,IRENE ASENSIO MAOSA,1.01,PAULA PIQUE HERNANDEZ,0.93,DELFIN JATTA,1.42,IRENE ASENSIO MAOSA,32.56,ESTHER RODELLAR BILBAO,0.66,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,DELFIN JATTA,2.8,EMMA PIQUE HERNANDEZ,13.38,ESTHER RODELLAR BILBAO,0.0,LAIA ESTEBAN MARTINEZ,-1.23,ESTHER RODELLAR BILBAO,74.67,EMMA PIQUE HERNANDEZ,81.02,PAULA PIQUE HERNANDEZ,-1.67,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,ESTHER RODELLAR BILBAO,0.0,EMMA PIQUE HERNANDEZ,0.2,PAULA PIQUE HERNANDEZ,0.82,DELFIN JATTA,2.0,ALEJANDRA VALSERA ORTEGA,0.28,LAIA SOLE DEL VAL,6.0
MARINA PINO GOMEZ,7.15,DELFIN JATTA,1.75,LAIA ESTEBAN MARTINEZ,0.46,LAIA ESTEBAN MARTINEZ,1.31,ALEJANDRA VALSERA ORTEGA,0.29,SARATA DOUMBIA,0.0,EMMA MARTINEZ GUIU,0.0,SARATA DOUMBIA,0.0,MARIA CASTRO POZO,0.29,MARINA PINO GOMEZ,0.46,DELFIN JATTA,0.5,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,MARINA PINO GOMEZ,0.46,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.25,MARINA PINO GOMEZ,0.29,SARATA DOUMBIA,0.0,ZOE IGLESIAS CHORD,0.74,DELFIN JATTA,0.92,MARINA PINO GOMEZ,0.87,EMMA PIQUE HERNANDEZ,29.3,ZOE IGLESIAS CHORD,0.5,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,MARIA CASTRO POZO,2.21,PAULA PIQUE HERNANDEZ,12.9,ZOE IGLESIAS CHORD,0.0,DELFIN JATTA,-1.25,MARINA PINO GOMEZ,60.0,PAULA PIQUE HERNANDEZ,80.98,DELFIN JATTA,-6.54,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,ZOE IGLESIAS CHORD,0.0,EMMA MARTINEZ GUIU,0.0,DELFIN JATTA,0.67,MARIA CASTRO POZO,1.57,ZOE IGLESIAS CHORD,0.23,ALEJANDRA VALSERA ORTEGA,4.0
