Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
MIQUEL DE JOVER I BOIRA,25.67,GUILLEM PREZ LAYUNTA,10.43,GUILLEM PREZ LAYUNTA,4.0,GUILLEM PREZ LAYUNTA,9.0,MIQUEL DE JOVER I BOIRA,0.53,MARIO DE LA SEN MARTN,1.47,MARIO DE LA SEN MARTN,5.27,MARC GISBERT JUAREZ,0.29,MIQUEL DE JOVER I BOIRA,3.22,MIQUEL DE JOVER I BOIRA,5.22,MARIO DE LA SEN MARTN,0.71,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,MIQUEL DE JOVER I BOIRA,3.11,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,MIQUEL DE JOVER I BOIRA,0.44,MIQUEL DE JOVER I BOIRA,0.5,MIQUEL DE JOVER I BOIRA,3.7,MIQUEL DE JOVER I BOIRA,4.96,GUILLEM PREZ LAYUNTA,5.25,GUILLEM PREZ LAYUNTA,6.54,MIQUEL DE JOVER I BOIRA,52.56,MIQUEL DE JOVER I BOIRA,0.88,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,GUILLEM PREZ LAYUNTA,13.46,MARIO DE LA SEN MARTN,29.66,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,-0.0,MIQUEL DE JOVER I BOIRA,103.61,MARC GISBERT JUAREZ,94.21,MIQUEL DE JOVER I BOIRA,10.48,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,JAVIER RUIZ LASSIERRA,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.66,GUILLEM PREZ LAYUNTA,4.29,GUILLEM PREZ LAYUNTA,10.43,MIQUEL DE JOVER I BOIRA,0.43,ROGER MASDEU ALTES,77.0
GUILLEM PREZ LAYUNTA,25.64,MIQUEL DE JOVER I BOIRA,9.56,MIQUEL DE JOVER I BOIRA,3.0,MIQUEL DE JOVER I BOIRA,5.67,GUILLEM PREZ LAYUNTA,0.44,IAKI IBAEZ DE ELEJALDE MORALES,1.21,IAKI IBAEZ DE ELEJALDE MORALES,5.07,MARIO DE LA SEN MARTN,0.28,ROGER MASDEU ALTES,2.2,GUILLEM PREZ LAYUNTA,3.43,ROGER MASDEU ALTES,0.7,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,MARIO DE LA SEN MARTN,2.87,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,GUILLEM PREZ LAYUNTA,0.42,ROGER MASDEU ALTES,0.46,GUILLEM PREZ LAYUNTA,2.99,ORIOL NIUBO TORRAS,4.52,MIQUEL DE JOVER I BOIRA,4.89,MARIO DE LA SEN MARTN,6.08,GUILLEM PREZ LAYUNTA,44.53,GUILLEM PREZ LAYUNTA,0.85,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,MIQUEL DE JOVER I BOIRA,11.68,ROGER MASDEU ALTES,24.87,PAU PRAT MORENO,0.0,PAU PRAT MORENO,-0.0,ROGER MASDEU ALTES,94.37,GUILLEM PREZ LAYUNTA,94.03,ROGER MASDEU ALTES,1.11,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,PAU PRAT MORENO,0.0,MARIO DE LA SEN MARTN,0.61,MIQUEL DE JOVER I BOIRA,3.11,MARIO DE LA SEN MARTN,8.67,GUILLEM PREZ LAYUNTA,0.41,GUILLEM PREZ LAYUNTA,26.0
POL TERUEL FERRAN,23.91,ROGER MASDEU ALTES,8.93,ROGER MASDEU ALTES,2.07,ROGER MASDEU ALTES,4.8,ROGER MASDEU ALTES,0.43,JAN TERUEL FERRAN,0.93,ROGER MASDEU ALTES,3.47,JAN TERUEL FERRAN,0.27,POL TERUEL FERRAN,2.0,POL TERUEL FERRAN,3.36,JAN TERUEL FERRAN,0.68,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,GUILLEM PREZ LAYUNTA,2.79,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,MARC GISBERT JUAREZ,0.42,JAN TERUEL FERRAN,0.46,ROGER MASDEU ALTES,2.93,POL TERUEL FERRAN,3.13,ROGER MASDEU ALTES,4.08,IAKI IBAEZ DE ELEJALDE MORALES,5.67,MARC GISBERT JUAREZ,43.09,JAN TERUEL FERRAN,0.83,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ROGER MASDEU ALTES,11.04,GUILLEM PREZ LAYUNTA,22.87,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,JAN TERUEL FERRAN,92.23,JAN TERUEL FERRAN,93.6,JAVIER RUIZ LASSIERRA,-0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,ALBERT JIMENEZ RAMOS,0.0,JAN TERUEL FERRAN,0.55,ROGER MASDEU ALTES,2.93,ROGER MASDEU ALTES,8.27,MARC GISBERT JUAREZ,0.38,IAKI IBAEZ DE ELEJALDE MORALES,23.0
IAKI IBAEZ DE ELEJALDE MORALES,20.5,MARIO DE LA SEN MARTN,8.6,POL TERUEL FERRAN,1.64,POL TERUEL FERRAN,4.09,BIEL SALAT TASIAS,0.41,ROGER MASDEU ALTES,0.87,JAN TERUEL FERRAN,3.4,MARC PREZ LAYUNTA,0.26,MARIO DE LA SEN MARTN,1.8,ROGER MASDEU ALTES,3.13,MIQUEL DE JOVER I BOIRA,0.62,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,2.57,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.41,MARC GISBERT JUAREZ,0.45,MARIO DE LA SEN MARTN,2.16,JORDI RODEIRO BOLIART,1.89,MARIO DE LA SEN MARTN,3.6,ROGER MASDEU ALTES,5.44,ROGER MASDEU ALTES,42.81,MARC GISBERT JUAREZ,0.83,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,MARIO DE LA SEN MARTN,10.91,IAKI IBAEZ DE ELEJALDE MORALES,21.58,ROGER MASDEU ALTES,0.0,MARC GISBERT JUAREZ,-1.29,MARC GISBERT JUAREZ,90.28,MARC PREZ LAYUNTA,93.33,PAU PRAT MORENO,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ROGER MASDEU ALTES,0.0,ORIOL NIUBO TORRAS,0.48,MARIO DE LA SEN MARTN,2.67,IAKI IBAEZ DE ELEJALDE MORALES,7.64,BIEL SALAT TASIAS,0.37,JORDI RODEIRO BOLIART,20.0
ROGER MASDEU ALTES,19.13,IAKI IBAEZ DE ELEJALDE MORALES,7.14,BIEL SALAT TASIAS,1.5,BIEL SALAT TASIAS,3.64,JAN TERUEL FERRAN,0.41,MARC PREZ LAYUNTA,0.47,MARC PREZ LAYUNTA,1.8,ROGER MASDEU ALTES,0.25,GUILLEM PREZ LAYUNTA,1.57,IAKI IBAEZ DE ELEJALDE MORALES,2.79,MARC GISBERT JUAREZ,0.61,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,ROGER MASDEU ALTES,2.53,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,JAN TERUEL FERRAN,0.41,GUILLEM PREZ LAYUNTA,0.44,JAN TERUEL FERRAN,2.07,ROGER MASDEU ALTES,1.77,IAKI IBAEZ DE ELEJALDE MORALES,3.09,MIQUEL DE JOVER I BOIRA,4.42,POL TERUEL FERRAN,42.34,ROGER MASDEU ALTES,0.81,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,IAKI IBAEZ DE ELEJALDE MORALES,10.09,MARC GISBERT JUAREZ,19.84,GUILLEM PREZ LAYUNTA,0.0,JAN TERUEL FERRAN,-1.43,MARIO DE LA SEN MARTN,89.58,ROGER MASDEU ALTES,93.25,ALBERT JIMENEZ RAMOS,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,GUILLEM PREZ LAYUNTA,0.0,JORDI RODEIRO BOLIART,0.47,IAKI IBAEZ DE ELEJALDE MORALES,2.21,MIQUEL DE JOVER I BOIRA,7.22,ROGER MASDEU ALTES,0.35,MARIO DE LA SEN MARTN,17.0
JAN TERUEL FERRAN,17.93,JAN TERUEL FERRAN,6.33,MARC GISBERT JUAREZ,1.5,MARC GISBERT JUAREZ,3.64,MARC GISBERT JUAREZ,0.41,JORDI RODEIRO BOLIART,0.33,POL TERUEL FERRAN,1.73,IAKI IBAEZ DE ELEJALDE MORALES,0.24,IAKI IBAEZ DE ELEJALDE MORALES,1.5,MARIO DE LA SEN MARTN,2.53,POL TERUEL FERRAN,0.59,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,ORIOL NIUBO TORRAS,2.13,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,MARIO DE LA SEN MARTN,0.39,MARIO DE LA SEN MARTN,0.44,POL TERUEL FERRAN,1.58,IAKI IBAEZ DE ELEJALDE MORALES,1.4,POL TERUEL FERRAN,3.03,JAN TERUEL FERRAN,4.14,JAN TERUEL FERRAN,39.77,MARIO DE LA SEN MARTN,0.78,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,POL TERUEL FERRAN,8.81,JAN TERUEL FERRAN,19.13,IAKI IBAEZ DE ELEJALDE MORALES,0.0,BIEL SALAT TASIAS,-1.82,GUILLEM PREZ LAYUNTA,89.02,JORDI RODEIRO BOLIART,93.14,JAN TERUEL FERRAN,-1.37,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.0,ROGER MASDEU ALTES,0.42,JAN TERUEL FERRAN,2.07,JAN TERUEL FERRAN,6.13,JAN TERUEL FERRAN,0.34,MARC PREZ LAYUNTA,16.0
MARIO DE LA SEN MARTN,16.27,POL TERUEL FERRAN,6.09,MARIO DE LA SEN MARTN,1.2,MARIO DE LA SEN MARTN,3.4,POL TERUEL FERRAN,0.4,GUILLEM PREZ LAYUNTA,0.29,JORDI RODEIRO BOLIART,1.67,BIEL SALAT TASIAS,0.21,ORIOL NIUBO TORRAS,1.4,ORIOL NIUBO TORRAS,2.53,JORDI RODEIRO BOLIART,0.56,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,1.8,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,BIEL SALAT TASIAS,0.39,POL TERUEL FERRAN,0.42,MARC GISBERT JUAREZ,1.39,MARIO DE LA SEN MARTN,1.38,JAN TERUEL FERRAN,2.74,POL TERUEL FERRAN,4.13,ORIOL NIUBO TORRAS,39.3,BIEL SALAT TASIAS,0.78,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JAN TERUEL FERRAN,7.79,MIQUEL DE JOVER I BOIRA,18.9,JORDI RODEIRO BOLIART,0.0,MIQUEL DE JOVER I BOIRA,-1.83,POL TERUEL FERRAN,85.9,MIQUEL DE JOVER I BOIRA,93.13,MARIO DE LA SEN MARTN,-3.39,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,JORDI RODEIRO BOLIART,0.0,MARC PREZ LAYUNTA,0.39,POL TERUEL FERRAN,1.91,POL TERUEL FERRAN,5.82,POL TERUEL FERRAN,0.33,POL TERUEL FERRAN,13.0
MARC PREZ LAYUNTA,14.87,MARC GISBERT JUAREZ,4.64,JAN TERUEL FERRAN,1.13,MARC PREZ LAYUNTA,2.87,IAKI IBAEZ DE ELEJALDE MORALES,0.39,MARC GISBERT JUAREZ,0.29,MIQUEL DE JOVER I BOIRA,1.56,GUILLEM PREZ LAYUNTA,0.2,JAN TERUEL FERRAN,1.27,MARC PREZ LAYUNTA,1.93,ORIOL NIUBO TORRAS,0.55,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARC PREZ LAYUNTA,1.8,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,IAKI IBAEZ DE ELEJALDE MORALES,0.37,IAKI IBAEZ DE ELEJALDE MORALES,0.4,IAKI IBAEZ DE ELEJALDE MORALES,1.14,JAN TERUEL FERRAN,1.38,MARC GISBERT JUAREZ,2.22,MARC PREZ LAYUNTA,3.67,JORDI RODEIRO BOLIART,38.66,IAKI IBAEZ DE ELEJALDE MORALES,0.74,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARC PREZ LAYUNTA,6.38,BIEL SALAT TASIAS,18.75,MARIO DE LA SEN MARTN,0.0,JORDI RODEIRO BOLIART,-1.87,JORDI RODEIRO BOLIART,82.54,ORIOL NIUBO TORRAS,93.07,MARC GISBERT JUAREZ,-3.93,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,MARIO DE LA SEN MARTN,0.0,POL TERUEL FERRAN,0.3,MARC GISBERT JUAREZ,1.79,MARC PREZ LAYUNTA,4.67,MARIO DE LA SEN MARTN,0.31,ORIOL NIUBO TORRAS,9.0
BIEL SALAT TASIAS,13.29,BIEL SALAT TASIAS,3.93,IAKI IBAEZ DE ELEJALDE MORALES,1.0,JAN TERUEL FERRAN,2.73,JORDI RODEIRO BOLIART,0.39,POL TERUEL FERRAN,0.27,GUILLEM PREZ LAYUNTA,1.43,JORDI RODEIRO BOLIART,0.2,JORDI RODEIRO BOLIART,1.0,JAN TERUEL FERRAN,1.87,IAKI IBAEZ DE ELEJALDE MORALES,0.54,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,POL TERUEL FERRAN,1.64,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,JORDI RODEIRO BOLIART,0.35,JORDI RODEIRO BOLIART,0.4,BIEL SALAT TASIAS,0.59,MARC GISBERT JUAREZ,1.21,BIEL SALAT TASIAS,1.91,BIEL SALAT TASIAS,3.11,BIEL SALAT TASIAS,38.05,JORDI RODEIRO BOLIART,0.7,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC GISBERT JUAREZ,5.79,MARC PREZ LAYUNTA,18.31,MARC PREZ LAYUNTA,0.0,ORIOL NIUBO TORRAS,-2.07,IAKI IBAEZ DE ELEJALDE MORALES,81.97,IAKI IBAEZ DE ELEJALDE MORALES,93.0,GUILLEM PREZ LAYUNTA,-5.01,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,MARC PREZ LAYUNTA,0.0,BIEL SALAT TASIAS,0.22,BIEL SALAT TASIAS,1.71,BIEL SALAT TASIAS,4.64,JORDI RODEIRO BOLIART,0.3,BIEL SALAT TASIAS,8.0
ORIOL NIUBO TORRAS,13.2,MARC PREZ LAYUNTA,3.8,MARC PREZ LAYUNTA,0.8,IAKI IBAEZ DE ELEJALDE MORALES,2.57,MARIO DE LA SEN MARTN,0.35,BIEL SALAT TASIAS,0.21,ORIOL NIUBO TORRAS,1.0,POL TERUEL FERRAN,0.16,MARC PREZ LAYUNTA,0.8,JORDI RODEIRO BOLIART,1.8,GUILLEM PREZ LAYUNTA,0.46,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,JAN TERUEL FERRAN,1.4,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.35,BIEL SALAT TASIAS,0.39,JORDI RODEIRO BOLIART,0.38,MARC PREZ LAYUNTA,1.14,MARC PREZ LAYUNTA,1.77,MARC GISBERT JUAREZ,2.94,MARIO DE LA SEN MARTN,37.14,POL TERUEL FERRAN,0.7,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,BIEL SALAT TASIAS,5.47,JORDI RODEIRO BOLIART,17.88,POL TERUEL FERRAN,0.0,ROGER MASDEU ALTES,-2.17,BIEL SALAT TASIAS,79.71,MARIO DE LA SEN MARTN,92.97,POL TERUEL FERRAN,-5.99,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,POL TERUEL FERRAN,0.0,MIQUEL DE JOVER I BOIRA,0.22,MARC PREZ LAYUNTA,1.27,MARC GISBERT JUAREZ,4.64,IAKI IBAEZ DE ELEJALDE MORALES,0.29,MIQUEL DE JOVER I BOIRA,7.0
