Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,67.0,14.0,46.0,0.3,7.0,22.0,0.32,18.0,26.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,76.0,0.48,88.16,36.03,38.8,26.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,21.0,68.0,0.31,BASQUET GIRONA,BLANCOMORA ADVOCATS- CB. ARGENTONA,Perdido,-14.0
Equip Rival,Jornada 01,1.0,200.0,81.0,15.0,40.0,0.38,11.0,32.0,0.34,18.0,29.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,81.0,0.52,100.0,43.75,42.98,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,26.0,72.0,0.36,,,,
Equip,Jornada 02,1.0,200.0,83.0,16.0,27.0,0.59,14.0,35.0,0.4,9.0,14.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,65.0,0.47,127.69,59.68,51.61,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,30.0,62.0,0.48,BLANCOMORA ADVOCATS- CB. ARGENTONA,PIZZERIA CLASSIC-AECAM MALGRAT,Ganado,2.0
Equip Rival,Jornada 02,1.0,200.0,81.0,22.0,49.0,0.45,5.0,16.0,0.31,22.0,27.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,73.0,0.53,110.96,45.38,49.38,33.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,27.0,65.0,0.42,,,,
Equip Rival,Jornada 03,1.0,200.0,61.0,20.0,36.0,0.56,4.0,28.0,0.14,9.0,17.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,68.0,0.5,89.71,40.62,41.38,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,24.0,64.0,0.38,,,,
Equip,Jornada 03,1.0,200.0,69.0,16.0,33.0,0.48,6.0,26.0,0.23,19.0,25.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,67.0,0.5,102.99,42.37,45.54,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,22.0,59.0,0.37,C.B. CABRERA,BLANCOMORA ADVOCATS- CB. ARGENTONA,Ganado,8.0
Equip Rival,Jornada 04,1.0,200.0,63.0,15.0,36.0,0.42,6.0,26.0,0.23,15.0,27.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,70.0,0.51,90.0,38.71,40.75,24.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,21.0,62.0,0.34,,,,
Equip,Jornada 04,1.0,200.0,92.0,22.0,38.0,0.58,13.0,25.0,0.52,9.0,17.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,67.0,0.49,137.31,65.87,57.73,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,35.0,63.0,0.56,BLANCOMORA ADVOCATS- CB. ARGENTONA,TRIOMF - UB MIR,Ganado,29.0
Equip Rival,Jornada 05,1.0,200.0,87.0,28.0,49.0,0.57,6.0,16.0,0.38,13.0,28.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,74.0,0.49,117.57,56.92,55.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,34.0,65.0,0.52,,,,
Equip,Jornada 05,1.0,200.0,83.0,19.0,39.0,0.49,8.0,27.0,0.3,21.0,37.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,78.0,0.51,106.41,46.97,48.31,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,27.0,66.0,0.41,CB ADEPAF TXOT'S,BLANCOMORA ADVOCATS- CB. ARGENTONA,Perdido,-4.0
