Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,8.0,200.0,71.38,15.38,37.62,0.41,8.88,27.0,0.33,14.0,20.62,0.68,26.12,70.75,0.51,100.88,44.39,43.43,21.66,0.42
Equip,2 Derrota,4.0,200.0,70.25,17.75,43.25,0.41,7.75,24.25,0.32,11.5,19.25,0.6,28.0,72.75,0.52,96.56,43.52,42.49,17.04,0.36
Equip,2 Victoria,4.0,200.0,72.5,13.0,32.0,0.41,10.0,29.75,0.34,16.5,22.0,0.75,24.25,68.5,0.51,105.84,45.34,44.29,26.72,0.48
Equip,3 Local,4.0,200.0,74.75,17.0,41.5,0.41,8.75,26.0,0.34,14.5,22.75,0.64,29.0,74.25,0.53,100.67,44.63,43.93,21.48,0.39
Equip,3 Visitant,4.0,200.0,68.0,13.75,33.75,0.41,9.0,28.0,0.32,13.5,18.5,0.73,23.25,67.0,0.5,101.49,44.13,42.82,21.86,0.45
Equip,4 Dificil,3.0,200.0,66.67,15.0,35.33,0.42,7.33,26.67,0.28,14.67,20.0,0.73,24.67,67.67,0.5,98.52,41.94,42.52,23.66,0.43
Equip,4 Facil,5.0,200.0,74.2,15.6,39.0,0.4,9.8,27.2,0.36,13.6,21.0,0.65,27.0,72.4,0.52,102.49,45.77,43.91,20.54,0.41
Equip,6 Ultims 3,3.0,200.0,69.33,15.67,41.0,0.38,9.33,26.33,0.35,10.0,17.0,0.59,26.67,97.67,0.53,94.2,42.36,40.21,15.64,0.39
Equip Rival,1 Mitjana Rival,8.0,200.0,67.12,15.88,33.38,0.48,5.12,23.0,0.22,20.0,30.0,0.67,22.25,66.75,0.49,100.56,41.8,46.31,35.48,0.41
Equip Rival,2 Derrota Rival,4.0,200.0,79.0,18.75,32.75,0.57,6.75,24.0,0.28,21.25,32.0,0.66,22.0,67.75,0.48,116.61,50.88,52.99,37.44,0.42
Equip Rival,2 Victoria Rival,4.0,200.0,55.25,13.0,34.0,0.38,3.5,22.0,0.16,18.75,28.0,0.67,22.5,65.5,0.49,84.35,32.59,39.4,33.48,0.39
Equip Rival,3 Local Rival,4.0,200.0,71.25,16.25,32.0,0.51,5.0,21.75,0.23,23.75,34.75,0.68,22.75,66.25,0.47,107.55,44.19,49.9,44.19,0.4
Equip Rival,3 Visitant Rival,4.0,200.0,63.0,15.5,34.75,0.45,5.25,24.25,0.22,16.25,25.25,0.64,21.75,67.25,0.5,93.68,39.62,42.79,27.54,0.41
Equip Rival,4 Dificil Rival,3.0,200.0,65.67,16.33,34.67,0.47,5.0,23.33,0.21,18.0,28.67,0.63,24.33,67.67,0.5,97.04,41.09,44.93,31.03,0.4
Equip Rival,4 Facil Rival,5.0,200.0,68.0,15.6,32.6,0.48,5.2,22.8,0.23,21.2,30.8,0.69,21.0,66.0,0.48,103.03,42.24,47.14,38.27,0.41
Equip Rival,6 Ultims 3 Rival,3.0,200.0,74.0,17.33,33.0,0.53,6.33,23.67,0.27,20.33,28.67,0.71,17.67,88.0,0.47,110.61,48.23,50.08,32.74,0.42
