Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,22.0,203.41,74.55,18.09,40.05,0.45,8.0,25.55,0.31,14.36,21.77,0.66,19.86,72.14,0.5,103.34,45.88,45.48,21.9,0.39
Equip,2 Derrota,10.0,200.0,66.7,16.1,39.9,0.4,6.8,26.8,0.25,14.1,20.6,0.68,20.2,72.7,0.51,91.75,39.43,40.46,21.14,0.4
Equip,2 Victoria,12.0,206.25,81.08,19.75,40.17,0.49,9.0,24.5,0.37,14.58,22.75,0.64,19.58,71.67,0.5,113.14,51.42,49.72,22.55,0.38
Equip,3 Local,11.0,202.27,76.09,18.73,40.0,0.47,8.0,26.64,0.3,14.64,22.27,0.66,21.73,73.36,0.51,103.72,46.11,45.79,21.96,0.4
Equip,3 Visitant,11.0,204.55,73.0,17.45,40.09,0.44,8.0,24.45,0.33,14.09,21.27,0.66,18.0,70.91,0.49,102.95,45.63,45.16,21.83,0.38
Equip,4 Dificil,12.0,204.17,72.83,17.17,38.92,0.44,8.42,25.83,0.33,13.25,21.67,0.61,20.58,71.25,0.5,102.22,46.01,44.87,20.46,0.4
Equip,4 Facil,10.0,202.5,76.6,19.2,41.4,0.46,7.5,25.2,0.3,15.7,21.9,0.72,19.0,73.1,0.51,104.79,45.72,46.12,23.57,0.38
Equip,6 Ultims 3,3.0,200.0,60.0,14.0,38.0,0.37,7.33,29.33,0.25,10.0,15.33,0.65,18.33,96.33,0.52,88.93,38.15,38.94,18.89,0.44
Equip Rival,1 Mitjana Rival,22.0,203.41,74.05,21.82,42.86,0.51,6.68,23.18,0.29,10.36,17.91,0.58,20.73,70.95,0.5,104.36,48.21,46.98,15.69,0.35
Equip Rival,2 Derrota Rival,10.0,200.0,77.3,21.9,41.6,0.53,7.6,24.1,0.32,10.7,19.1,0.56,20.1,71.1,0.49,108.72,50.68,48.63,16.29,0.37
Equip Rival,2 Victoria Rival,12.0,206.25,71.33,21.75,43.92,0.5,5.92,22.42,0.26,10.08,16.92,0.6,21.25,70.75,0.5,100.82,46.17,45.59,15.2,0.34
Equip Rival,3 Local Rival,11.0,202.27,73.0,21.91,42.82,0.51,6.0,20.64,0.29,11.18,20.27,0.55,20.73,69.45,0.49,105.1,48.71,48.05,17.62,0.33
Equip Rival,3 Visitant Rival,11.0,204.55,75.09,21.73,42.91,0.51,7.36,25.73,0.29,9.55,15.55,0.61,20.73,72.45,0.51,103.64,47.75,45.93,13.91,0.37
Equip Rival,4 Dificil Rival,12.0,204.17,73.42,20.75,42.92,0.48,7.08,22.25,0.32,10.67,18.67,0.57,20.83,70.42,0.5,104.26,48.15,46.71,16.37,0.34
Equip Rival,4 Facil Rival,10.0,202.5,74.8,23.1,42.8,0.54,6.2,24.3,0.26,10.0,17.0,0.59,20.6,71.5,0.49,104.62,48.29,47.29,14.9,0.36
Equip Rival,6 Ultims 3 Rival,3.0,200.0,70.67,21.0,45.67,0.46,6.67,20.67,0.32,8.67,15.0,0.58,15.0,88.33,0.48,101.51,47.01,45.18,13.15,0.31
