Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,4.0,200.0,72.75,17.5,40.25,0.43,7.75,27.25,0.28,14.5,22.75,0.64,20.0,74.25,0.52,97.98,43.15,43.28,21.48,0.4
Equip,2 Derrota,2.0,200.0,68.5,17.5,42.5,0.41,6.5,27.0,0.24,14.0,21.0,0.67,21.5,75.5,0.52,90.73,39.21,40.39,20.14,0.39
Equip,2 Victoria,2.0,200.0,77.0,17.5,38.0,0.46,9.0,27.5,0.33,15.0,24.5,0.61,18.5,73.0,0.52,105.48,47.33,46.25,22.9,0.42
Equip,3 Local,2.0,200.0,70.5,18.5,38.5,0.48,7.5,27.5,0.27,11.0,18.5,0.59,20.5,71.0,0.54,99.3,45.08,43.85,16.67,0.42
Equip,3 Visitant,2.0,200.0,75.0,16.5,42.0,0.39,8.0,27.0,0.3,18.0,27.0,0.67,19.5,77.5,0.5,96.77,41.3,42.73,26.09,0.39
Equip,4 Dificil,3.0,200.0,71.0,17.67,41.33,0.43,7.0,26.67,0.26,14.67,23.33,0.63,19.33,75.0,0.51,94.67,41.42,42.3,21.57,0.39
Equip,4 Facil,1.0,200.0,78.0,17.0,37.0,0.46,10.0,29.0,0.34,14.0,21.0,0.67,22.0,72.0,0.55,108.33,48.48,46.33,21.21,0.44
Equip,6 Ultims 3,3.0,36000.0,228.0,50.0,121.0,0.41,26.0,83.0,0.31,50.0,75.0,0.67,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
Equip Rival,1 Mitjana Rival,4.0,200.0,72.0,19.0,36.75,0.52,7.25,25.75,0.28,12.25,20.5,0.6,20.0,68.5,0.48,105.11,47.8,46.85,19.6,0.41
Equip Rival,2 Derrota Rival,2.0,200.0,74.5,19.0,37.0,0.51,8.5,26.0,0.33,11.0,19.0,0.58,22.0,68.5,0.48,108.76,50.4,47.81,17.46,0.41
Equip Rival,2 Victoria Rival,2.0,200.0,69.5,19.0,36.5,0.52,6.0,25.5,0.24,13.5,22.0,0.61,18.0,68.5,0.48,101.46,45.16,45.88,21.77,0.41
Equip Rival,3 Local Rival,2.0,200.0,67.0,19.5,34.5,0.57,5.0,19.0,0.26,13.0,22.5,0.58,18.0,60.5,0.46,110.74,50.47,51.03,24.3,0.36
Equip Rival,3 Visitant Rival,2.0,200.0,77.0,18.5,39.0,0.47,9.5,32.5,0.29,11.5,18.5,0.62,22.0,76.0,0.5,101.32,45.8,43.52,16.08,0.45
Equip Rival,4 Dificil Rival,3.0,200.0,74.0,19.0,38.0,0.5,8.33,28.33,0.29,11.0,18.0,0.61,20.67,71.0,0.49,104.23,47.49,45.48,16.58,0.43
Equip Rival,4 Facil Rival,1.0,200.0,66.0,19.0,33.0,0.58,4.0,18.0,0.22,16.0,28.0,0.57,18.0,60.0,0.45,110.0,49.02,51.68,31.37,0.35
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,220.0,56.0,111.0,0.5,23.0,83.0,0.28,39.0,65.0,0.6,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
