Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,1.0,200.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,17.0,72.0,0.48,90.28,38.24,39.34,19.12,0.44
Equip,2 Victoria,1.0,200.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,17.0,72.0,0.48,90.28,38.24,39.34,19.12,0.44
Equip,3 Local,1.0,200.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,17.0,72.0,0.48,90.28,38.24,39.34,19.12,0.44
Equip,4 Facil,1.0,200.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,17.0,72.0,0.48,90.28,38.24,39.34,19.12,0.44
Equip,6 Ultims 3,1.0,12000.0,65.0,17.0,38.0,0.45,6.0,30.0,0.2,13.0,17.0,0.76,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
Equip Rival,1 Mitjana Rival,1.0,200.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,17.0,78.0,0.52,66.67,30.26,30.36,7.89,0.26
Equip Rival,2 Victoria Rival,1.0,200.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,17.0,78.0,0.52,66.67,30.26,30.36,7.89,0.26
Equip Rival,3 Local Rival,1.0,200.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,17.0,78.0,0.52,66.67,30.26,30.36,7.89,0.26
Equip Rival,4 Facil Rival,1.0,200.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,17.0,78.0,0.52,66.67,30.26,30.36,7.89,0.26
Equip Rival,6 Ultims 3 Rival,1.0,12000.0,52.0,17.0,56.0,0.3,4.0,20.0,0.2,6.0,14.0,0.43,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
