Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,3.0,200.0,67.0,16.0,36.67,0.44,6.33,24.67,0.26,16.0,21.33,0.75,22.67,67.67,0.5,99.01,41.58,43.42,26.09,0.4
Equip,2 Victoria,3.0,200.0,67.0,16.0,36.67,0.44,6.33,24.67,0.26,16.0,21.33,0.75,22.67,67.67,0.5,99.01,41.58,43.42,26.09,0.4
Equip,3 Local,2.0,200.0,65.5,16.5,35.5,0.46,5.5,24.5,0.22,16.0,20.0,0.8,23.0,66.0,0.49,99.24,41.25,43.65,26.67,0.41
Equip,3 Visitant,1.0,200.0,70.0,15.0,39.0,0.38,8.0,25.0,0.32,16.0,24.0,0.67,22.0,71.0,0.5,98.59,42.19,42.84,25.0,0.39
Equip,4 Dificil,3.0,200.0,67.0,16.0,36.67,0.44,6.33,24.67,0.26,16.0,21.33,0.75,22.67,67.67,0.5,99.01,41.58,43.42,26.09,0.4
Equip,5 Equips Cua,1.0,200.0,67.0,19.0,43.0,0.44,5.0,23.0,0.22,14.0,17.0,0.82,20.0,70.0,0.53,95.71,40.15,42.02,21.21,0.35
Equip,5 Equips Top,1.0,200.0,67.0,19.0,43.0,0.44,5.0,23.0,0.22,14.0,17.0,0.82,20.0,70.0,0.53,95.71,40.15,42.02,21.21,0.35
Equip,6 Ultims 3,3.0,36000.0,201.0,48.0,110.0,0.44,19.0,74.0,0.26,48.0,64.0,0.75,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Equip Rival,1 Mitjana Rival,3.0,200.0,62.33,10.67,31.67,0.34,8.33,30.0,0.28,16.0,23.67,0.68,23.33,69.0,0.5,90.34,37.57,38.62,25.95,0.49
Equip Rival,2 Victoria Rival,3.0,200.0,62.33,10.67,31.67,0.34,8.33,30.0,0.28,16.0,23.67,0.68,23.33,69.0,0.5,90.34,37.57,38.62,25.95,0.49
Equip Rival,3 Local Rival,2.0,200.0,60.5,9.5,33.5,0.28,8.5,26.5,0.32,16.0,25.5,0.63,23.0,68.0,0.51,88.97,37.08,38.15,26.67,0.44
Equip Rival,3 Visitant Rival,1.0,200.0,66.0,13.0,28.0,0.46,8.0,37.0,0.22,16.0,20.0,0.8,24.0,70.0,0.5,94.29,38.46,39.29,24.62,0.57
Equip Rival,4 Dificil Rival,3.0,200.0,62.33,10.67,31.67,0.34,8.33,30.0,0.28,16.0,23.67,0.68,23.33,69.0,0.5,90.34,37.57,38.62,25.95,0.49
Equip Rival,5 Equips Cua Rival,1.0,200.0,63.0,12.0,31.0,0.39,9.0,27.0,0.33,12.0,17.0,0.71,20.0,62.0,0.47,101.61,43.97,41.99,20.69,0.47
Equip Rival,5 Equips Top Rival,1.0,200.0,63.0,12.0,31.0,0.39,9.0,27.0,0.33,12.0,17.0,0.71,20.0,62.0,0.47,101.61,43.97,41.99,20.69,0.47
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,187.0,32.0,95.0,0.34,25.0,90.0,0.28,48.0,71.0,0.68,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
