Minuts (jugador),Minuts (valor),Punts (jugador),Punts (valor),T2 Anot (jugador),T2 Anot (valor),T2 Fets (jugador),T2 Fets (valor),% T2 (jugador),% T2 (valor),T3 Anot (jugador),T3 Anot (valor),T3 Fets (jugador),T3 Fets (valor),% T3 (jugador),% T3 (valor),T1 Anot (jugador),T1 Anot (valor),T1 Fets (jugador),T1 Fets (valor),% T1 (jugador),% T1 (valor),Reb. Ofensius (jugador),Reb. Ofensius (valor),Reb. Defensius (jugador),Reb. Defensius (valor),Rebots (jugador),Rebots (valor),Asistencies (jugador),Asistencies (valor),Recuperades (jugador),Recuperades (valor),Perdues (jugador),Perdues (valor),Taps (jugador),Taps (valor),Taps Rebuts (jugador),Taps Rebuts (valor),Mates (jugador),Mates (valor),Faltes Comeses (jugador),Faltes Comeses (valor),Faltas Rebudes (jugador),Faltas Rebudes (valor),Val (jugador),Val (valor),% Asist (jugador),% Asist (valor),% Tir Efectiu (jugador),% Tiro Efectiu (valor),% Tir Verdader (jugador),% Tir Verdader (valor),GScore (jugador),GScore (valor),TLR% (jugador),TLR% (valor),Possesions Anotades (jugador),Possesiones Anotades (valor),Possesions No Anotades (jugador),Possesions No Anotades (valor),Floor Percentage (jugador),Floor Percentage (valor),Punts per Tir (jugador),Punts per Tir (valor),% Rebots (jugador),% Rebots (valor),% Rebots Def (jugador),% Rebots Def (valor),% Rebots Of (jugador),% Rebots Of (valor),% Recuperacions (jugador),% Recuperacions (valor),Tocs (jugador),Tocs (valor),Us (jugador),Us (valor),Versatilitat (jugador),Versatilitat (valor),Win Scores (jugador),Win Scores (valor),Eficiencia Ofensiva (jugador),Eficiencia Ofensiva (valor),Eficiencia Defensiva (jugador),Eficiencia Defensiva (valor),Diferencia Eficiencia (jugador),Diferencia Eficiencia (valor),Perdues Mal Pase (Jugador),Perdues Mal Pase (Valor),Perdues Pilota Controlada (jugador),Perdues Pilota Controlada (valor),Altres Perdues (jugador),Altres Perdues (valor),Faltes de Tir (jugador),Faltas de Tir (valor),Faltes No de Tir (jugador),Faltes No de Tir (valor),Tecn (jugador),Tecn (valor),Antieportives (jugador),Antieportives (valor),Faltes Ofensives (jugador),Faltes Ofensives (valor),Reb. Of 2p (jugador),Reb. Of 2p (valor),Reb. Of 3p (jugador),Reb. Of 3p (valor),% Reb. Of 2p (jugador),% Reb. Of 2p (valor),% Reb. Of 3p (jugador),% Reb. Of 3p (valor),UsT3 (jugador),UsT3 (valor),TC Anot (jugador),TC Anot (valor),TC Fets (jugador),TC Fets (valor),%TC (jugador),%TC (valor),Num (jugador),Num (valor)
SANDRA MORENO MENGIBAR,26.75,NATALIA HERNNDEZ RODRGUEZ,8.25,SANDRA MORENO MENGIBAR,3.0,SANDRA MORENO MENGIBAR,6.5,JANA LLOBERA GONZLEZ,0.52,NATALIA HERNNDEZ RODRGUEZ,0.67,JANA LLOBERA GONZLEZ,3.82,JUDITH NEYHART MORA,0.43,MAR COLL-VINENT OLLE,2.85,MAR COLL-VINENT OLLE,5.38,BET TOST SANCHEZ,0.62,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,JLIA CLAVERO SEUBAS,2.62,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,JUDITH NEYHART MORA,0.53,JUDITH NEYHART MORA,0.54,PAULA BALADA MUNTADAS,2.82,MAR COLL-VINENT OLLE,2.66,MAR COLL-VINENT OLLE,4.21,MAR COLL-VINENT OLLE,6.17,MARINA ABELLA GIMENEZ,51.69,JUDITH NEYHART MORA,1.06,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,MAR COLL-VINENT OLLE,13.29,MAR COLL-VINENT OLLE,24.72,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,-0.0,JUDITH NEYHART MORA,109.8,JANA LLOBERA GONZLEZ,76.88,JUDITH NEYHART MORA,35.49,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,ANNA VILCHEZ MARTI,0.0,BET TOST SANCHEZ,0.72,NATALIA HERNNDEZ RODRGUEZ,3.0,NATALIA HERNNDEZ RODRGUEZ,8.42,MARINA ABELLA GIMENEZ,0.5,NATALIA HERNNDEZ RODRGUEZ,99.0
MAR COLL-VINENT OLLE,24.92,PAULA BALADA MUNTADAS,8.15,MAR COLL-VINENT OLLE,2.54,MAR COLL-VINENT OLLE,6.38,MARINA ABELLA GIMENEZ,0.5,JANA LLOBERA GONZLEZ,0.64,NATALIA HERNNDEZ RODRGUEZ,2.75,PAULA BALADA MUNTADAS,0.3,PAULA BALADA MUNTADAS,2.0,SANDRA MORENO MENGIBAR,3.67,PAULA BALADA MUNTADAS,0.62,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,MAR COLL-VINENT OLLE,2.54,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,MARINA ABELLA GIMENEZ,0.5,MARINA ABELLA GIMENEZ,0.51,SANDRA MORENO MENGIBAR,2.38,BET TOST SANCHEZ,2.5,SANDRA MORENO MENGIBAR,4.1,NATALIA HERNNDEZ RODRGUEZ,5.73,JUDITH NEYHART MORA,48.81,MARINA ABELLA GIMENEZ,1.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,NATALIA HERNNDEZ RODRGUEZ,11.38,NATALIA HERNNDEZ RODRGUEZ,24.26,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,-0.0,MARINA ABELLA GIMENEZ,104.35,LAIA JOVE FUSTE,76.09,MARINA ABELLA GIMENEZ,30.19,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA RODRIGUEZ ROVIRA,0.0,JANA LLOBERA GONZLEZ,0.58,SANDRA MORENO MENGIBAR,3.0,MAR COLL-VINENT OLLE,8.23,JUDITH NEYHART MORA,0.47,ABRIL CODINA FERNANDEZ,53.0
PAULA BALADA MUNTADAS,23.54,MAR COLL-VINENT OLLE,7.92,NATALIA HERNNDEZ RODRGUEZ,2.33,NATALIA HERNNDEZ RODRGUEZ,5.67,JUDITH NEYHART MORA,0.49,PAULA BALADA MUNTADAS,0.62,LAIA JOVE FUSTE,2.5,BET TOST SANCHEZ,0.26,SANDRA MORENO MENGIBAR,1.83,PAULA BALADA MUNTADAS,3.23,JUDITH NEYHART MORA,0.57,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,JUDITH NEYHART MORA,2.23,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,PAULA BALADA MUNTADAS,0.42,PAULA BALADA MUNTADAS,0.47,NATALIA HERNNDEZ RODRGUEZ,2.32,PAULA BALADA MUNTADAS,2.11,NATALIA HERNNDEZ RODRGUEZ,3.95,LAIA JOVE FUSTE,5.14,SANDRA MORENO MENGIBAR,46.15,PAULA BALADA MUNTADAS,0.84,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,SANDRA MORENO MENGIBAR,10.9,JANA LLOBERA GONZLEZ,22.02,BET TOST SANCHEZ,0.0,MARINA ROBLES SANABRIA,-0.0,PAULA BALADA MUNTADAS,95.5,SANDRA MORENO MENGIBAR,75.94,PAULA BALADA MUNTADAS,20.56,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,BET TOST SANCHEZ,0.0,ABRIL CODINA FERNANDEZ,0.5,PAULA BALADA MUNTADAS,2.77,SANDRA MORENO MENGIBAR,7.42,SANDRA MORENO MENGIBAR,0.4,JUDITH NEYHART MORA,48.0
NATALIA HERNNDEZ RODRGUEZ,23.5,SANDRA MORENO MENGIBAR,7.83,PAULA BALADA MUNTADAS,2.15,PAULA BALADA MUNTADAS,5.23,SANDRA MORENO MENGIBAR,0.46,BET TOST SANCHEZ,0.6,ABRIL CODINA FERNANDEZ,2.38,NATALIA HERNNDEZ RODRGUEZ,0.24,NATALIA HERNNDEZ RODRGUEZ,1.58,NATALIA HERNNDEZ RODRGUEZ,3.17,MAR COLL-VINENT OLLE,0.53,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,LAIA JOVE FUSTE,2.1,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,NATALIA HERNNDEZ RODRGUEZ,0.4,SANDRA MORENO MENGIBAR,0.43,JUDITH NEYHART MORA,1.39,SANDRA MORENO MENGIBAR,2.06,PAULA BALADA MUNTADAS,3.87,SANDRA MORENO MENGIBAR,4.78,PAULA BALADA MUNTADAS,45.05,SANDRA MORENO MENGIBAR,0.81,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,PAULA BALADA MUNTADAS,10.34,LAIA JOVE FUSTE,21.75,MARINA ROBLES SANABRIA,0.0,ARWA SABER DURAN,-0.0,BET TOST SANCHEZ,88.89,NATALIA HERNNDEZ RODRGUEZ,75.83,BET TOST SANCHEZ,13.23,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,MARINA ROBLES SANABRIA,0.0,LAIA JOVE FUSTE,0.4,MAR COLL-VINENT OLLE,2.54,PAULA BALADA MUNTADAS,7.31,PAULA BALADA MUNTADAS,0.38,MAR COLL-VINENT OLLE,45.0
ABRIL CODINA FERNANDEZ,21.23,JANA LLOBERA GONZLEZ,5.27,JANA LLOBERA GONZLEZ,1.45,LAIA JOVE FUSTE,3.7,NATALIA HERNNDEZ RODRGUEZ,0.41,JUDITH NEYHART MORA,0.46,BET TOST SANCHEZ,2.3,JANA LLOBERA GONZLEZ,0.17,LAIA JOVE FUSTE,0.9,LAIA JOVE FUSTE,2.0,NATALIA HERNNDEZ RODRGUEZ,0.5,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,PAULA BALADA MUNTADAS,2.08,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,SANDRA MORENO MENGIBAR,0.4,BET TOST SANCHEZ,0.42,MAR COLL-VINENT OLLE,1.15,NATALIA HERNNDEZ RODRGUEZ,1.57,JANA LLOBERA GONZLEZ,2.36,PAULA BALADA MUNTADAS,4.73,NATALIA HERNNDEZ RODRGUEZ,40.79,NATALIA HERNNDEZ RODRGUEZ,0.79,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,LAIA JOVE FUSTE,8.06,PAULA BALADA MUNTADAS,21.56,NATALIA HERNNDEZ RODRGUEZ,0.0,MARINA ABELLA GIMENEZ,-0.59,SANDRA MORENO MENGIBAR,88.68,ABRIL CODINA FERNANDEZ,75.68,SANDRA MORENO MENGIBAR,12.74,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.0,NATALIA HERNNDEZ RODRGUEZ,0.33,JANA LLOBERA GONZLEZ,2.09,JANA LLOBERA GONZLEZ,6.64,NATALIA HERNNDEZ RODRGUEZ,0.36,BET TOST SANCHEZ,15.0
LAIA JOVE FUSTE,18.6,JUDITH NEYHART MORA,4.31,JUDITH NEYHART MORA,1.31,JLIA CLAVERO SEUBAS,3.23,PAULA BALADA MUNTADAS,0.41,LAIA JOVE FUSTE,0.3,PAULA BALADA MUNTADAS,2.08,LAIA JOVE FUSTE,0.12,BET TOST SANCHEZ,0.8,ABRIL CODINA FERNANDEZ,1.92,SANDRA MORENO MENGIBAR,0.5,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,SANDRA MORENO MENGIBAR,1.83,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,BET TOST SANCHEZ,0.38,NATALIA HERNNDEZ RODRGUEZ,0.42,JANA LLOBERA GONZLEZ,0.7,LAIA JOVE FUSTE,1.45,JUDITH NEYHART MORA,1.95,JANA LLOBERA GONZLEZ,4.64,MAR COLL-VINENT OLLE,40.58,BET TOST SANCHEZ,0.75,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,JANA LLOBERA GONZLEZ,7.47,SANDRA MORENO MENGIBAR,19.41,ABRIL CODINA FERNANDEZ,0.0,JUDITH NEYHART MORA,-0.85,NATALIA HERNNDEZ RODRGUEZ,86.09,BET TOST SANCHEZ,75.66,NATALIA HERNNDEZ RODRGUEZ,10.26,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,ABRIL CODINA FERNANDEZ,0.0,JLIA CLAVERO SEUBAS,0.3,JUDITH NEYHART MORA,1.77,LAIA JOVE FUSTE,6.2,JANA LLOBERA GONZLEZ,0.32,JLIA CLAVERO SEUBAS,13.0
JANA LLOBERA GONZLEZ,18.27,LAIA JOVE FUSTE,3.8,LAIA JOVE FUSTE,1.0,JANA LLOBERA GONZLEZ,2.82,MAR COLL-VINENT OLLE,0.4,ABRIL CODINA FERNANDEZ,0.23,MAR COLL-VINENT OLLE,1.85,ABRIL CODINA FERNANDEZ,0.1,ABRIL CODINA FERNANDEZ,0.77,JLIA CLAVERO SEUBAS,1.77,JANA LLOBERA GONZLEZ,0.5,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,NATALIA HERNNDEZ RODRGUEZ,1.5,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JANA LLOBERA GONZLEZ,0.36,MAR COLL-VINENT OLLE,0.37,MARINA ABELLA GIMENEZ,0.64,JLIA CLAVERO SEUBAS,1.28,LAIA JOVE FUSTE,1.86,ABRIL CODINA FERNANDEZ,4.28,BET TOST SANCHEZ,36.1,JANA LLOBERA GONZLEZ,0.73,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,ABRIL CODINA FERNANDEZ,6.58,BET TOST SANCHEZ,18.26,JUDITH NEYHART MORA,0.0,BET TOST SANCHEZ,-1.35,MAR COLL-VINENT OLLE,76.87,PAULA BALADA MUNTADAS,74.93,MAR COLL-VINENT OLLE,2.08,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.0,JUDITH NEYHART MORA,0.29,LAIA JOVE FUSTE,1.3,ABRIL CODINA FERNANDEZ,4.77,MAR COLL-VINENT OLLE,0.31,SANDRA MORENO MENGIBAR,12.0
JLIA CLAVERO SEUBAS,18.08,BET TOST SANCHEZ,3.2,MARINA ABELLA GIMENEZ,1.0,JUDITH NEYHART MORA,2.69,BET TOST SANCHEZ,0.33,JLIA CLAVERO SEUBAS,0.08,JLIA CLAVERO SEUBAS,1.38,JLIA CLAVERO SEUBAS,0.06,JLIA CLAVERO SEUBAS,0.77,BET TOST SANCHEZ,1.3,MARINA ABELLA GIMENEZ,0.5,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,JANA LLOBERA GONZLEZ,1.45,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.31,JANA LLOBERA GONZLEZ,0.37,BET TOST SANCHEZ,0.56,ABRIL CODINA FERNANDEZ,1.24,JLIA CLAVERO SEUBAS,1.48,JLIA CLAVERO SEUBAS,3.84,JANA LLOBERA GONZLEZ,33.77,MAR COLL-VINENT OLLE,0.62,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,JLIA CLAVERO SEUBAS,6.28,JLIA CLAVERO SEUBAS,17.35,MAR COLL-VINENT OLLE,0.0,PAULA BALADA MUNTADAS,-1.81,JANA LLOBERA GONZLEZ,75.32,MAR COLL-VINENT OLLE,74.79,ANNA VILCHEZ MARTI,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,MAR COLL-VINENT OLLE,0.0,PAULA BALADA MUNTADAS,0.28,JLIA CLAVERO SEUBAS,1.0,JLIA CLAVERO SEUBAS,4.62,BET TOST SANCHEZ,0.28,JANA LLOBERA GONZLEZ,9.0
JUDITH NEYHART MORA,15.23,JLIA CLAVERO SEUBAS,2.85,JLIA CLAVERO SEUBAS,0.92,ABRIL CODINA FERNANDEZ,2.38,JLIA CLAVERO SEUBAS,0.29,ANNA VILCHEZ MARTI,0.0,JUDITH NEYHART MORA,1.08,ANNA VILCHEZ MARTI,0.0,JANA LLOBERA GONZLEZ,0.45,JANA LLOBERA GONZLEZ,0.91,LAIA JOVE FUSTE,0.45,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,BET TOST SANCHEZ,1.4,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.23,LAIA JOVE FUSTE,0.27,ANNA VILCHEZ MARTI,0.0,MARINA ABELLA GIMENEZ,0.83,BET TOST SANCHEZ,1.34,BET TOST SANCHEZ,2.38,JLIA CLAVERO SEUBAS,27.83,LAIA JOVE FUSTE,0.47,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,BET TOST SANCHEZ,4.39,ABRIL CODINA FERNANDEZ,15.38,JLIA CLAVERO SEUBAS,0.0,SANDRA MORENO MENGIBAR,-2.33,LAIA JOVE FUSTE,55.07,JLIA CLAVERO SEUBAS,74.33,JANA RODRIGUEZ ROVIRA,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,JLIA CLAVERO SEUBAS,0.0,MAR COLL-VINENT OLLE,0.22,MARINA ABELLA GIMENEZ,1.0,JUDITH NEYHART MORA,3.77,JLIA CLAVERO SEUBAS,0.22,LAIA JOVE FUSTE,8.0
BET TOST SANCHEZ,12.0,ABRIL CODINA FERNANDEZ,2.54,ABRIL CODINA FERNANDEZ,0.54,MARINA ABELLA GIMENEZ,2.0,LAIA JOVE FUSTE,0.27,JANA RODRIGUEZ ROVIRA,0.0,SANDRA MORENO MENGIBAR,0.92,JANA RODRIGUEZ ROVIRA,0.0,JUDITH NEYHART MORA,0.31,JUDITH NEYHART MORA,0.54,JLIA CLAVERO SEUBAS,0.43,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,MARINA ABELLA GIMENEZ,1.18,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,LAIA JOVE FUSTE,0.23,JLIA CLAVERO SEUBAS,0.26,JANA RODRIGUEZ ROVIRA,-0.0,JUDITH NEYHART MORA,0.63,ABRIL CODINA FERNANDEZ,1.26,JUDITH NEYHART MORA,2.04,LAIA JOVE FUSTE,26.54,JLIA CLAVERO SEUBAS,0.45,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,JUDITH NEYHART MORA,4.28,JUDITH NEYHART MORA,15.29,SANDRA MORENO MENGIBAR,0.0,NATALIA HERNNDEZ RODRGUEZ,-2.5,JLIA CLAVERO SEUBAS,54.41,JUDITH NEYHART MORA,74.31,MARINA ROBLES SANABRIA,-0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.0,SANDRA MORENO MENGIBAR,0.12,BET TOST SANCHEZ,0.9,BET TOST SANCHEZ,3.2,LAIA JOVE FUSTE,0.21,PAULA BALADA MUNTADAS,7.0
