Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensiuss,Reb. Defensiuss,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltes Rebudes,Val,Possesions,Ritme,OER,% TC Efec,% Jugada,Frec. TL,% Reb Def,% Reb Of,% Assis,% Perd,Perd Mal Pase,Perd Pilota Controlada,Altres Perd,Faltes de Tiro,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,% Perd pase,%Perd pil control,%Perd altres,ORB_wt,AssistFT,Assist2P,Assist3P,% AssistFT,%Assist2P,%Assist3P,Punts amb assist,OER amb Asistència,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Local,Visitant,Victoria,Diferencia
Equip,Jornada 01,1.0,200.0,86.0,24.0,48.0,0.5,5.0,22.0,0.23,23.0,38.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,83.0,0.53,103.61,45.0,49.1,32.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,29.0,70.0,0.41,COCHESINTERNET.NET CB ALPICAT,PUJOL CB MOLLERUSSA,Ganado,29.0
Equip Rival,Jornada 01,1.0,200.0,57.0,19.0,49.0,0.39,4.0,23.0,0.17,7.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,75.0,0.47,76.0,34.72,34.99,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,23.0,72.0,0.32,,,,
Equip,Jornada 02,1.0,200.0,69.0,19.0,41.0,0.46,3.0,25.0,0.12,22.0,40.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,80.0,0.53,86.25,35.61,42.39,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,22.0,66.0,0.33,NOU BASQUET OLESA A,COCHESINTERNET.NET CB ALPICAT,Ganado,4.0
Equip Rival,Jornada 02,1.0,200.0,65.0,17.0,43.0,0.4,7.0,24.0,0.29,10.0,18.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,71.0,0.47,91.55,41.04,40.13,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,24.0,67.0,0.36,,,,
Equip,Jornada 03,1.0,200.0,75.0,20.0,44.0,0.45,6.0,23.0,0.26,17.0,28.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,76.0,0.49,98.68,43.28,45.36,25.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,26.0,67.0,0.39,COCHESINTERNET.NET CB ALPICAT,LA SALLE MANRESA S.GOL,Ganado,17.0
Equip Rival,Jornada 03,1.0,200.0,58.0,18.0,39.0,0.46,3.0,35.0,0.09,13.0,20.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,79.0,0.51,73.42,30.41,34.17,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,21.0,74.0,0.28,,,,
Equip,Jornada 04,1.0,200.0,68.0,18.0,38.0,0.47,5.0,34.0,0.15,17.0,23.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,78.0,0.51,87.18,35.42,38.88,23.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,23.0,72.0,0.32,BASQUET MOLINS,COCHESINTERNET.NET CB ALPICAT,Ganado,5.0
Equip Rival,Jornada 04,1.0,200.0,63.0,15.0,41.0,0.37,7.0,29.0,0.24,12.0,19.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,75.0,0.49,84.0,36.43,36.81,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,22.0,70.0,0.31,,,,
Equip,Jornada 05,1.0,200.0,56.0,16.0,35.0,0.46,6.0,23.0,0.26,6.0,17.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,62.0,0.53,90.32,43.1,40.05,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,22.0,58.0,0.38,COCHESINTERNET.NET CB ALPICAT,CLUB NATACIO SABADELL A,Ganado,2.0
Equip Rival,Jornada 05,1.0,200.0,54.0,13.0,29.0,0.45,6.0,21.0,0.29,10.0,17.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,55.0,0.47,98.18,44.0,43.39,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,19.0,50.0,0.38,,,,
