Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'ALEIX SEMPERE SERRANO',1 Mitjana,5.0,23.8,8.4,2.4,4.2,0.57,0.4,2.4,0.17,2.4,4.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45,0.49,3.3,7.27,4.2,4.16,50.2,0.91,0.0,0.0,0.0,0.0,10.7,18.93,0.0,-1.4,105.0,90.16,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.8,6.6,0.42,0.0
b'ALEIX SEMPERE SERRANO',2 Derrota,3.0,25.67,9.33,3.0,5.0,0.6,0.0,1.67,0.0,3.33,6.67,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.45,0.49,3.47,16.67,5.0,4.33,53.57,0.9,0.0,0.0,0.0,0.0,13.54,19.17,0.0,-2.0,100.0,90.49,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.0,6.67,0.45,0.0
b'ALEIX SEMPERE SERRANO',2 Victoria,2.0,21.0,7.0,1.5,3.0,0.5,1.0,3.5,0.29,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46,0.5,3.05,7.69,2.9,4.0,42.03,0.92,0.0,0.0,0.0,0.0,7.34,18.26,0.0,-0.5,107.69,89.89,17.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,2.5,6.5,0.38,0.0
b'ALEIX SEMPERE SERRANO',3 Local,3.0,22.33,7.33,1.67,3.67,0.45,0.67,2.67,0.25,2.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.42,0.48,2.9,10.53,3.4,4.13,45.13,0.84,0.0,0.0,0.0,0.0,9.15,18.4,0.0,-1.17,100.0,89.75,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.33,6.33,0.37,0.0
b'ALEIX SEMPERE SERRANO',3 Visitant,2.0,26.0,10.0,3.5,5.0,0.7,0.0,2.0,0.0,3.0,6.5,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.51,3.9,21.43,5.34,4.25,55.69,1.0,0.0,0.0,0.0,0.0,12.99,19.52,0.0,-1.75,111.11,90.84,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,3.5,7.0,0.5,0.0
b'ALEIX SEMPERE SERRANO',4 Banqueta,5.0,23.8,8.4,2.4,4.2,0.57,0.4,2.4,0.17,2.4,4.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.45,0.49,3.3,7.27,4.2,4.16,50.2,0.91,0.0,0.0,0.0,0.0,10.7,18.93,0.0,-1.4,105.0,90.16,14.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.8,6.6,0.42,0.0
b'ALEIX SEMPERE SERRANO',5 Dificil,4.0,25.0,8.5,2.25,4.0,0.56,0.5,2.25,0.22,2.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.48,0.5,3.33,10.0,4.25,4.0,51.52,0.96,0.0,0.0,0.0,0.0,10.86,17.62,0.0,-1.38,103.03,89.6,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.75,6.25,0.44,0.0
b'ALEIX SEMPERE SERRANO',5 Facil,1.0,19.0,8.0,3.0,5.0,0.6,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38,0.45,3.2,25.0,3.8,5.0,43.18,0.75,0.0,0.0,0.0,0.0,9.94,25.94,0.0,-1.5,100.0,92.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.0,8.0,0.38,0.0
b'ALEX CRUZ URBANEJA',1 Mitjana,5.0,13.0,6.2,1.2,2.6,0.46,0.8,3.4,0.24,1.4,1.8,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,0.46,1.6,4.67,2.68,4.04,39.95,0.8,0.0,0.0,0.0,0.0,7.68,27.57,0.0,-2.0,93.94,89.51,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.0,6.0,0.33,33.0
b'ALEX CRUZ URBANEJA',2 Derrota,3.0,17.67,9.67,2.0,4.0,0.5,1.33,4.67,0.29,1.67,2.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.46,0.51,3.2,6.41,4.11,5.36,43.43,0.92,0.0,0.0,0.0,0.0,10.73,27.69,0.0,-2.0,103.57,90.07,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,3.33,8.67,0.38,33.0
